com.samsung.shealth.exercise,6261011,14
live_data_internal,mission_value,race_target,subset_data,start_longitude,routine_datauuid,total_calorie,completion_status,pace_info_id,activity_type,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,title,reward_status,heart_rate_sample_count,start_latitude,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,custom_id,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.create_sh_ver,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.modify_sh_ver,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
2f195def-bc5a-4be0-93e9-64231c24c01d.live_data_internal.json,,,,,,130.0,,,,,2f195def-bc5a-4be0-93e9-64231c24c01d.sensing_status.json,4,,,,,,819,,,,,,,,1021689,,,,,2023-05-13 19:33:49.739,1001,,,,112.0,30001,,,,122.0,2023-05-13 19:52:27.432,2023-05-13 19:52:27.432,,1.5086582,98.95379,88.0,1685,1400.9,,130.0,103.0,,,UTC-0400,lJP864EN0q,,,2f195def-bc5a-4be0-93e9-64231c24c01d.com.samsung.health.exercise.live_data.json,,1.3711609,com.sec.android.app.shealth,,,,2023-05-13 19:50:51.428,2f195def-bc5a-4be0-93e9-64231c24c01d,,
393d3d55-a3ee-4d9c-91db-8320e0b67749.live_data_internal.json,,,,,,159.0,,,,,393d3d55-a3ee-4d9c-91db-8320e0b67749.sensing_status.json,4,,,,,,1146,,,,,,,,1297463,,,,,2023-05-13 20:09:28.312,1001,,,,109.0,30001,,,,117.0,2023-05-13 20:32:41.690,2023-05-13 20:32:41.690,,1.4444444,93.69053,93.0,2026,1682.9,,159.0,102.0,,,UTC-0400,lJP864EN0q,,,393d3d55-a3ee-4d9c-91db-8320e0b67749.com.samsung.health.exercise.live_data.json,,1.2970698,com.sec.android.app.shealth,,,,2023-05-13 20:31:05.775,393d3d55-a3ee-4d9c-91db-8320e0b67749,,
cac141a9-beaa-4f1c-9a3c-13453a9b5772.live_data_internal.json,,,,,,274.0,,,,,cac141a9-beaa-4f1c-9a3c-13453a9b5772.sensing_status.json,4,,,,,,2002,,,,,,,,2239993,,,,,2023-05-15 22:13:05.123,1001,,,,116.0,30001,,,,131.0,2023-05-15 22:52:00.893,2023-05-15 22:52:00.893,,1.75,93.08066,94.0,3475,2914.37,,274.0,106.0,,,UTC-0400,lJP864EN0q,,,cac141a9-beaa-4f1c-9a3c-13453a9b5772.com.samsung.health.exercise.live_data.json,,1.3010622,com.sec.android.app.shealth,,,,2023-05-15 22:50:25.116,cac141a9-beaa-4f1c-9a3c-13453a9b5772,,
35b0d24a-71a3-4ed7-9832-03e35cbb571a.live_data_internal.json,,,,,,102.0,,,,,35b0d24a-71a3-4ed7-9832-03e35cbb571a.sensing_status.json,4,,,,,,709,,,,,,,,875569,,,,,2023-05-16 19:54:48.979,1001,,,,110.0,30001,,,,137.0,2023-05-16 20:11:00.243,2023-05-16 20:11:00.243,,1.1944444,89.0164,89.0,1299,876.19,,102.0,102.0,,,UTC-0400,ry+ZjrbuWN,,,35b0d24a-71a3-4ed7-9832-03e35cbb571a.com.samsung.health.exercise.live_data.json,,1.0007093,com.sec.android.app.shealth,,,,2023-05-16 20:09:24.548,35b0d24a-71a3-4ed7-9832-03e35cbb571a,,
a28589e2-77ec-4622-ad8d-4e30d0900608.live_data_internal.json,,,,,,101.0,,,,,a28589e2-77ec-4622-ad8d-4e30d0900608.sensing_status.json,4,,,,,,750,,,,,,,,899717,,,,,2023-05-16 21:52:11.868,1001,,,,103.0,30001,,,,119.0,2023-05-16 22:08:47.307,2023-05-16 22:08:47.307,,1.3902991,90.02831,78.0,1350,922.4,,101.0,103.0,,,UTC-0400,ry+ZjrbuWN,,,a28589e2-77ec-4622-ad8d-4e30d0900608.com.samsung.health.exercise.live_data.json,,1.0252113,com.sec.android.app.shealth,,,,2023-05-16 22:07:11.585,a28589e2-77ec-4622-ad8d-4e30d0900608,,
1dd4a880-33fd-46bc-8b56-80957da39a91.live_data_internal.json,,,,,,265.0,,,,,1dd4a880-33fd-46bc-8b56-80957da39a91.sensing_status.json,4,,,,,,1856,,,,,,,,2129453,,,,,2023-05-17 19:06:43.925,1001,,,,114.0,30001,,,,131.0,2023-05-17 19:43:49.199,2023-05-17 19:43:49.199,,1.5833334,99.54669,87.0,3533,2999.46,,265.0,107.0,,,UTC-0400,lJP864EN0q,,,1dd4a880-33fd-46bc-8b56-80957da39a91.com.samsung.health.exercise.live_data.json,,1.408559,com.sec.android.app.shealth,,,,2023-05-17 19:42:13.378,1dd4a880-33fd-46bc-8b56-80957da39a91,,
a6d55e56-6bc4-48ec-8509-a7898f231e11.live_data_internal.json,,,,,,268.0,,,,,a6d55e56-6bc4-48ec-8509-a7898f231e11.sensing_status.json,4,,,,,,1936,,,,,,,,2169570,,,,,2023-05-17 20:17:21.676,1001,,,,114.0,30001,,,,124.0,2023-05-17 20:55:06.491,2023-05-17 20:55:06.491,,1.535856,100.00138,101.0,3616,3035.49,,268.0,106.0,,,UTC-0400,lJP864EN0q,,,a6d55e56-6bc4-48ec-8509-a7898f231e11.com.samsung.health.exercise.live_data.json,,1.3991206,com.sec.android.app.shealth,,,,2023-05-17 20:53:31.246,a6d55e56-6bc4-48ec-8509-a7898f231e11,,
122d0eb8-1742-46f3-9655-9eb80ac0a347.live_data_internal.json,,,,,,170.0,,,,,122d0eb8-1742-46f3-9655-9eb80ac0a347.sensing_status.json,4,,,,,,1404,,,,,,,,1576702,,,,,2023-05-17 23:43:20.898,1001,,,,113.0,30001,,,,129.0,2023-05-18 00:11:13.865,2023-05-18 00:11:13.865,,1.2777778,93.00426,104.0,2444,1649.33,,170.0,102.0,,,UTC-0400,ry+ZjrbuWN,,,122d0eb8-1742-46f3-9655-9eb80ac0a347.com.samsung.health.exercise.live_data.json,,1.0460632,com.sec.android.app.shealth,,,,2023-05-18 00:09:37.600,122d0eb8-1742-46f3-9655-9eb80ac0a347,,
5e9a7643-dd5d-4299-8c76-f0ef1675c82f.live_data_internal.json,,,,,,70.0,,,,,5e9a7643-dd5d-4299-8c76-f0ef1675c82f.sensing_status.json,4,,,,,,463,,,,,,,,609757,,,,,2023-05-18 01:16:28.236,1001,,,,105.0,30001,,,,113.0,2023-05-18 01:28:14.280,2023-05-18 01:28:14.280,,1.2164512,91.11826,87.0,926,620.34,,70.0,98.0,,,UTC-0400,ry+ZjrbuWN,,,5e9a7643-dd5d-4299-8c76-f0ef1675c82f.com.samsung.health.exercise.live_data.json,,1.0173562,com.sec.android.app.shealth,,,,2023-05-18 01:26:37.993,5e9a7643-dd5d-4299-8c76-f0ef1675c82f,,
94178a7e-ec7d-41f6-b2d8-59176693efed.live_data_internal.json,,,,,,119.0,,,,,94178a7e-ec7d-41f6-b2d8-59176693efed.sensing_status.json,4,,,,,,783,,,,,,,,964242,,,,,2023-05-19 19:59:57.414,1001,,,,110.0,30001,,,,130.0,2023-05-19 20:17:37.181,2023-05-19 20:17:37.181,,1.7777778,85.12386,44.0,1368,1124.76,,119.0,105.0,,,UTC-0400,lJP864EN0q,,,94178a7e-ec7d-41f6-b2d8-59176693efed.com.samsung.health.exercise.live_data.json,,1.1664706,com.sec.android.app.shealth,,,,2023-05-19 20:16:01.656,94178a7e-ec7d-41f6-b2d8-59176693efed,,
353d71e5-8d97-425e-9c9c-60c3665bf94d.live_data_internal.json,,,,,,140.0,,,,,353d71e5-8d97-425e-9c9c-60c3665bf94d.sensing_status.json,4,,,,,,955,,,,,,,,1110116,,,,,2023-05-19 22:08:51.409,1001,,,,115.0,30001,,,,131.0,2023-05-19 22:28:57.194,2023-05-19 22:28:57.194,,1.5683007,99.07073,92.0,1833,1540.4,,140.0,106.0,,,UTC-0400,lJP864EN0q,,,353d71e5-8d97-425e-9c9c-60c3665bf94d.com.samsung.health.exercise.live_data.json,,1.3876028,com.sec.android.app.shealth,,,,2023-05-19 22:27:21.525,353d71e5-8d97-425e-9c9c-60c3665bf94d,,
51166732-552b-4219-b94c-6f9593f08d39.live_data_internal.json,,,,,,272.0,,,,,51166732-552b-4219-b94c-6f9593f08d39.sensing_status.json,4,,,,,,1981,,,,,,,,2199968,,,,,2023-05-21 17:55:13.331,1001,,,,111.0,30001,,,,126.0,2023-05-21 18:33:29.525,2023-05-21 18:33:29.525,,1.6944444,97.39233,88.0,3571,3010.38,,272.0,106.0,,,UTC-0400,lJP864EN0q,,,51166732-552b-4219-b94c-6f9593f08d39.com.samsung.health.exercise.live_data.json,,1.3683743,com.sec.android.app.shealth,,,,2023-05-21 18:31:53.299,51166732-552b-4219-b94c-6f9593f08d39,,
e5f627cb-51c5-46b1-826a-cf2d3cdf6d10.live_data_internal.json,,,,,,273.0,,,,,e5f627cb-51c5-46b1-826a-cf2d3cdf6d10.sensing_status.json,4,,,,,,1862,,,,,,,,2212698,,,,,2023-05-21 18:50:21.172,1001,,,,115.0,30001,,,,134.0,2023-05-21 19:28:48.876,2023-05-21 19:28:48.876,,1.4781668,98.29629,103.0,3625,3023.58,,273.0,105.0,,,UTC-0400,lJP864EN0q,,,e5f627cb-51c5-46b1-826a-cf2d3cdf6d10.com.samsung.health.exercise.live_data.json,,1.3664676,com.sec.android.app.shealth,,,,2023-05-21 19:27:13.870,e5f627cb-51c5-46b1-826a-cf2d3cdf6d10,,
44710ef6-791c-4cdd-9f4e-a1d002ecca76.live_data_internal.json,,,,,,248.0,,,,,44710ef6-791c-4cdd-9f4e-a1d002ecca76.sensing_status.json,4,,,,,,1741,,,,,,,,2006838,,,,,2023-05-23 20:04:11.793,1001,,,,111.0,30001,,,,146.0,2023-05-23 20:39:15.269,2023-05-23 20:39:15.269,,1.5277778,97.76574,76.0,3270,2837.92,,248.0,105.0,,,UTC-0400,lJP864EN0q,,,44710ef6-791c-4cdd-9f4e-a1d002ecca76.com.samsung.health.exercise.live_data.json,,1.4141251,com.sec.android.app.shealth,,,,2023-05-23 20:37:38.631,44710ef6-791c-4cdd-9f4e-a1d002ecca76,,
dc6a2b16-5c2d-4763-8b8f-ae40b61c2984.live_data_internal.json,,,,,,299.0,,,,,dc6a2b16-5c2d-4763-8b8f-ae40b61c2984.sensing_status.json,4,,,,,,150,,,,,,,,2308360,,,,,2023-05-23 20:52:37.796,1001,,,,97.0,30001,,,,116.0,2023-05-23 21:32:41.344,2023-05-23 21:32:41.344,,1.5555556,95.62633,79.0,3679,3090.53,,299.0,106.0,,,UTC-0400,lJP864EN0q,,,dc6a2b16-5c2d-4763-8b8f-ae40b61c2984.com.samsung.health.exercise.live_data.json,,1.3388423,com.sec.android.app.shealth,,,,2023-05-23 21:31:06.156,dc6a2b16-5c2d-4763-8b8f-ae40b61c2984,,
92671f6d-ae20-4821-9e37-1820edcc9e9a.live_data_internal.json,,,,,,490.0,,,,,92671f6d-ae20-4821-9e37-1820edcc9e9a.sensing_status.json,4,,,,,,3550,,,,,,,,3862319,,,,,2023-05-24 22:17:50.380,1001,,,,129.0,30001,,,,149.0,2023-05-24 23:23:49.102,2023-05-24 23:23:49.102,,2.8810003,105.12337,112.0,6767,5835.21,,490.0,201.0,,,UTC-0400,lJP864EN0q,,,92671f6d-ae20-4821-9e37-1820edcc9e9a.com.samsung.health.exercise.live_data.json,,1.5108048,com.sec.android.app.shealth,,,,2023-05-24 23:22:12.699,92671f6d-ae20-4821-9e37-1820edcc9e9a,,
a2a6e2ba-8fb1-4a81-9f15-59a18ec6cf02.live_data_internal.json,,,,,,105.0,,,,,a2a6e2ba-8fb1-4a81-9f15-59a18ec6cf02.sensing_status.json,4,,,,,,776,,,,,,,,942097,,,,,2023-05-25 20:50:27.474,1001,,,,114.0,30001,,,,133.0,2023-05-25 21:07:45.506,2023-05-25 21:07:45.506,,2.0277777,81.647644,93.0,1282,890.02,,105.0,106.0,,,UTC-0400,ry+ZjrbuWN,,,a2a6e2ba-8fb1-4a81-9f15-59a18ec6cf02.com.samsung.health.exercise.live_data.json,,0.9447223,com.sec.android.app.shealth,,,,2023-05-25 21:06:09.571,a2a6e2ba-8fb1-4a81-9f15-59a18ec6cf02,,
eefa46d7-0ca4-4687-bb7c-6d56ed381e0a.live_data_internal.json,,,,,,73.0,,,,,eefa46d7-0ca4-4687-bb7c-6d56ed381e0a.sensing_status.json,4,,,,,,537,,,,,,,,651412,,,,,2023-05-25 22:57:58.090,1001,,,,100.0,30001,,,,116.0,2023-05-25 23:10:25.228,2023-05-25 23:10:25.228,,1.5833334,73.96241,84.0,803,599.0,,73.0,102.0,,,UTC-0400,ry+ZjrbuWN,,,eefa46d7-0ca4-4687-bb7c-6d56ed381e0a.com.samsung.health.exercise.live_data.json,,0.91954094,com.sec.android.app.shealth,,,,2023-05-25 23:08:49.502,eefa46d7-0ca4-4687-bb7c-6d56ed381e0a,,
7f71fa36-7ac4-4930-a5f8-12013630014f.live_data_internal.json,,,,,,165.0,,,,,7f71fa36-7ac4-4930-a5f8-12013630014f.sensing_status.json,4,,,,,,33,,,,,,,,1376213,,,,,2023-05-31 21:44:46.269,1001,,,,110.0,30001,,,,116.0,2023-05-31 22:09:17.917,2023-05-31 22:09:17.917,,1.5298328,70.45421,97.0,1616,1357.17,,165.0,108.0,,,UTC-0400,lJP864EN0q,,,7f71fa36-7ac4-4930-a5f8-12013630014f.com.samsung.health.exercise.live_data.json,,0.9861628,com.sec.android.app.shealth,,,,2023-05-31 22:07:42.482,7f71fa36-7ac4-4930-a5f8-12013630014f,,
4c5671e8-c77c-48dd-b1b4-e2b3efe1d7a5.live_data_internal.json,,,,,,251.0,,,,,4c5671e8-c77c-48dd-b1b4-e2b3efe1d7a5.sensing_status.json,4,,,,,,1700,,,,,,,,1900031,,,,,2023-06-02 22:21:17.458,1001,,,,120.0,30001,,,,157.0,2023-06-02 22:54:33.461,2023-06-02 22:54:33.461,,2.4166667,102.75622,94.0,3254,2761.9,,251.0,147.0,,,UTC-0400,lJP864EN0q,,,4c5671e8-c77c-48dd-b1b4-e2b3efe1d7a5.com.samsung.health.exercise.live_data.json,,1.4536078,com.sec.android.app.shealth,,,,2023-06-02 22:52:57.489,4c5671e8-c77c-48dd-b1b4-e2b3efe1d7a5,,
7c6882a4-4067-432f-b911-b001d42f1f92.live_data_internal.json,,,,,,70.0,,,,,7c6882a4-4067-432f-b911-b001d42f1f92.sensing_status.json,4,,,,,,587,,,,,,,,648099,,,,,2023-06-03 16:25:05.061,1001,,,,97.0,30001,,,,117.0,2023-06-03 16:37:29.457,2023-06-03 16:37:29.457,,1.3888888,61.472088,73.0,664,456.08,,70.0,100.0,,,UTC-0400,ry+ZjrbuWN,,,7c6882a4-4067-432f-b911-b001d42f1f92.com.samsung.health.exercise.live_data.json,,0.7037196,com.sec.android.app.shealth,,,,2023-06-03 16:35:53.160,7c6882a4-4067-432f-b911-b001d42f1f92,,
5d5c00ec-cd4f-4efe-a911-8f0833b0464f.live_data_internal.json,,,,,,80.0,,,,,5d5c00ec-cd4f-4efe-a911-8f0833b0464f.sensing_status.json,4,,,,,,591,,,,,,,,710706,,,,,2023-06-03 17:46:28.151,1001,,,,102.0,30001,,,,108.0,2023-06-03 17:59:54.997,2023-06-03 17:59:54.997,,1.2463332,90.24829,85.0,1069,744.98,,80.0,105.0,,,UTC-0400,ry+ZjrbuWN,,,5d5c00ec-cd4f-4efe-a911-8f0833b0464f.com.samsung.health.exercise.live_data.json,,1.0482253,com.sec.android.app.shealth,,,,2023-06-03 17:58:18.857,5d5c00ec-cd4f-4efe-a911-8f0833b0464f,,
9cdb0dd5-8c72-4a40-a874-015c5df608e0.live_data_internal.json,,,,,,179.0,,,,,9cdb0dd5-8c72-4a40-a874-015c5df608e0.sensing_status.json,4,,,,,,1536,,,,,,,,1675746,,,,,2023-06-04 19:37:25.144,1001,,,,102.0,30001,,,,144.0,2023-06-04 20:06:57.710,2023-06-04 20:06:57.710,,1.2222222,83.318115,62.0,2327,1584.52,,179.0,101.0,,,UTC-0400,ry+ZjrbuWN,,,9cdb0dd5-8c72-4a40-a874-015c5df608e0.com.samsung.health.exercise.live_data.json,,0.945561,com.sec.android.app.shealth,,,,2023-06-04 20:05:20.890,9cdb0dd5-8c72-4a40-a874-015c5df608e0,,
76521d44-71f7-461a-b607-a3b3ed83875a.live_data_internal.json,,,,,,131.0,,,,,76521d44-71f7-461a-b607-a3b3ed83875a.sensing_status.json,4,,,,,,983,,,,,,,,1184076,,,,,2023-06-12 21:29:09.367,1001,,,,106.0,30001,,,,115.0,2023-06-12 21:50:29.786,2023-06-12 21:50:29.786,,1.2777778,84.42026,77.0,1666,1146.29,,131.0,103.0,,,UTC-0400,ry+ZjrbuWN,,,76521d44-71f7-461a-b607-a3b3ed83875a.com.samsung.health.exercise.live_data.json,,0.9680882,com.sec.android.app.shealth,,,,2023-06-12 21:48:53.443,76521d44-71f7-461a-b607-a3b3ed83875a,,
458de606-ab7f-40d4-9811-371ed492c151.live_data_internal.json,,,,,,168.0,,,,,458de606-ab7f-40d4-9811-371ed492c151.sensing_status.json,4,,,,,,1292,,,,,,,,1554499,,,,,2023-06-12 21:50:41.757,1001,,,,105.0,30001,,,,119.0,2023-06-12 22:18:12.417,2023-06-12 22:18:12.417,,1.3333334,77.92864,67.0,2019,1421.82,,168.0,110.0,,,UTC-0400,ry+ZjrbuWN,,,458de606-ab7f-40d4-9811-371ed492c151.com.samsung.health.exercise.live_data.json,,0.91464835,com.sec.android.app.shealth,,,,2023-06-12 22:16:36.256,458de606-ab7f-40d4-9811-371ed492c151,,
296889c1-791a-4c41-b5ee-200c7cf8e8ad.live_data_internal.json,,,,,,93.0,,,,,296889c1-791a-4c41-b5ee-200c7cf8e8ad.sensing_status.json,4,,,,,,701,,,,,,,,864017,,,,,2023-06-15 19:21:51.276,1001,,,,119.0,30001,,,,139.0,2023-06-15 19:37:50.203,2023-06-15 19:37:50.203,,1.1388888,72.7069,87.0,1047,703.43,,93.0,96.0,,,UTC-0400,ry+ZjrbuWN,,,296889c1-791a-4c41-b5ee-200c7cf8e8ad.com.samsung.health.exercise.live_data.json,,0.814139,com.sec.android.app.shealth,,,,2023-06-15 19:36:15.293,296889c1-791a-4c41-b5ee-200c7cf8e8ad,,
8655fd2d-299c-4727-a832-4fdb350893a8.live_data_internal.json,,,,,,98.0,,,,,8655fd2d-299c-4727-a832-4fdb350893a8.sensing_status.json,4,,,,,,724,,,,,,,,877787,,,,,2023-06-15 19:52:53.081,1001,,,,105.0,30001,,,,143.0,2023-06-15 20:09:06.865,2023-06-15 20:09:06.865,,1.25,81.067505,74.0,1186,821.17,,98.0,97.0,,,UTC-0400,ry+ZjrbuWN,,,8655fd2d-299c-4727-a832-4fdb350893a8.com.samsung.health.exercise.live_data.json,,0.93550026,com.sec.android.app.shealth,,,,2023-06-15 20:07:30.868,8655fd2d-299c-4727-a832-4fdb350893a8,,
ac52ed70-539d-4ea0-b7f1-14c9078e0e7a.live_data_internal.json,,,,,,199.0,,,,,ac52ed70-539d-4ea0-b7f1-14c9078e0e7a.sensing_status.json,4,,,,,,1820,,,,,,,,1867971,,,,,2023-06-18 19:20:46.738,1001,,,,105.0,30001,,,,128.0,2023-06-18 19:53:30.992,2023-06-18 19:53:30.992,,1.7777777,85.825745,80.0,2672,1827.75,,199.0,104.0,,,UTC-0400,ry+ZjrbuWN,,,ac52ed70-539d-4ea0-b7f1-14c9078e0e7a.com.samsung.health.exercise.live_data.json,,0.9784681,com.sec.android.app.shealth,,,,2023-06-18 19:51:54.709,ac52ed70-539d-4ea0-b7f1-14c9078e0e7a,,
07a9a86f-317b-4cb8-ba8a-9c0816b1b543.live_data_internal.json,,,,,,110.0,,,,,07a9a86f-317b-4cb8-ba8a-9c0816b1b543.sensing_status.json,4,,,,,,1013,,,,,,,,1084125,,,,,2023-06-20 23:42:10.940,1001,,,,103.0,30001,,,,125.0,2023-06-21 00:01:50.647,2023-06-21 00:01:50.647,,1.6944445,59.882393,73.0,1082,724.63,,110.0,99.0,,,UTC-0400,ry+ZjrbuWN,,,07a9a86f-317b-4cb8-ba8a-9c0816b1b543.com.samsung.health.exercise.live_data.json,,0.66840076,com.sec.android.app.shealth,,,,2023-06-21 00:00:15.065,07a9a86f-317b-4cb8-ba8a-9c0816b1b543,,
c9cc3d99-4d9a-44a3-845c-ca0735dc1968.live_data_internal.json,,,,,,138.0,,,,,c9cc3d99-4d9a-44a3-845c-ca0735dc1968.sensing_status.json,4,,,,,,1219,,,,,,,,1265731,,,,,2023-06-22 22:06:27.728,1001,,,,99.0,30001,,,,109.0,2023-06-22 22:29:09.753,2023-06-22 22:29:09.753,,1.2222222,72.05322,86.0,1520,1025.8,,138.0,102.0,,,UTC-0400,ry+ZjrbuWN,,,c9cc3d99-4d9a-44a3-845c-ca0735dc1968.com.samsung.health.exercise.live_data.json,,0.81044084,com.sec.android.app.shealth,,,,2023-06-22 22:27:33.459,c9cc3d99-4d9a-44a3-845c-ca0735dc1968,,
19868c86-e332-46b8-8fe4-dc72d2483dff.live_data_internal.json,,,,,,197.0,,,,,19868c86-e332-46b8-8fe4-dc72d2483dff.sensing_status.json,4,,,,,,1773,,,,,,,,1848033,,,,,2023-06-22 22:29:16.435,1001,,,,103.0,30001,,,,120.0,2023-06-22 23:01:41.033,2023-06-22 23:01:41.033,,1.2324729,71.362366,89.0,2198,1563.34,,197.0,105.0,,,UTC-0400,ry+ZjrbuWN,,,19868c86-e332-46b8-8fe4-dc72d2483dff.com.samsung.health.exercise.live_data.json,,0.8459481,com.sec.android.app.shealth,,,,2023-06-22 23:00:04.468,19868c86-e332-46b8-8fe4-dc72d2483dff,,
491c29ed-f2e8-475d-90d3-555dd225bd83.live_data_internal.json,,,,,,72.0,,,,,491c29ed-f2e8-475d-90d3-555dd225bd83.sensing_status.json,4,,,,,,485,,,,,,,,623101,,,,,2023-06-22 23:08:48.339,1001,,,,101.0,30001,,,,110.0,2023-06-22 23:20:48.209,2023-06-22 23:20:48.209,,1.2453688,78.38216,94.0,814,600.59,,72.0,99.0,,,UTC-0400,ry+ZjrbuWN,,,491c29ed-f2e8-475d-90d3-555dd225bd83.com.samsung.health.exercise.live_data.json,,0.9638727,com.sec.android.app.shealth,,,,2023-06-22 23:19:11.440,491c29ed-f2e8-475d-90d3-555dd225bd83,,
30cb7a39-765b-4a67-9205-519831f3a0e9.live_data_internal.json,,,,,,157.0,,,,,30cb7a39-765b-4a67-9205-519831f3a0e9.sensing_status.json,4,,,,,,1380,,,,,,,,1480773,,,,,2023-06-22 23:25:55.317,1001,,,,102.0,30001,,,,111.0,2023-06-22 23:52:12.153,2023-06-22 23:52:12.153,,1.1666666,78.44552,86.0,1936,1302.06,,157.0,97.0,,,UTC-0400,ry+ZjrbuWN,,,30cb7a39-765b-4a67-9205-519831f3a0e9.com.samsung.health.exercise.live_data.json,,0.8793111,com.sec.android.app.shealth,,,,2023-06-22 23:50:36.090,30cb7a39-765b-4a67-9205-519831f3a0e9,,
504d9f17-07cd-4aca-b63a-48ad6265d7ce.live_data_internal.json,,,,,,68.0,,,,,504d9f17-07cd-4aca-b63a-48ad6265d7ce.sensing_status.json,4,,,,,,443,,,,,,,,606276,,,,,2023-06-23 16:02:02.232,1001,,,,114.0,30001,,,,138.0,2023-06-23 16:13:44.523,2023-06-23 16:13:44.523,,1.2777778,63.436455,95.0,641,441.95,,68.0,95.0,,,UTC-0400,ry+ZjrbuWN,,,504d9f17-07cd-4aca-b63a-48ad6265d7ce.com.samsung.health.exercise.live_data.json,,0.7289584,com.sec.android.app.shealth,,,,2023-06-23 16:12:08.508,504d9f17-07cd-4aca-b63a-48ad6265d7ce,,
9876ff74-a354-4f68-8138-0faaa6919617.live_data_internal.json,,,,,,251.0,,,,,9876ff74-a354-4f68-8138-0faaa6919617.sensing_status.json,4,,,,,,2190,,,,,,,,2374765,,,,,2023-06-24 23:09:31.144,1001,,,,109.0,30001,,,,130.0,2023-06-24 23:50:42.102,2023-06-24 23:50:42.102,,1.2494999,81.93653,93.0,3243,2189.3,,251.0,108.0,,,UTC-0400,ry+ZjrbuWN,,,9876ff74-a354-4f68-8138-0faaa6919617.com.samsung.health.exercise.live_data.json,,0.9219018,com.sec.android.app.shealth,,,,2023-06-24 23:49:05.909,9876ff74-a354-4f68-8138-0faaa6919617,,
371688cf-b289-4c64-8412-df272a5ae102.live_data_internal.json,,,,,,76.0,,,,,371688cf-b289-4c64-8412-df272a5ae102.sensing_status.json,4,,,,,,546,,,,,,,,682683,,,,,2023-06-25 04:58:40.960,1001,,,,101.0,30001,,,,112.0,2023-06-25 05:11:41.543,2023-06-25 05:11:41.543,,1.0768611,89.5584,81.0,1019,666.34,,76.0,96.0,,,UTC-0400,ry+ZjrbuWN,,,371688cf-b289-4c64-8412-df272a5ae102.com.samsung.health.exercise.live_data.json,,0.9760607,com.sec.android.app.shealth,,,,2023-06-25 05:10:03.643,371688cf-b289-4c64-8412-df272a5ae102,,
86177e11-efcc-41db-a1f3-e15f46b0d7a2.live_data_internal.json,,,,,,114.0,,,,,86177e11-efcc-41db-a1f3-e15f46b0d7a2.sensing_status.json,4,,,,,,966,,,,,,,,1063046,,,,,2023-07-01 23:29:32.559,1001,,,,101.0,30001,,,,108.0,2023-07-01 23:48:51.942,2023-07-01 23:48:51.942,,1.1136668,82.7998,90.0,1467,984.04,,114.0,100.0,,,UTC-0400,ry+ZjrbuWN,,,86177e11-efcc-41db-a1f3-e15f46b0d7a2.com.samsung.health.exercise.live_data.json,,0.92567956,com.sec.android.app.shealth,,,,2023-07-01 23:47:15.605,86177e11-efcc-41db-a1f3-e15f46b0d7a2,,
89cd6d1b-8f0f-4187-ae6a-d411b922efe6.live_data_internal.json,,,,,,184.0,,,,,89cd6d1b-8f0f-4187-ae6a-d411b922efe6.sensing_status.json,4,,,,,,1623,,,,,,,,1736384,,,,,2023-07-02 00:38:01.729,1001,,,,99.0,30001,,,,111.0,2023-07-02 01:08:34.464,2023-07-02 01:08:34.464,,1.2222222,80.09749,77.0,2318,1565.74,,184.0,99.0,,,UTC-0400,ry+ZjrbuWN,,,89cd6d1b-8f0f-4187-ae6a-d411b922efe6.com.samsung.health.exercise.live_data.json,,0.90172446,com.sec.android.app.shealth,,,,2023-07-02 01:06:58.113,89cd6d1b-8f0f-4187-ae6a-d411b922efe6,,
