com.samsung.shealth.exercise.weather,6261011,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
3.0,,2018-03-17 20:39:02.531,35.93846,,,Partly Cloudy,,1,TWC,2018-03-17 21:06:51.259,2018-03-17 21:06:51.259,0,-83.953926,23.0,48,UTC+0000,PEzvKidhug,50a3f1f8-2526-c441-faac-5d8041d86e40,com.sec.android.app.shealth,,,,2,dfb84420-3d31-42d9-a339-bb1bde60c50d,
0.0,,2020-10-14 22:00:00.711,35.934814,,,Sunny,,1,TWC,2020-10-14 22:34:49.212,2020-10-14 22:34:49.212,0,-83.95706,22.0,55,UTC-0400,PEzvKidhug,4f6242e7-fbc7-0954-5b5a-b854a9387774,com.sec.android.app.shealth,,,,1,ce7f6b60-7c7f-ec7d-be55-0862a04abd5c,
0.0,,2016-06-06 01:12:59.588,35.958008,,S,Cloudy,,1,AccuWeather,2016-06-06 02:08:03.593,2016-06-06 02:08:03.593,0,-83.933784,20.6,89,UTC+0000,ROm+XQMkto,b6e7e6ce-fa18-b21c-b7bd-b09babaec601,com.sec.android.app.shealth,km/h,,7.0,3,f70540fc-726f-5938-dd57-0b3924cefe48,
0.0,,2018-06-04 01:19:20.058,35.956024,,,Clear,,1,TWC,2018-06-04 01:50:48.338,2018-06-04 01:50:48.338,0,-83.93914,25.0,62,UTC+0000,PEzvKidhug,a57f7aa9-fcde-ad1c-0b13-07aba49a1060,com.sec.android.app.shealth,,,,18,f713fb05-d07a-4c21-7129-8ab6b3e96546,
,0,2020-05-17 20:25:43.114,35.939762,,S. 190,Fair,0,1,TWC,2020-05-17 20:25:43.116,2020-05-17 20:25:43.116,1,-83.9583,31.0,37,UTC-0400,cfxbbbfj2r,20d0d0de-ee4b-4913-a65f-5f01e418ee33,com.sec.android.app.shealth,km/h,0,8.0,1,39898867-5cfc-4d43-8893-e37866e769c5,
3.0,,2016-05-23 20:31:35.789,35.95704,,N,Partly sunny,,1,AccuWeather,2016-05-23 20:55:48.578,2016-05-23 20:55:48.578,0,-83.9205,24.4,31,UTC+0000,ROm+XQMkto,fa37c4ec-890c-548f-e86a-214448b1231a,com.sec.android.app.shealth,km/h,,7.0,2,6d6dd72c-1829-00d4-41f5-6091ff20bf5c,
,0,2020-06-18 19:32:52.312,35.929173,,W. 260,Cloudy,0,1,TWC,2020-06-18 19:32:52.314,2020-06-18 19:32:52.314,1,-83.97391,25.0,52,UTC-0400,cfxbbbfj2r,e101312a-269f-4095-bf1d-0b4fb26db91c,com.sec.android.app.shealth,km/h,0,6.0,3,28da5748-b37a-4c8f-8d1c-88694c7c4a5d,
0.0,,2021-07-18 03:06:29.120,35.964798,,,Partly Cloudy,,1,TWC,2021-07-18 03:26:18.953,2021-07-18 03:26:16.844,0,-83.9181,22.0,92,UTC-0400,C2yRtg360R,a7869bc5-877e-4dd3-f311-64a5e0d820a8,com.sec.android.app.shealth,,,,19,d490fb12-8ae1-6477-9430-e8ff69607fbe,
,,2022-07-01 01:30:23.648,35.96521,,130.SE,Partly Cloudy,,1,TWC,2022-07-01 01:32:46.456,2022-07-01 01:32:46.456,1,-83.91964,25.0,82,UTC-0400,enBdMyKVSw,2d1cadcb-f495-4f26-bcb4-134cbc92d6f5,com.sec.android.app.shealth,km/h,,2.0,19,8a60f5bf-a88b-4ead-aab0-955231df2c46,
3.0,,2017-01-14 18:25:02.821,33.514988,,WSW,Clouds and sun,,1,AccuWeather,2017-01-14 18:53:46.109,2017-01-14 18:53:46.109,0,-86.80766,23.3,47,UTC+0000,PEzvKidhug,9293b8d2-0428-ca2d-2e69-b5bf0bc0dde1,com.sec.android.app.shealth,km/h,,7.0,2,4d727210-938c-325e-4aa0-11e26d203010,
,0,2020-05-05 20:51:21.264,35.929146,,SW. 230,Mostly Cloudy,0,1,TWC,2020-05-05 20:51:21.266,2020-05-05 20:51:21.266,1,-83.973946,26.0,60,UTC-0400,cfxbbbfj2r,3b2dbce4-5fec-4014-a23c-a3a98645c778,com.sec.android.app.shealth,km/h,0,24.0,3,e87d54b4-4c33-4dd2-a983-c60e4a817b56,
9.0,,2016-07-19 15:54:24.106,31.42207,,N,Sunny,,1,AccuWeather,2016-07-19 16:25:46.424,2016-07-19 16:25:46.424,0,-81.26901,32.2,58,UTC+0000,ROm+XQMkto,6be88fe7-77f9-97ae-8a45-a355f33f361d,com.sec.android.app.shealth,km/h,,7.0,1,1f88917e-b3c8-f8f3-a5a3-45cba0122290,
2.0,,2016-03-11 20:26:59.741,35.95605,,NNW,Mostly cloudy,,1,AccuWeather,2016-03-11 20:40:25.334,2016-03-11 20:40:25.334,0,-83.92153,23.3,61,UTC+0000,ROm+XQMkto,0956d53f-9569-69b8-1b95-64b591cefb08,com.sec.android.app.shealth,km/h,,7.0,3,c919d5f7-f4bb-cf66-4ed1-012c44074e31,
4.0,,2018-02-20 17:48:48.423,35.71029,,,Sunny,,1,TWC,2018-02-20 18:05:30.494,2018-02-20 18:05:30.494,0,-83.51948,24.0,43,UTC+0000,PEzvKidhug,7a5ba0f5-4c66-1d17-1add-544f6bf288ab,com.sec.android.app.shealth,,,,1,054df2fa-cf65-1d4c-dd4d-177faedfb174,
,0,2020-04-28 20:04:01.981,35.929203,,SW. 220,Fair,0,1,TWC,2020-04-28 20:04:01.983,2020-04-28 20:04:01.983,1,-83.97389,24.0,36,UTC-0400,cfxbbbfj2r,1056c344-a1cc-4dc6-af66-17b0227cc191,com.sec.android.app.shealth,km/h,0,8.0,1,4ed359e0-9bef-49a9-9860-010dbd3e94af,
0.0,,2018-05-26 00:42:13.477,35.74421,,,Cloudy,,1,TWC,2018-05-26 01:05:41.724,2018-05-26 01:05:41.724,0,-83.981575,26.0,73,UTC+0000,PEzvKidhug,ed716d58-f0ac-0366-b12f-7a200a61ea3f,com.sec.android.app.shealth,,,,3,1725c4d8-6dc4-8eb8-8178-55b4a739f2ad,
0.0,,2018-09-14 23:12:20.101,35.944954,,,Partly Cloudy,,1,TWC,2018-09-14 23:26:00.402,2018-09-14 23:26:00.402,0,-83.95506,29.0,64,UTC+0000,PEzvKidhug,a0b2e173-bb7c-dfa2-31b7-6d7f401ac8d3,com.sec.android.app.shealth,,,,2,899bc471-5ce2-23f9-ece3-43ed1fff0aeb,
0.0,,2020-09-09 22:43:24.230,35.937607,,,Fair,,1,TWC,2020-09-09 23:49:43.577,2020-09-09 23:49:43.577,0,-83.9576,28.0,62,UTC-0400,PEzvKidhug,6b8cd34a-ed9a-f370-2311-011359d69dd6,com.sec.android.app.shealth,,,,1,a5b01e20-fbab-b62e-6263-0361a78a4480,
,0,2020-06-22 19:24:29.319,35.92916,,WSW. 240,Rain,0,1,TWC,2020-06-22 19:24:29.322,2020-06-22 19:24:29.322,1,-83.973915,21.0,90,UTC-0400,cfxbbbfj2r,ee0e5733-1a37-4c2d-b1bb-9994409cf480,com.sec.android.app.shealth,km/h,0,10.0,5,8f8b15e0-14c5-4fb2-addf-b2676ba9d0a3,
1.0,,2018-04-21 19:08:44.253,39.740326,,,Showers in the Vicinity,,1,TWC,2018-04-21 19:27:19.589,2018-04-21 19:27:19.589,0,-104.99021,3.0,82,UTC+0000,PEzvKidhug,7117d76d-3915-54a3-d34e-4b4b0730ea6f,com.sec.android.app.shealth,,,,3,5eb527ed-17e2-839f-2eec-081bd7322320,
3.0,,2020-10-09 14:40:58.760,35.936886,,,Fair,,1,TWC,2020-10-09 14:55:05.939,2020-10-09 14:55:05.939,0,-83.956955,19.0,83,UTC-0400,PEzvKidhug,21066e22-b5e9-cf73-836b-c26daec4e6b0,com.sec.android.app.shealth,,,,1,018d2031-8379-47ed-13c9-4353bad42d01,
,0,2020-04-20 20:25:33.457,35.929226,,WSW. 240,Fair,0,1,TWC,2020-04-20 20:25:33.459,2020-04-20 20:25:33.459,1,-83.97394,20.0,38,UTC-0400,cfxbbbfj2r,d874a42c-61cc-4e2c-b7c0-ba28c2a112d5,com.sec.android.app.shealth,km/h,0,8.0,1,395c0aee-70e2-4a10-a93c-7ea1822d2ef8,
1.0,,2016-10-13 21:01:58.608,35.930435,,N,Clouds and sun,,1,AccuWeather,2016-10-13 21:35:43.976,2016-10-13 21:35:43.976,0,-84.04575,24.4,35,UTC+0000,ROm+XQMkto,1c649f65-97df-aa4d-5e41-a99a1a0dbd28,com.sec.android.app.shealth,km/h,,7.0,2,a9a14c7d-20f2-15d9-9be6-42886903d5e5,
1.0,,2016-05-18 21:37:29.520,35.958908,,N,Cloudy,,1,AccuWeather,2016-05-18 21:58:36.897,2016-05-18 21:58:36.897,0,-83.92321,22.8,64,UTC+0000,ROm+XQMkto,91baac57-469f-f812-c4bb-43fae0c0bcb7,com.sec.android.app.shealth,km/h,,7.0,3,a28b5c15-c7c2-fc52-a828-a6ee50575c73,
3.0,,2018-11-19 18:36:39.880,35.962193,,,Partly Cloudy,,1,TWC,2018-11-19 18:51:54.429,2018-11-19 18:51:54.429,0,-83.92238,17.0,53,UTC+0000,PEzvKidhug,2581bf5c-942e-4757-ea1e-e50e8a452d87,com.sec.android.app.shealth,,,,2,b7efea77-927b-6556-6d84-89936d37e0f3,
1.0,,2016-03-18 20:24:43.673,35.945457,,N,Mostly sunny,,1,AccuWeather,2016-03-18 21:20:48.471,2016-03-18 21:20:48.471,0,-83.94987,20.6,20,UTC+0000,ROm+XQMkto,97eaa9b7-d62c-c8ef-a29b-3c2593294103,com.sec.android.app.shealth,km/h,,7.0,1,50498225-b2bc-ff04-0cf5-ab83b5f9961d,
,0,2021-03-04 18:01:59.600,35.92821,,NNW. 340,Sunny,0,1,TWC,2021-03-04 18:01:59.604,2021-03-04 18:01:59.604,1,-83.9605,18.0,30,UTC-0500,KwIsSebkfa,4742c9b7-b6ea-43b0-aeb2-df3b66664cfc,com.sec.android.app.shealth,km/h,0,6.0,1,7891b156-41ca-4800-828e-b01c5e4f69da,
0.0,,2020-06-02 01:18:20.603,35.93393,,,Fair,,1,TWC,2020-06-02 01:45:33.514,2020-06-02 01:45:33.514,0,-83.95717,21.0,55,UTC-0400,PEzvKidhug,4f66dae2-8bcd-262a-84a1-63a1ab29849d,com.sec.android.app.shealth,,,,18,1d09c635-a241-167c-d0e9-e11b8a80c7d1,
0.0,,2018-06-06 01:04:25.048,33.772427,,,Fair,,1,TWC,2018-06-06 01:25:34.299,2018-06-06 01:25:34.299,0,-84.364265,23.0,56,UTC+0000,PEzvKidhug,4085fe87-a4cb-1931-08b9-f36c2a17ee79,com.sec.android.app.shealth,,,,18,b38f9727-381a-7848-0b76-6c38c0013e9e,
,0,2020-06-18 18:32:17.108,35.93993,,SW. 230,Partly Cloudy,0,1,TWC,2020-06-18 18:32:17.109,2020-06-18 18:32:17.109,1,-83.95831,26.0,50,UTC-0400,cfxbbbfj2r,6ff78801-6406-42d4-94a4-43c36de9662e,com.sec.android.app.shealth,km/h,0,5.0,2,aa25db1f-1e6b-486a-acee-b4e991d613e8,
4.0,,2020-04-13 19:26:43.586,35.93878,,,Cloudy,,1,TWC,2020-04-13 20:00:46.465,2020-04-13 20:00:46.465,0,-83.9581,17.0,59,UTC-0400,PEzvKidhug,f438263d-a04e-301c-6366-86e22e530a9d,com.sec.android.app.shealth,,,,3,fd032ba3-baf9-ce67-0259-7abbf317d168,
6.0,,2020-08-21 19:53:06.550,35.93837,,,Mostly Cloudy,,1,TWC,2020-08-21 20:43:24.305,2020-08-21 20:43:24.305,0,-83.95822,29.0,60,UTC-0400,PEzvKidhug,f677949e-42e2-976a-5e28-b0977f350e02,com.sec.android.app.shealth,,,,3,413fdbe5-16f2-b941-fd6b-c3a57985170c,
9.0,,2021-05-21 16:52:53.120,35.93989,,,Sunny,,1,TWC,2021-05-21 17:33:00.564,2021-05-21 17:31:59.691,0,-83.95826,29.0,33,UTC-0400,C2yRtg360R,4dc28071-ccd6-4a6f-fba6-c61ce6cac036,com.sec.android.app.shealth,,,,1,bf28445f-683a-5d17-c636-cb57664421a5,
,0,2020-04-17 20:20:17.293,35.92915,,WSW. 240,Partly Cloudy,0,1,TWC,2020-04-17 20:20:17.296,2020-04-17 20:20:17.296,1,-83.97387,23.0,29,UTC-0400,cfxbbbfj2r,c21a977c-b994-44ec-a4c9-2d75555f6b29,com.sec.android.app.shealth,km/h,0,26.0,2,24e02525-4496-4c30-94ed-b5e693527a13,
0.0,,2018-06-16 23:38:58.096,35.92437,,,Sunny,,1,TWC,2018-06-16 23:51:59.739,2018-06-16 23:51:59.739,0,-84.03916,31.0,35,UTC+0000,PEzvKidhug,c5e0feed-9d2f-b62e-575d-b26ba6db5130,com.sec.android.app.shealth,,,,1,e188cc05-7af0-8def-ac1a-c2ee5e394381,
,0,2020-06-23 18:26:14.973,35.93966,,SW. 230,Partly Cloudy,0,1,TWC,2020-06-23 18:26:14.994,2020-06-23 18:26:14.994,1,-83.958336,25.0,80,UTC-0400,cfxbbbfj2r,640a3b14-bd19-4c06-a617-4f61ef182d03,com.sec.android.app.shealth,km/h,0,11.0,2,ab7d9b09-fdec-4a58-8812-2be6865940ed,
3.0,,2017-05-21 16:37:56.392,30.476755,,SE,Cloudy,,1,AccuWeather,2017-05-21 18:57:35.197,2017-05-21 18:57:35.197,0,-90.0944,23.4,92,UTC+0000,PEzvKidhug,c59f032e-3bea-f5b8-09b5-02f16190b482,com.sec.android.app.shealth,km/h,,7.0,3,28f25f46-ef12-248b-5572-716fc3665ed9,
0.0,,2018-08-27 23:22:12.589,35.925976,,,Partly Cloudy,,1,TWC,2018-08-27 23:33:45.364,2018-08-27 23:33:45.364,0,-84.03769,30.0,56,UTC+0000,PEzvKidhug,c96cb925-8ace-793d-5ee7-d392ab8305bf,com.sec.android.app.shealth,,,,2,dbce419a-299e-2839-a2b5-08bc07392823,
,0,2020-05-10 21:27:45.689,35.929176,,SW. 220,Sunny,0,1,TWC,2020-05-10 21:27:45.690,2020-05-10 21:27:45.690,1,-83.973885,21.0,26,UTC-0400,cfxbbbfj2r,a9195d1e-4706-4ad3-a5be-856d71826bc7,com.sec.android.app.shealth,km/h,0,19.0,1,829c3673-e2d7-48c6-8b2c-7e39b32d695c,
1.0,,2016-03-26 20:29:06.469,35.92374,,N,Mostly cloudy,,1,AccuWeather,2016-03-26 21:05:37.031,2016-03-26 21:05:37.031,0,-83.99004,20.0,52,UTC+0000,ROm+XQMkto,31585f9b-0aa4-7078-c0df-77d6b65cb294,com.sec.android.app.shealth,km/h,,7.0,3,a8fbf19e-929b-14b0-fd76-ebefd793b727,
,0,2020-06-02 19:11:42.068,35.928246,,SW. 220,Partly Cloudy,0,1,TWC,2020-06-02 19:11:42.069,2020-06-02 19:11:42.069,1,-83.977554,29.0,50,UTC-0400,cfxbbbfj2r,b56ba0b6-65b4-4e56-949d-d56505859d31,com.sec.android.app.shealth,km/h,0,14.0,2,8d9a23a3-32a5-4d0c-af6f-b828546214ba,
3.0,,2021-05-06 21:18:59.110,35.938446,,,Sunny,,1,TWC,2021-05-06 21:41:33.756,2021-05-06 21:41:30.076,0,-83.95801,21.0,29,UTC-0400,C2yRtg360R,cb4101bc-3ba4-c9d5-2d7b-dbf353b0a457,com.sec.android.app.shealth,,,,1,f43b2b0d-b851-f8c5-e545-f8e67468c558,
2.0,,2018-02-15 19:05:36.194,35.945683,,,Mostly Cloudy,,1,TWC,2018-02-15 19:34:42.048,2018-02-15 19:34:42.048,0,-83.95049,22.0,69,UTC+0000,PEzvKidhug,ceb1cba2-a7e0-d981-8c8c-113e61dcdeea,com.sec.android.app.shealth,,,,3,4419cf64-8eba-1db6-0887-4f1449002d2f,
3.0,,2018-02-20 19:48:30.993,35.709637,,,Sunny,,1,TWC,2018-02-20 20:06:29.285,2018-02-20 20:06:29.285,0,-83.518196,24.0,41,UTC+0000,PEzvKidhug,9e6e7ba1-6cec-162c-b423-e7f566f6d7de,com.sec.android.app.shealth,,,,1,8d546dc7-b3db-0830-931f-4cf99493297d,
0.0,,2018-08-21 02:05:29.934,35.95716,,,Fair,,1,TWC,2018-08-21 02:25:34.266,2018-08-21 02:25:34.266,0,-83.93869,25.0,90,UTC+0000,PEzvKidhug,5bc36fad-184d-1fa6-1a9a-72540caa3d94,com.sec.android.app.shealth,,,,18,82ba2ce9-7a1c-28bb-f764-fc8aa1fbd92f,
,0,2020-06-25 18:26:05.863,35.93373,,W. 260,Partly Cloudy,0,1,TWC,2020-06-25 18:26:05.864,2020-06-25 18:26:05.864,1,-83.95661,29.0,42,UTC-0400,cfxbbbfj2r,3de6fbe1-3223-441e-b537-2bec423a7b6d,com.sec.android.app.shealth,km/h,0,13.0,2,c201d4fe-bd42-4107-ae98-ae8ddb3f8f46,
,0,2020-05-02 18:46:22.772,35.9398,,SSW. 210,Sunny,0,1,TWC,2020-05-02 18:46:22.774,2020-05-02 18:46:22.774,1,-83.95827,26.0,36,UTC-0400,cfxbbbfj2r,f0b6d4e4-7732-45d7-afa7-13f10a883ba4,com.sec.android.app.shealth,km/h,0,16.0,1,8d20ec62-2f92-40c9-bf44-50fea00678cb,
,0,2020-06-20 21:35:49.127,35.939716,,W. 280,Partly Cloudy,0,1,TWC,2020-06-20 21:35:49.128,2020-06-20 21:35:49.128,1,-83.95831,27.0,60,UTC-0400,cfxbbbfj2r,a7166b16-ed6b-4636-88e7-30bb3ec5c6bb,com.sec.android.app.shealth,km/h,0,6.0,2,26ae4fdb-a0ab-4068-8043-8858d32b1269,
3.0,,2017-10-18 16:04:45.822,35.927372,,N,Sunny,,1,AccuWeather,2017-10-18 16:41:42.558,2017-10-18 16:41:42.558,0,-84.04574,15.0,67,UTC+0000,PEzvKidhug,188973d4-15b8-9e15-12fa-87f42ec72d60,com.sec.android.app.shealth,km/h,,7.0,1,f3f1bcd5-6dda-94ff-69dc-16ee3950b061,
0.0,,2016-06-23 22:18:21.439,35.95722,,SW,Partly sunny,,1,AccuWeather,2016-06-23 22:34:29.585,2016-06-23 22:34:29.585,0,-83.93869,34.4,38,UTC+0000,ROm+XQMkto,7fa3c6d6-558b-cdec-da08-b25cce7d780f,com.sec.android.app.shealth,km/h,,7.0,2,81431761-9352-6763-ad2d-533cf637262d,
,0,2020-06-14 21:01:15.127,35.929214,,NNE. 20,Partly Cloudy,0,1,TWC,2020-06-14 21:01:15.128,2020-06-14 21:01:15.128,1,-83.97386,25.0,44,UTC-0400,cfxbbbfj2r,95014d37-9624-4365-920a-c176b333b1d0,com.sec.android.app.shealth,km/h,0,8.0,2,6dd308b4-328c-4c9a-9be4-2d943ce8cbc5,
7.0,,2021-08-12 19:53:39.730,35.929665,,,Sunny,,1,TWC,2021-08-12 20:21:35.947,2021-08-12 20:21:32.165,0,-83.97322,33.0,46,UTC-0400,C2yRtg360R,c245f54a-d9d1-7ea7-ffcd-38febb28efe9,com.sec.android.app.shealth,,,,1,32904754-2477-afe0-7077-a7f10b72c135,
2.0,,2021-07-26 22:19:19.310,35.93987,,,Fair,,1,TWC,2021-07-26 22:55:35.299,2021-07-26 22:55:30.700,0,-83.95819,27.166668,74,UTC-0400,C2yRtg360R,0aeb3e5a-6b19-3ff3-b0e6-6b5411473840,com.sec.android.app.shealth,,,,1,4bb59b12-f5a7-1551-669c-5ddef03cdc45,
6.0,,2021-09-16 18:26:09.290,35.93595,,,Mostly Cloudy,,1,TWC,2021-09-16 19:03:37.129,2021-09-16 19:03:37.016,0,-83.95696,28.0,56,UTC-0400,C2yRtg360R,3cf01623-f4f0-66d8-c33d-84e3391c9f4a,com.sec.android.app.shealth,,,,2,f927b3ec-1d82-87d7-f08f-1ac7b81cbdeb,
8.0,,2021-09-09 18:04:14.610,35.936382,,,Mostly Cloudy,,1,TWC,2021-09-09 18:45:20.671,2021-09-09 18:45:19.538,0,-83.95698,27.0,36,UTC-0400,C2yRtg360R,924c00f2-8d49-61a5-248f-b21e5e512238,com.sec.android.app.shealth,,,,2,da01b3ec-750e-8520-3183-22a509b1f684,
10.0,,2021-06-04 18:02:28.410,35.929314,,,Fair,,1,TWC,2021-06-04 18:18:10.334,2021-06-04 18:18:08.800,0,-83.97213,27.0,48,UTC-0400,C2yRtg360R,4e03f6fa-bd97-b3c6-4103-41243032e646,com.sec.android.app.shealth,,,,1,3cf490ae-4be0-27ff-190c-561c2fda0e15,
9.0,,2021-08-22 18:07:03.650,35.962006,,,Fair,,1,TWC,2021-08-22 18:22:53.106,2021-08-22 18:22:51.509,0,-83.92359,31.0,59,UTC-0400,C2yRtg360R,a1a25ed3-ef01-7c51-e3ed-c40312fa9065,com.sec.android.app.shealth,,,,1,d2d3dee3-59f9-3fdd-3bf8-d7b3e9ebeb6d,
2.0,,2021-06-30 22:09:31.780,35.938416,,,Partly Cloudy,,1,TWC,2021-06-30 22:49:01.729,2021-06-30 22:48:57.152,0,-83.95802,31.0,51,UTC-0400,C2yRtg360R,f52cd592-683b-cdd8-73c0-d10837b8234e,com.sec.android.app.shealth,,,,2,b1762716-902f-49f4-4fd9-0ac043137e65,
2.0,,2021-07-30 22:05:12.200,35.92943,,,Partly Cloudy,,1,TWC,2021-07-30 22:44:19.015,2021-07-30 22:44:13.556,0,-83.97241,31.0,55,UTC-0400,C2yRtg360R,b929158f-a776-86f9-aa7c-a2e08c7c1553,com.sec.android.app.shealth,,,,2,95a8a3aa-4f2e-5ee7-6b9b-9013e17c85fa,
8.0,,2021-08-05 19:41:16.900,35.9384,,,Sunny,,1,TWC,2021-08-05 19:55:58.135,2021-08-05 19:55:56.387,0,-83.95797,30.0,41,UTC-0400,C2yRtg360R,97cabff5-5e49-d850-2ae0-c7a77a829af9,com.sec.android.app.shealth,,,,1,e07f0ba2-a922-a0db-94e6-4f59e11abd6d,
9.0,,2021-08-12 19:03:19.220,35.93859,,,Sunny,,1,TWC,2021-08-12 19:40:53.382,2021-08-12 19:40:50.933,0,-83.958015,32.0,50,UTC-0400,C2yRtg360R,a87ed378-176b-e5b1-3272-84ad98fbcc26,com.sec.android.app.shealth,,,,1,d202c9ba-97d7-9765-b3c9-28d5308e677e,
5.0,,2021-06-20 20:28:28.870,35.934498,,,Partly Cloudy,,1,TWC,2021-06-20 21:08:13.253,2021-06-20 21:08:13.249,0,-83.957054,31.0,47,UTC-0400,C2yRtg360R,0fb52c0a-9de9-43e3-823a-4280f17d4b0c,com.sec.android.app.shealth,,,,2,066a9884-1782-4765-004c-01866644f5cf,
3.0,,2021-07-07 22:03:35.030,35.93831,,,Partly Cloudy,,1,TWC,2021-07-07 22:42:38.627,2021-07-07 22:42:35.742,0,-83.95811,26.055555,77,UTC-0400,C2yRtg360R,5660fac4-b136-d57d-0b73-5b485116cc6e,com.sec.android.app.shealth,,,,2,fd69a529-b4a8-b493-cabd-1c2f073b8ff9,
7.0,,2021-08-24 19:23:13.180,35.968376,,,Fair,,1,TWC,2021-08-24 19:40:45.911,2021-08-24 19:40:43.820,0,-83.918976,33.0,48,UTC-0400,C2yRtg360R,77669951-cb06-c9aa-0142-d3304329ff6d,com.sec.android.app.shealth,,,,1,e5deb95b-1b4b-11cf-9c3d-4f43faa98973,
10.0,,2021-06-04 17:00:48.620,35.93842,,,Partly Cloudy,,1,TWC,2021-06-04 17:38:19.577,2021-06-04 17:38:14.946,0,-83.958015,26.0,51,UTC-0400,C2yRtg360R,e79b4719-e7e1-42f5-7ce8-cf28697107b9,com.sec.android.app.shealth,,,,2,72d3a444-44fb-0a00-4c41-1cce9451a14f,
,,2022-07-22 22:04:15.882,35.937202,,250.WSW,Sunny,,1,TWC,2022-07-22 23:45:07.096,2022-07-22 23:45:07.096,1,-83.95727,33.0,48,UTC-0400,wTlI5+wI+C,b49a5ded-fed7-460b-8fb6-1e049bb2339c,com.sec.android.app.shealth,km/h,,3.0,1,c247a54f-05ee-4626-baf7-0241cd73896d,
9.0,,2021-07-22 19:41:26.960,35.939697,,,Partly Cloudy,,1,TWC,2021-07-22 20:20:17.366,2021-07-22 20:20:11.934,0,-83.95828,32.166668,46,UTC-0400,C2yRtg360R,40fc9c7b-7b12-1678-b11b-ecf53e311520,com.sec.android.app.shealth,,,,2,b2bebcff-cc8c-8502-0107-253f61d2a60b,
,,2022-08-07 21:07:33.270,35.93364,,220.SW,Fair,,1,TWC,2022-08-07 21:32:33.440,2022-08-07 21:32:33.440,1,-83.95725,32.0,54,UTC-0400,wTlI5+wI+C,d52593e4-0985-4a33-a61f-958d6573fb82,com.sec.android.app.shealth,km/h,,5.0,1,fd2e3df0-f1f5-4d14-a3ab-a304bc4197d5,
3.0,,2021-07-05 21:25:23.190,35.932606,,,Fair,,1,TWC,2021-07-05 22:05:36.002,2021-07-05 22:05:35.998,0,-83.957565,32.0,39,UTC-0400,C2yRtg360R,01918ed7-daa1-0353-2208-a58385beb957,com.sec.android.app.shealth,,,,1,d98c524f-140b-e10b-7a7a-a444e23c7a18,
8.0,,2021-06-05 19:17:18.130,35.938457,,,Sunny,,1,TWC,2021-06-05 19:37:00.982,2021-06-05 19:36:58.865,0,-83.95801,31.0,39,UTC-0400,C2yRtg360R,67573dd2-f047-b93f-1746-1548074259b5,com.sec.android.app.shealth,,,,1,c25774d9-693b-a07b-b2b0-df50b599fca4,
7.0,,2021-08-03 19:36:21.070,35.929527,,,Partly Cloudy,,1,TWC,2021-08-03 19:57:42.573,2021-08-03 19:57:39.812,0,-83.97292,28.0,50,UTC-0400,C2yRtg360R,efdd6f5e-19ac-83e7-dee1-b17b69d0ea74,com.sec.android.app.shealth,,,,2,52af7a0f-e207-a123-bbb9-7e1527bd16d6,
8.0,,2021-06-12 19:19:04.600,35.934883,,,Partly Cloudy,,1,TWC,2021-06-12 19:35:40.735,2021-06-12 19:35:40.082,0,-83.959816,32.0,51,UTC-0400,C2yRtg360R,4364b0e3-5179-b90b-1722-78d7d02b23a0,com.sec.android.app.shealth,,,,2,42bfcd3b-ffe2-bd4b-5f92-b95cc7632053,
3.0,,2021-09-22 19:47:08.870,35.935658,,,Cloudy,,1,TWC,2021-09-22 20:25:34.078,2021-09-22 20:25:33.927,0,-83.95698,19.0,76,UTC-0400,C2yRtg360R,63ab7fee-51d8-8472-7dcd-8e94768f7d70,com.sec.android.app.shealth,,,,3,7980f3c0-1542-d5cf-3879-8c2f32ad10e5,
,,2022-07-15 21:06:16.329,35.93932,,340.NNW,Partly Cloudy,,1,TWC,2022-07-15 21:33:54.620,2022-07-15 21:33:54.620,1,-83.95841,31.0,43,UTC-0400,wTlI5+wI+C,f438864c-83a6-44f5-8c46-628cb67aa789,com.sec.android.app.shealth,km/h,,5.0,2,bc312b9c-3ac1-4114-8dc2-85272d4b239a,
9.0,,2021-05-25 18:29:08.950,35.938442,,,Sunny,,1,TWC,2021-05-25 19:04:39.481,2021-05-25 19:04:37.263,0,-83.958015,32.0,39,UTC-0400,C2yRtg360R,0e27b4ca-3bec-2215-55b5-ed9d6cd3a001,com.sec.android.app.shealth,,,,1,80ca8ae4-08f6-5d15-9839-dc4caa74047b,
1.0,,2021-07-23 22:49:47.200,35.964363,,,Sunny,,1,TWC,2021-07-23 23:02:46.344,2021-07-23 23:02:45.401,0,-83.91973,31.0,47,UTC-0400,C2yRtg360R,72a5eebc-9b25-76e9-17db-20fa7312211f,com.sec.android.app.shealth,,,,1,6f919358-5c07-f65a-7695-c11c0e619ceb,
,,2022-08-04 19:00:43.573,35.927387,,260.W,Partly Cloudy,,1,TWC,2022-08-04 19:15:27.518,2022-08-04 19:15:27.518,1,-83.96176,32.0,56,UTC-0400,wTlI5+wI+C,489e6d4a-2b9a-4889-816b-ea68c6ac03f7,com.sec.android.app.shealth,km/h,,13.0,2,eaf03108-b3f6-4d9c-9fb0-1fffb4aee70d,
