com.samsung.health.food_info,6261011,6
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
0.0,4.0,2.0,,0.0,MyFitnessPal Lunch,,100002-Tue Apr 10 00:00:00 EDT 2018,0,55.0,3.0,14.0,2018-04-11 16:48:56.690,2018-04-11 16:48:56.690,2.0,2.0,0.5,8.0,MyFitnessPal Lunch,4.0,,2.0,160.0,,,9wVta8KBzt,,8.5,0.0,com.myfitnesspal.android,10.0,,adacae62-9abe-4a6f-a492-f9fe83a69cb8,,
0.0,62.0,4.0,,45.0,MyFitnessPal Breakfast,,100001-Wed Jan 31 00:00:00 EST 2018,0,1780.0,15.0,53.0,2018-02-02 20:15:35.865,2018-02-02 20:15:35.865,0.0,35.0,0.0,32.0,MyFitnessPal Breakfast,10.0,,75.0,730.0,,,EHdtKydEi4,,20.0,0.0,com.myfitnesspal.android,30.0,,9f32e897-ecb7-4961-92f4-b3c88aa27cad,,
50.0,2.0,0.0,,7.0,MyFitnessPal Breakfast,,100001-Tue Feb 27 00:00:00 EST 2018,0,300.0,12.0,8.0,2018-03-02 03:50:50.734,2018-03-02 03:50:50.734,0.0,23.0,0.0,2.0,MyFitnessPal Breakfast,0.0,,30.0,200.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,15.0,,916497a6-1d78-45b7-b5b4-6c675260d736,,
0.0,240.0,12.0,,40.0,MyFitnessPal Dinner,,100003-Tue Jan 16 00:00:00 EST 2018,0,1490.0,8.0,47.0,2018-01-18 06:54:42.202,2018-01-18 06:54:42.202,0.0,22.0,0.0,26.0,MyFitnessPal Dinner,6.0,,56.0,590.0,,,EHdtKydEi4,,11.0,0.0,com.myfitnesspal.android,20.0,,4d0c4537-a0ce-4430-85c0-9d4bce34b233,,
0.0,4.0,0.0,,21.75,MyFitnessPal Lunch,,100002-Tue Jan 23 00:00:00 EST 2018,0,358.0,19.0,34.45,2018-01-26 00:25:44.068,2018-01-26 00:25:44.068,0.0,23.6,0.0,8.0,MyFitnessPal Lunch,7.5,,20.5,489.0,,,EHdtKydEi4,,17.0,0.0,com.myfitnesspal.android,34.0,,b986d2f3-06e5-4f8d-af7c-8a79db6e9e1c,,
50.0,2.0,0.0,,7.0,MyFitnessPal Dinner,,100003-Sat Mar 17 00:00:00 EDT 2018,0,300.0,14.0,12.5,2018-03-20 01:33:55.235,2018-03-20 01:33:55.235,0.0,24.0,0.0,2.0,MyFitnessPal Dinner,0.0,,30.0,280.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,21.0,,33218b52-9359-46ab-981e-df5448f06dd6,,
2.043,20.25455,107.0,,18.3019,MyFitnessPal Breakfast,,100001-Sat Feb 03 00:00:00 EST 2018,0,1322.9364,10.9,33.904503,2018-02-06 00:36:58.357,2018-02-06 00:36:58.357,3.78941,9.07236,0.759035,16.209461,MyFitnessPal Breakfast,9.705107,,13.2043,660.07007,,,EHdtKydEi4,,12.0727005,0.0,com.myfitnesspal.android,33.20511,,064f070b-12b7-41bd-b98e-29e4771e08d6,,
785.0,39.999958,63.33333,,0.0,MyFitnessPal Dinner,,100003-Sun Jan 21 00:00:00 EST 2018,0,1616.6666,10.666666,26.5,2018-01-24 03:32:34.025,2018-01-24 03:32:34.025,3.0,11.333333,0.0,11.666666,MyFitnessPal Dinner,11.666665,,13.666666,373.3333,,,EHdtKydEi4,,7.5,0.0,com.myfitnesspal.android,34.666664,,bc9dd5cc-dcc3-44ab-8160-606ab3bf6c7b,,
573.0,41.0,25.0,,90.0,MyFitnessPal Snacks,,100005-Fri Apr 06 00:00:00 EDT 2018,0,1285.0,34.0,66.0,2018-04-09 02:23:34.813,2018-04-09 02:23:34.813,10.0,96.5,3.5,66.0,MyFitnessPal Snacks,19.0,,178.0,1235.0,,,9wVta8KBzt,,25.0,0.0,com.myfitnesspal.android,77.5,,ff7b2ca3-f4f3-4d33-8ca4-3bc1273d81d7,,
474.0,65.0,54.0,,25.0,MyFitnessPal Snacks,,100005-Thu Jan 18 00:00:00 EST 2018,0,764.0,5.0,21.0,2018-01-20 19:15:14.158,2018-01-20 19:15:14.158,0.0,17.0,0.0,14.0,MyFitnessPal Snacks,9.0,,10.0,299.1,,,EHdtKydEi4,,5.5,0.0,com.myfitnesspal.android,20.0,,4e547f9c-ed19-4115-a8a8-9142cf6fe60f,,
320.0,280.0,28.0,,107.0,MyFitnessPal Dinner,,100003-Wed Apr 04 00:00:00 EDT 2018,0,1535.0,32.0,53.0,2018-04-06 21:33:07.073,2018-04-06 21:33:07.073,0.0,50.0,0.0,20.0,MyFitnessPal Dinner,19.0,,120.0,840.0,,,9wVta8KBzt,,23.0,0.0,com.myfitnesspal.android,59.0,,a131e65f-bd25-4fab-aa48-88e7d1e57488,,
35.233227,2.5988004,0.0,,10.167724,MyFitnessPal Snacks,,100005-Wed Feb 21 00:00:00 EST 2018,0,18.518724,1.5194058,10.808835,2018-02-23 20:07:45.923,2018-02-23 20:07:45.923,0.99411684,3.0790114,0.14390835,3.0440671,MyFitnessPal Snacks,0.626889,,2.917156,114.94335,,,EHdtKydEi4,,2.9945393,0.0,com.myfitnesspal.android,3.2768116,,c3391bcc-3eeb-4c87-b542-37458ca98804,,
1049.0549,9.275,228.94174,,6.0,MyFitnessPal Breakfast,,100001-Sun Mar 04 00:00:00 EST 2018,0,773.45496,14.255,42.8695,2018-03-07 03:21:22.195,2018-03-07 03:21:22.195,10.750775,25.58895,4.300775,22.104649,MyFitnessPal Breakfast,15.268499,,32.424072,554.8975,,,EHdtKydEi4,,14.496375,0.0,com.myfitnesspal.android,36.61815,,949ff677-5d9f-4ea4-acb0-20f9104cd404,,
233.0,0.0,149.0,,0.0,"32 kcal, Per 100g",,default-fatsecret-35976,152,2.0,3.0,0.46,2016-11-04 16:33:07.849,2016-11-04 16:33:07.849,0.065,1.02,0.236,4.0,Strawberries,7.08,,2.0,49.0,"cup, halves",,Q2GTsbBv8Q,g,0.023,,com.sec.android.app.shealth,11.67,3.1020408,3feb673b-4385-4351-af69-d68b9f3904b1,1,
35.233227,8.598801,90.0,,40.167725,MyFitnessPal Lunch,,100002-Wed Feb 21 00:00:00 EST 2018,0,648.51874,4.519406,41.808834,2018-02-23 20:07:45.870,2018-02-23 20:07:45.870,0.99411684,32.07901,0.14390835,28.044067,MyFitnessPal Lunch,0.626889,,32.917156,759.8867,,,EHdtKydEi4,,13.994539,0.0,com.myfitnesspal.android,19.176811,,809566d9-d90b-41da-8058-6921f4dec361,,
115.36,0.0,0.0,,10.0,MyFitnessPal Dinner,,100003-Sat Apr 21 00:00:00 MDT 2018,0,331.15,2.0,11.0,2018-04-23 14:33:17.826,2018-04-23 14:33:17.826,0.0,7.506,0.0,2.4605567,MyFitnessPal Dinner,0.0,,0.824,1244.16,,,9wVta8KBzt,,1.8,0.0,com.myfitnesspal.android,65.751,,c979d6e9-6834-4f32-9a4b-15d312e1dc3a,,
0.0,150.0,8.0,,100.0,MyFitnessPal Dinner,,100003-Thu Apr 12 00:00:00 EDT 2018,0,2145.0,8.0,88.6,2018-04-15 01:37:58.759,2018-04-15 01:37:58.759,0.0,30.3,0.0,28.0,MyFitnessPal Dinner,15.0,,55.0,1329.0,,,9wVta8KBzt,,33.3,1.0,com.myfitnesspal.android,63.9,,0c200663-6261-4161-b401-0100261cd2ef,,
0.0,0.0,0.0,,0.0,MyFitnessPal Lunch,,100002-Sun Feb 25 00:00:00 EST 2018,0,87.0,8.0,20.0,2018-02-28 00:42:29.546,2018-02-28 00:42:29.546,0.0,1.0,0.0,6.0,MyFitnessPal Lunch,4.0,,0.0,235.0,,,EHdtKydEi4,,18.0,0.0,com.myfitnesspal.android,18.0,,8102396c-a166-4a85-9f2b-4ae90e3bfe12,,
149.75993,12.706448,0.0,,60.245827,MyFitnessPal Snacks,,100005-Tue Apr 17 00:00:00 EDT 2018,0,257.5733,22.375,27.512825,2018-04-20 03:21:37.162,2018-04-20 03:21:37.162,9.229496,28.95504,2.9948819,12.760465,MyFitnessPal Snacks,20.797316,,77.226,484.60074,,,9wVta8KBzt,,9.628815,0.0,com.myfitnesspal.android,44.08898,,df9eb2b3-f243-4e98-aa2f-6e1fecbcbcf0,,
836.0,22.0,2.4,,5.0,MyFitnessPal Breakfast,,100001-Tue Feb 13 00:00:00 EST 2018,0,690.0,27.8,51.800003,2018-02-15 23:37:57.168,2018-02-15 23:37:57.168,11.0,53.2,8.2,47.4,MyFitnessPal Breakfast,5.4,,37.6,762.0,,,EHdtKydEi4,,12.6,0.0,com.myfitnesspal.android,38.800003,,81c8d177-cb4e-490b-a314-6ec61d75022a,,
0.0,6.0,2.0,,10.0,MyFitnessPal Dinner,,100003-Sat Feb 24 00:00:00 EST 2018,0,90.0,7.0,11.0,2018-02-26 23:03:33.331,2018-02-26 23:03:33.331,2.0,8.0,0.5,6.0,MyFitnessPal Dinner,8.0,,22.0,190.0,,,EHdtKydEi4,,7.0,0.0,com.myfitnesspal.android,18.0,,1417f660-d179-476b-b447-7fb7c983f1ee,,
0.0,2.0,0.0,,45.0,MyFitnessPal Lunch,,100002-Thu Apr 12 00:00:00 CDT 2018,0,180.0,1.0,8.0,2018-04-13 16:46:01.812,2018-04-13 16:46:01.812,0.0,9.0,0.0,2.0,MyFitnessPal Lunch,26.0,,2.15,290.0,,,9wVta8KBzt,,3.0,0.0,com.myfitnesspal.android,55.0,,8a5a4a21-8097-4a0b-aafc-ba9c52ebe5a2,,
0.0,0.0,0.0,,0.0,"0 kcal, Per 100g",,default-fatsecret-37922,237,5.0,0.0,0.0,2015-04-27 16:30:09.395,2015-04-27 16:30:09.395,0.0,0.0,0.0,0.0,Water,0.0,,0.0,0.0,cup (8 fl oz),,ScgltublDV,g,0.0,,com.sec.android.app.shealth,0.0,,ba3d8ef0-a2b4-44b4-90dc-87397ad97e79,1,
310.0,25.0,25.0,,25.0,MyFitnessPal Snacks,,100005-Wed Jan 31 00:00:00 EST 2018,0,270.0,1.0,3.0,2018-02-02 20:15:35.929,2018-02-02 20:15:35.929,0.0,30.0,0.0,25.0,MyFitnessPal Snacks,1.0,,50.0,160.0,,,EHdtKydEi4,,1.0,0.0,com.myfitnesspal.android,4.0,,c98b27ca-4d59-4e83-bea4-40122889b3fc,,
310.0,2.0,0.0,,10.0,MyFitnessPal Lunch,,100002-Mon Jan 29 00:00:00 EST 2018,0,195.0,8.0,17.0,2018-01-31 18:18:44.599,2018-01-31 18:18:44.599,7.0,13.0,4.0,10.0,MyFitnessPal Lunch,7.0,,24.0,250.0,,,EHdtKydEi4,,3.5,0.0,com.myfitnesspal.android,20.0,,8eb96459-d551-4f5b-923b-d07fd7bc5580,,
360.0,12.0,2.0,,40.0,MyFitnessPal Lunch,,100002-Wed Feb 07 00:00:00 EST 2018,0,550.0,7.0,35.0,2018-02-10 01:15:58.131,2018-02-10 01:15:58.131,9.0,30.0,4.5,10.0,MyFitnessPal Lunch,6.0,,28.0,540.0,,,EHdtKydEi4,,12.5,0.0,com.myfitnesspal.android,19.0,,f4fada66-d2d1-4573-a3d3-a29ca0579b2d,,
474.135,71.0,44.0,,60.0,MyFitnessPal Breakfast,,100001-Sun Apr 01 00:00:00 EDT 2018,0,904.405,6.0,41.5,2018-04-04 03:34:11.362,2018-04-04 03:34:11.362,9.976636,24.0,1.3504051,16.495,MyFitnessPal Breakfast,8.0,,31.0135,548.33997,,,9wVta8KBzt,,13.31629,0.0,com.myfitnesspal.android,19.0,,ba1f37de-a977-4ba8-97f1-6590995c9f18,,
770.0,42.0,0.0,,40.0,MyFitnessPal Dinner,,100003-Wed Feb 07 00:00:00 EST 2018,0,630.0,12.0,10.5,2018-02-10 01:15:58.227,2018-02-10 01:15:58.227,3.0,32.0,1.0,15.0,MyFitnessPal Dinner,12.0,,105.0,310.0,,,EHdtKydEi4,,4.5,0.0,com.myfitnesspal.android,28.0,,9373464e-466f-4ce0-99ee-0a57fb70c978,,
630.0,59.0,25.0,,75.0,MyFitnessPal Dinner,,100003-Mon Apr 09 00:00:00 CDT 2018,0,910.0,19.0,11.5,2018-04-11 23:56:20.508,2018-04-11 23:56:20.508,0.0,61.0,0.0,27.0,MyFitnessPal Dinner,19.0,,130.0,580.0,,,9wVta8KBzt,,7.0,0.0,com.myfitnesspal.android,45.0,,96e877de-4126-47f2-8479-393cc0d3e364,,
760.9,148.5,76.66667,,0.0,MyFitnessPal Dinner,,100003-Wed Mar 14 00:00:00 EDT 2018,0,104.0,2.12,11.5,2018-03-17 02:08:49.128,2018-03-17 02:08:49.128,0.0,6.3,0.4,20.5556,MyFitnessPal Dinner,1.8399999,,17.3,521.0,,,EHdtKydEi4,,9.5,0.0,com.myfitnesspal.android,28.599998,,b56394d6-c1c4-4921-b3a5-66b76d675391,,
0.0,2.0,0.0,,10.0,MyFitnessPal Dinner,,100003-Tue Apr 10 00:00:00 CDT 2018,0,50.8,6.0,2.5,2018-04-13 01:02:08.508,2018-04-13 01:02:08.508,0.0,7.0,0.0,4.0,MyFitnessPal Dinner,6.0,,20.0,192.0,,,9wVta8KBzt,,2.0,0.0,com.myfitnesspal.android,17.0,,888b8276-8d14-4622-835f-3b9eb74e3008,,
1.857273,5.867773,0.0,,26.638092,MyFitnessPal Dinner,,100003-Tue Mar 27 00:00:00 EDT 2018,0,102.21488,7.2727275,19.140457,2018-03-30 01:36:02.392,2018-03-30 01:36:02.392,1.6267365,10.247601,0.23548639,5.644964,MyFitnessPal Dinner,5.6410065,,19.367546,456.42734,,,EHdtKydEi4,,7.020637,0.0,com.myfitnesspal.android,24.277365,,d842f2a6-be60-471e-9a2e-ff2f5ad3a5f9,,
0.0,30.0,4.0,,90.0,MyFitnessPal Lunch,,100002-Thu Apr 19 00:00:00 MDT 2018,0,1160.0,28.0,101.0,2018-04-22 03:45:47.124,2018-04-22 03:45:47.124,0.0,20.0,0.0,56.0,MyFitnessPal Lunch,20.0,,36.0,1000.0,,,9wVta8KBzt,,39.5,1.0,com.myfitnesspal.android,72.0,,55980b9a-5d79-4c8a-bb3b-80c935434da1,,
0.0,8.0,0.0,,40.0,MyFitnessPal Dinner,,100003-Sun Mar 04 00:00:00 EST 2018,0,180.0,20.0,14.0,2018-03-07 03:21:22.311,2018-03-07 03:21:22.311,0.0,28.0,0.0,16.0,MyFitnessPal Dinner,24.0,,80.0,400.0,,,EHdtKydEi4,,8.0,0.0,com.myfitnesspal.android,56.0,,fd315cff-b54c-4241-8714-1f2e60e1f9d7,,
0.0,260.0,20.0,,0.0,MyFitnessPal Snacks,,100005-Tue Mar 20 00:00:00 EDT 2018,0,480.0,11.0,28.0,2018-03-23 00:12:57.417,2018-03-23 00:12:57.417,0.0,12.0,0.0,26.0,MyFitnessPal Snacks,8.0,,30.0,410.0,,,EHdtKydEi4,,10.0,0.0,com.myfitnesspal.android,33.0,,6209ece1-dba7-4b33-b92b-6453a09883a1,,
50.0,6.0,0.0,,25.0,MyFitnessPal Dinner,,100003-Wed Mar 21 00:00:00 EDT 2018,0,320.0,13.0,11.5,2018-03-24 00:45:39.366,2018-03-24 00:45:39.366,0.0,36.0,0.0,8.0,MyFitnessPal Dinner,12.0,,60.0,390.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,31.0,,720b3f02-e0dd-46ea-b1bd-a9f4905ae00d,,
320.0,32.0,0.0,,40.0,MyFitnessPal Lunch,,100002-Tue Feb 13 00:00:00 EST 2018,0,500.0,12.0,6.0,2018-02-15 23:37:57.204,2018-02-15 23:37:57.204,0.0,24.0,0.0,0.0,MyFitnessPal Lunch,12.0,,60.0,240.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,28.0,,fc2fa87c-634f-4d61-a459-7388df1c463e,,
127.54492,11.833331,0.0,,114.45287,MyFitnessPal Breakfast,,100001-Wed Feb 14 00:00:00 EST 2018,0,952.2365,4.6428514,44.63909,2018-02-17 01:45:10.877,2018-02-17 01:45:10.877,12.075537,30.40515,2.005687,8.061813,MyFitnessPal Breakfast,2.773986,,75.79075,803.3373,,,EHdtKydEi4,,21.68097,0.0,com.myfitnesspal.android,8.313658,,5b380554-2c42-4638-9e88-630bfc0d06e1,,
454.0,31.535336,29.004002,,37.333344,MyFitnessPal Dinner,,100003-Mon Jan 15 00:00:00 EST 2018,0,344.75073,8.605602,10.869071,2018-01-18 01:33:22.010,2018-01-18 01:33:22.010,0.0,33.335735,2.002001,26.6016,MyFitnessPal Dinner,1.0,,54.8016,341.40543,,,EHdtKydEi4,,5.000402,0.0,com.myfitnesspal.android,11.646403,,0c278322-4c0e-421a-b215-95e063eb2d04,,
358.4231,38.230648,0.0,,58.69193,MyFitnessPal Dinner,,100003-Wed Feb 28 00:00:00 EST 2018,0,501.01538,12.814362,18.574234,2018-03-03 04:42:24.559,2018-03-03 04:42:24.559,2.1353853,25.731285,2.1466699,1.8338468,MyFitnessPal Dinner,12.203077,,61.628716,357.34235,,,EHdtKydEi4,,9.392725,0.0,com.myfitnesspal.android,29.425638,,88476647-ab32-49b9-9007-bccb2547703e,,
29.043,4.2545505,0.0,,58.301903,MyFitnessPal Breakfast,,100001-Fri Feb 02 00:00:00 EST 2018,0,157.93637,2.9,26.904501,2018-02-04 20:25:38.361,2018-02-04 20:25:38.361,1.78941,11.07236,0.259035,8.20946,MyFitnessPal Breakfast,0.70510703,,25.2043,705.03503,,,EHdtKydEi4,,11.0727005,0.0,com.myfitnesspal.android,6.20511,,5403afb2-1d52-4ca5-9993-30f0d2bb48f5,,
415.0,25.0,25.0,,25.0,MyFitnessPal Snacks,,100005-Wed Feb 07 00:00:00 EST 2018,0,570.0,6.5,18.0,2018-02-10 01:15:58.180,2018-02-10 01:15:58.180,0.0,37.5,0.0,30.0,MyFitnessPal Snacks,2.5,,53.0,370.0,,,EHdtKydEi4,,2.75,0.0,com.myfitnesspal.android,14.0,,777d186f-d601-46eb-8a8d-1a5951c99cbe,,
61.062725,16.1664,0.0,,54.65136,MyFitnessPal Dinner,,100003-Mon Feb 19 00:00:00 EST 2018,0,145.05006,3.4821403,31.224829,2018-02-21 22:31:18.032,2018-02-21 22:31:18.032,5.4941564,4.4085565,1.5042661,6.053947,MyFitnessPal Dinner,1.7888243,,2.822232,318.21747,,,EHdtKydEi4,,15.606381,0.0,com.myfitnesspal.android,6.105552,,6b5d452f-bba9-4a6c-9eb2-c3f8432fabc4,,
0.0,240.0,8.0,,40.0,MyFitnessPal Dinner,,100003-Thu Feb 08 00:00:00 EST 2018,0,960.0,8.0,34.0,2018-02-10 20:40:49.009,2018-02-10 20:40:49.009,0.0,18.0,0.0,20.0,MyFitnessPal Dinner,6.0,,50.0,440.0,,,EHdtKydEi4,,10.0,0.0,com.myfitnesspal.android,16.0,,16a1e531-2ab2-4eac-9dbd-026b2a32781c,,
224.64,7.059675,0.0,,30.36875,MyFitnessPal Dinner,,100003-Sun Feb 11 00:00:00 EST 2018,0,136.36,6.5625,37.26925,2018-02-13 22:22:14.578,2018-02-13 22:22:14.578,14.34425,9.432562,4.492325,13.140699,MyFitnessPal Dinner,8.195975,,9.839001,416.90125,,,EHdtKydEi4,,15.443225,0.0,com.myfitnesspal.android,17.133474,,fb7ebe8c-0912-4e99-a749-32bf858e5312,,
130.0,0.0,1.0,,0.0,MyFitnessPal Breakfast,,100001-Mon Apr 09 00:00:00 CDT 2018,0,1.0,2.0,20.0,2018-04-11 23:56:20.394,2018-04-11 23:56:20.394,2.5,5.0,14.0,4.0,MyFitnessPal Breakfast,1.0,,2.0,200.0,,,9wVta8KBzt,,2.0,0.0,com.myfitnesspal.android,4.0,,7f5d3e75-5c8b-4590-bd55-7d908ec3ee6f,,
39.637375,242.92365,8.0,,51.438686,MyFitnessPal Breakfast,,100001-Tue Jan 09 00:00:00 EST 2018,0,980.83356,9.7093315,46.15994,2018-01-11 16:18:42.866,2018-01-11 16:18:42.866,1.1183813,21.463888,0.16189687,23.424576,MyFitnessPal Breakfast,6.70525,,53.2818,827.9337,,,EHdtKydEi4,,13.368856,0.0,com.myfitnesspal.android,19.686413,,70a72a81-05f4-4e57-a591-8286f4fd720c,,
0.0,8.0,0.0,,40.0,MyFitnessPal Breakfast,,100001-Mon Mar 05 00:00:00 EST 2018,0,180.0,20.0,14.0,2018-03-08 02:27:23.334,2018-03-08 02:27:23.334,0.0,28.0,0.0,16.0,MyFitnessPal Breakfast,24.0,,80.0,400.0,,,EHdtKydEi4,,8.0,0.0,com.myfitnesspal.android,56.0,,92e211af-6dd7-4d45-a557-e37966103ec7,,
360.0,4.0,0.0,,25.0,MyFitnessPal Breakfast,,100001-Tue Jan 30 00:00:00 EST 2018,0,610.0,13.0,37.5,2018-02-02 01:13:04.203,2018-02-02 01:13:04.203,7.0,43.0,4.0,10.0,MyFitnessPal Breakfast,4.0,,39.0,600.0,,,EHdtKydEi4,,10.0,0.0,com.myfitnesspal.android,29.0,,52e99737-2d34-4530-8302-507b6df9e169,,
0.0,244.0,8.0,,50.0,MyFitnessPal Snacks,,100005-Sun Jan 14 00:00:00 EST 2018,0,990.0,32.0,62.0,2018-01-16 16:57:53.493,2018-01-16 16:57:53.493,0.0,22.6,0.0,40.0,MyFitnessPal Snacks,8.0,,58.0,924.0,,,EHdtKydEi4,,28.0,0.0,com.myfitnesspal.android,48.6,,c520cc3c-91cd-41e7-b799-9a35756d25de,,
170.0,25.0,25.0,,0.0,MyFitnessPal Snacks,,100005-Thu Apr 12 00:00:00 EDT 2018,0,340.0,8.0,22.5,2018-04-15 01:37:58.719,2018-04-15 01:37:58.719,0.0,27.0,0.0,33.0,MyFitnessPal Snacks,6.0,,77.0,465.0,,,9wVta8KBzt,,3.5,0.0,com.myfitnesspal.android,17.0,,5505e030-70e8-48dd-b4e7-fe5883e3c5c0,,
0.0,2.0,0.0,,10.0,MyFitnessPal Snacks,,100005-Thu Mar 15 00:00:00 EDT 2018,0,50.0,5.0,2.5,2018-03-18 02:53:47.887,2018-03-18 02:53:47.887,0.0,7.0,0.0,2.0,MyFitnessPal Snacks,6.0,,20.0,90.0,,,EHdtKydEi4,,2.0,0.0,com.myfitnesspal.android,12.0,,ee7f5746-bd01-4ad4-894b-9dfce3bf4a39,,
27.0,0.0,0.0,,40.0,MyFitnessPal Dinner,,100003-Sun Jan 07 00:00:00 EST 2018,0,150.0,0.0,7.0,2018-01-10 04:35:28.350,2018-01-10 04:35:28.350,0.0,6.0,0.0,0.0,MyFitnessPal Dinner,0.0,,20.0,1200.0,,,EHdtKydEi4,,4.0,0.0,com.myfitnesspal.android,0.0,,4bf485ff-24df-4103-a4d9-662aafd8a346,,
0.0,240.0,8.0,,42.0,MyFitnessPal Lunch,,100002-Wed Mar 07 00:00:00 EST 2018,0,1030.0,20.0,40.0,2018-03-10 02:21:09.385,2018-03-10 02:21:09.385,0.0,20.0,0.0,20.0,MyFitnessPal Lunch,6.0,,60.0,510.0,,,EHdtKydEi4,,14.0,0.0,com.myfitnesspal.android,30.0,,de0d11fa-740f-4f73-aa06-a07dc588b372,,
50.0,8.0,0.0,,37.0,MyFitnessPal Breakfast,,100001-Tue Apr 03 00:00:00 EDT 2018,0,480.0,14.0,19.0,2018-04-06 03:06:39.801,2018-04-06 03:06:39.801,0.0,30.0,0.0,2.0,MyFitnessPal Breakfast,0.0,,50.0,310.0,,,9wVta8KBzt,,9.0,0.0,com.myfitnesspal.android,19.0,,c4f9d41b-03c7-4f98-b0d1-93a2f85976d7,,
422.0,2.0,17.0,,0.0,"89 kcal, Per 100g",,default-fatsecret-5388,118,1.0,3.1,0.39,2015-11-19 02:53:47.010,2015-11-19 02:53:47.010,0.038,1.29,0.086,2.0,Banana,14.43,,1.0,105.0,medium (7" to 7-7/8" long),,OBFuvbOf82,g,0.132,,com.sec.android.app.shealth,26.95,1.1222222,0538a9b0-6c64-4d46-8b16-5160f584d322,1,
16.0,6.0,0.0,,30.0,MyFitnessPal Snacks,,100005-Fri Jan 26 00:00:00 EST 2018,0,175.0,5.0,10.0,2018-01-28 15:04:23.479,2018-01-28 15:04:23.479,0.0,12.0,0.0,4.0,MyFitnessPal Snacks,5.0,,35.0,180.0,,,EHdtKydEi4,,6.5,0.0,com.myfitnesspal.android,12.0,,88909f6b-c6e1-444d-ad8f-b4f4b82f6aee,,
269.19,240.0,8.0,,100.0,MyFitnessPal Snacks,,100005-Sat Feb 03 00:00:00 EST 2018,0,2155.0,12.0,52.5,2018-02-06 00:36:58.417,2018-02-06 00:36:58.417,1.0,25.0,0.25,21.0,MyFitnessPal Snacks,15.5,,69.0,715.0,,,EHdtKydEi4,,22.5,0.0,com.myfitnesspal.android,38.5,,990ca6c9-4c50-42f7-811e-4b7210cc7495,,
0.0,4.0,0.0,,22.0,MyFitnessPal Lunch,,100002-Tue Mar 27 00:00:00 EDT 2018,0,205.0,23.0,11.0,2018-03-30 01:36:02.322,2018-03-30 01:36:02.322,0.0,15.0,0.0,4.0,MyFitnessPal Lunch,11.0,,45.0,240.0,,,EHdtKydEi4,,7.5,0.0,com.myfitnesspal.android,39.0,,cc5716c6-c987-47b8-b75a-e7d10dca7e36,,
0.0,244.0,8.0,,65.0,MyFitnessPal Lunch,,100002-Fri Jan 26 00:00:00 EST 2018,0,1235.0,22.0,54.0,2018-01-28 15:04:23.438,2018-01-28 15:04:23.438,0.0,40.0,0.0,26.0,MyFitnessPal Lunch,13.0,,85.0,780.0,,,EHdtKydEi4,,20.0,0.0,com.myfitnesspal.android,42.0,,b8866d3d-6c2c-4975-b052-1947ae77d1ee,,
363.8355,0.49133998,3.0,,40.0,MyFitnessPal Dinner,,100003-Sun Apr 22 00:00:00 EDT 2018,0,320.5555,5.27785,24.245655,2018-04-25 03:51:09.746,2018-04-25 03:51:09.746,9.174504,15.186424,4.3886414,12.13224,MyFitnessPal Dinner,1.4981148,,30.53355,981.5325,,,9wVta8KBzt,,5.619832,0.0042525,com.myfitnesspal.android,53.359425,,86c3b83d-81ca-423f-a1d7-0a915d963572,,
366.0,9.0,1.0,,20.0,"50 kcal, Per 100g",,default-fatsecret-800,244,100.0,0.0,4.81,2017-09-06 21:57:28.315,2017-09-06 21:57:28.315,1.366,8.05,0.178,0.0,2% Fat Milk,12.35,,28.0,122.0,cup,,EHdtKydEi4,g,3.067,,com.sec.android.app.shealth,11.42,2.0,f94a8835-64b1-4d84-b0f2-1465a44b927a,1,
758.0,12.0,24.0,,35.0,MyFitnessPal Breakfast,,100001-Tue Apr 10 00:00:00 EDT 2018,0,420.0,12.0,34.0,2018-04-11 16:48:56.650,2018-04-11 16:48:56.650,14.0,30.9,2.7,6.0,MyFitnessPal Breakfast,1.0,,41.0,357.0,,,9wVta8KBzt,,9.1,0.0,com.myfitnesspal.android,16.0,,047d4a06-1507-4e19-a5d8-5533965f50b9,,
0.0,20.0,0.0,,210.0,MyFitnessPal Lunch,,100002-Sun Apr 22 00:00:00 MDT 2018,0,345.0,2.0,53.0,2018-04-23 14:39:17.719,2018-04-23 14:39:17.719,0.0,15.0,0.0,12.0,MyFitnessPal Lunch,78.0,,30.0,600.0,,,9wVta8KBzt,,32.0,1.0,com.myfitnesspal.android,87.0,,f128ba76-c5d0-4329-a812-6cdd31111f65,,
