com.samsung.shealth.activity.day_summary,6261011,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,3267,,2131305,,0,,2016-08-29 02:09:10.890,,2016-08-27 04:00:48.848,,,,60,120000,58,,,,2553.8901,,160.70999,985871f1-e0ef-46c9-af53-a4cea5a4c3f0.extra_data.json,J9OOjwOhpg,20400,com.sec.android.app.shealth,2110905,31680000,985871f1-e0ef-46c9-af53-a4cea5a4c3f0,1472256000000,
null
,,,,10962,,6998779,,0,,2015-12-30 07:48:04.960,,2015-12-29 05:00:02.678,,,,60,360000,193,,,,8644.59,,497.77008,e81f86b9-dc7c-4046-ab3b-a896117ce5f4.extra_data.json,OBFuvbOf82,131497,com.sec.android.app.shealth,6867282,42660000,e81f86b9-dc7c-4046-ab3b-a896117ce5f4,1451347200000,
,,,,3988,,2537947,,0,,2016-06-08 17:46:00.268,,2016-06-02 04:08:25.059,,,,60,60000,68,,,,3215.8398,,179.70995,b1b8be45-1aa3-4eb9-85b7-a1765aa83493.extra_data.json,OBFuvbOf82,42626,com.sec.android.app.shealth,2495321,29460000,b1b8be45-1aa3-4eb9-85b7-a1765aa83493,1464825600000,
,,,,4025,,2625307,,0,,2016-05-02 23:09:11.315,,2016-05-01 04:00:04.942,,,,60,120000,71,,,,3268.7297,,182.97998,9f0964e8-8b73-4b80-a4d0-0cb7fc402490.extra_data.json,OBFuvbOf82,36800,com.sec.android.app.shealth,2588507,42900000,9f0964e8-8b73-4b80-a4d0-0cb7fc402490,1462060800000,
,,,,7653,,4419164,,0,,2016-09-05 19:58:33.243,,2016-09-04 04:00:35.051,,,,60,4070000,121,,,,4951.2144,,276.3431,e433bd1e-da99-48c6-9b66-94029a25e8bd.extra_data.json,J9OOjwOhpg,67127,com.sec.android.app.shealth,4352037,27660000,e433bd1e-da99-48c6-9b66-94029a25e8bd,1472947200000,
null
,,,,5631,,3683908,,0,,2016-01-20 02:44:24.555,,2016-01-19 05:00:01.668,,,,60,120000,100,,,,4531.5015,,253.70998,754ad451-119e-488b-b155-535683277849.extra_data.json,OBFuvbOf82,45995,com.sec.android.app.shealth,3637913,30900000,754ad451-119e-488b-b155-535683277849,1453161600000,
,,,,7235,,4104242,,0,,2016-07-28 02:12:54.127,,2016-07-27 04:14:29.893,,,,60,1179462,111,,,,4967.66,,288.66913,55d21450-059e-4f9e-b130-860794091fee.extra_data.json,OBFuvbOf82,54431,com.sec.android.app.shealth,4049811,50220000,55d21450-059e-4f9e-b130-860794091fee,1469577600000,
,,,,6157,,3956912,,0,,2015-11-28 23:21:54.972,,2015-11-28 05:03:47.288,,,,60,240000,108,,,,4874.121,,270.76,777da7e5-ca20-47a6-9da2-09888415a260.extra_data.json,OBFuvbOf82,34951,com.sec.android.app.shealth,3921961,31500000,777da7e5-ca20-47a6-9da2-09888415a260,1448668800000,
,,,,6326,,3866029,,0,,2016-07-24 19:33:39.215,,2016-07-23 04:01:11.071,,,,60,420000,105,,,,5110.53,,299.24997,f455c46f-64a2-43ba-b3ad-f36e79ffdff0.extra_data.json,OBFuvbOf82,112134,com.sec.android.app.shealth,3753895,25800000,f455c46f-64a2-43ba-b3ad-f36e79ffdff0,1469232000000,
,,,,9503,,6016015,,0,,2016-01-22 02:56:19.296,,2016-01-21 05:00:02.128,,,,60,480000,165,,,,7464.609,,416.3499,5dcd628d-b3fd-4067-b198-85a497512640.extra_data.json,OBFuvbOf82,46264,com.sec.android.app.shealth,5969751,27180000,5dcd628d-b3fd-4067-b198-85a497512640,1453334400000,
null
null
,,,,7821,,4926559,,0,,2016-08-23 15:23:24.012,,2016-08-21 04:00:01.718,,,,60,2200000,135,,,,5542.581,,313.49393,5d6ed1c2-cde0-486c-8618-0113ca9b3eb7.extra_data.json,J9OOjwOhpg,73076,com.sec.android.app.shealth,4853483,40260000,5d6ed1c2-cde0-486c-8618-0113ca9b3eb7,1471737600000,
,,,,179,,119393,,0,,2016-02-16 04:55:00.989,,2016-02-15 05:00:02.288,,,,60,34684,1,,,,141.78,,7.1099997,d76539fe-80f1-4e74-8065-8ba42c3130fa.extra_data.json,OBFuvbOf82,0,com.sec.android.app.shealth,119393,51720000,d76539fe-80f1-4e74-8065-8ba42c3130fa,1455494400000,
null
null
,,,,1564,,999304,,0,,2016-03-29 21:27:20.734,,2016-03-28 04:00:07.410,,,,60,60000,26,,,,1275.2999,,66.240005,ec0a64d6-3f15-41cc-a8e3-45cc49e82b5f.extra_data.json,OBFuvbOf82,23223,com.sec.android.app.shealth,976081,42600000,ec0a64d6-3f15-41cc-a8e3-45cc49e82b5f,1459123200000,
null
null
null
,,,,5784,,3614901,,0,,2016-03-23 14:40:34.108,,2016-03-22 04:00:05.946,,,,60,360000,98,,,,4622.26,,268.80008,bce5f141-afe3-4937-a05a-f46f6a333d71.extra_data.json,OBFuvbOf82,83271,com.sec.android.app.shealth,3531630,44100000,bce5f141-afe3-4937-a05a-f46f6a333d71,1458604800000,
null
,,,,3249,,2065020,,0,,2015-11-09 02:15:00.565,,2015-11-08 05:00:02.214,,,,60,120000,56,,,,2648.0806,,154.95,1af1e8c2-21fc-427c-94bf-137ed7b2ff34.extra_data.json,TiXFQW5DKB,83714,com.sec.android.app.shealth,1981306,47940000,1af1e8c2-21fc-427c-94bf-137ed7b2ff34,1446940800000,
,,,,9634,,6068624,,0,,2016-01-06 17:26:48.292,,2016-01-05 05:00:01.273,,,,60,480000,168,,,,7471.2695,,425.79987,637414b1-ef77-4b25-b552-a98266db4a47.extra_data.json,OBFuvbOf82,65296,com.sec.android.app.shealth,6003328,42840000,637414b1-ef77-4b25-b552-a98266db4a47,1451952000000,
null
,,,,9762,,6178401,,0,,2016-06-08 17:45:55.182,,2016-05-17 04:15:01.374,,,,60,420000,170,,,,7784.739,,446.88998,0d55fb41-f309-41b7-a25e-aae0a800440e.extra_data.json,OBFuvbOf82,163761,com.sec.android.app.shealth,6014640,27960000,0d55fb41-f309-41b7-a25e-aae0a800440e,1463443200000,
null
null
,,,,3879,,2474184,,0,,2016-02-12 17:51:50.481,,2016-02-11 05:00:02.235,,,,60,240000,66,,,,2968.8997,,180.88998,03a1484f-c66d-48b4-b2e1-a19de1b132a3.extra_data.json,OBFuvbOf82,31440,com.sec.android.app.shealth,2442744,64740000,03a1484f-c66d-48b4-b2e1-a19de1b132a3,1455148800000,
,,,,9102,,4391293,,0,,2016-06-08 17:46:00.496,,2016-06-03 04:00:02.690,,,,60,3607656,120,,,,5755.8335,,320.43927,f1b2b6b0-44b0-4a75-8d7a-b19a439d1f08.extra_data.json,OBFuvbOf82,83608,com.sec.android.app.shealth,4307685,49380000,f1b2b6b0-44b0-4a75-8d7a-b19a439d1f08,1464912000000,
null
null
null
null
,,,,17384,,9176726,,0,,2016-07-02 03:36:57.682,,2016-07-01 04:15:01.243,,,,60,2820000,253,,,,13837.51,,923.79016,14b16ee6-c71c-4a9e-b362-ef75ae0d7d08.extra_data.json,OBFuvbOf82,1988216,com.sec.android.app.shealth,7188510,31560000,14b16ee6-c71c-4a9e-b362-ef75ae0d7d08,1467331200000,
null
,,,,12250,,7442159,,0,,2016-04-17 00:58:00.071,,2016-04-16 04:00:16.281,,,,60,3091899,205,,,,9037.181,,524.2198,b90a4ccc-5d0d-43f4-a15f-406b59812a93.extra_data.json,OBFuvbOf82,173418,com.sec.android.app.shealth,7268741,35280000,b90a4ccc-5d0d-43f4-a15f-406b59812a93,1460764800000,
,,,,13846,,14700090,,8802492,,2016-07-19 16:25:56.784,,2016-07-18 04:00:00.403,,,,60,2775000,406,,,,13769.497,,1637.7,0497d63a-81ad-4a72-9d64-e73734644ce7.extra_data.json,OBFuvbOf82,266852,com.sec.android.app.shealth,5630746,37920000,0497d63a-81ad-4a72-9d64-e73734644ce7,1468800000000,
,,,,11117,,6392119,,0,,2016-03-15 15:04:36.039,,2016-03-12 05:00:42.070,,,,60,2907378,175,,,,8286.912,,452.7554,22673831-18f3-47ed-a002-b64388b63373.extra_data.json,OBFuvbOf82,99348,com.sec.android.app.shealth,6292771,49020000,22673831-18f3-47ed-a002-b64388b63373,1457740800000,
,,,,12463,,8511982,,0,,2016-09-03 02:39:33.213,,2016-09-02 04:00:30.528,,,,60,3681745,235,,,,8541.939,,483.37225,41419585-f43f-44c6-a623-bc5b92a08b44.extra_data.json,J9OOjwOhpg,163964,com.sec.android.app.shealth,8348018,30780000,41419585-f43f-44c6-a623-bc5b92a08b44,1472774400000,
,,,,12045,,6952746,,0,,2016-04-14 02:35:00.861,,2016-04-13 04:00:22.440,,,,60,1878479,191,,,,8980.526,,534.0834,5fbd832a-1b01-4049-9854-0a6c0b250cfd.extra_data.json,OBFuvbOf82,316872,com.sec.android.app.shealth,6635874,47280000,5fbd832a-1b01-4049-9854-0a6c0b250cfd,1460505600000,
,,,,2013,,1298494,,0,,2016-01-03 17:18:26.347,,2016-01-02 05:00:02.158,,,,60,120000,35,,,,1577.76,,87.73,3d218483-257f-4327-a1ec-749e3e20a54d.extra_data.json,OBFuvbOf82,10000,com.sec.android.app.shealth,1288494,48360000,3d218483-257f-4327-a1ec-749e3e20a54d,1451692800000,
null
null
null
null
,,,,824,,535436,,0,,2016-05-02 23:09:10.852,,2016-04-30 04:00:14.514,,,,60,60000,13,,,,675.8299,,37.59,5f027d64-5435-4f4b-81f5-8004bb9a397d.extra_data.json,OBFuvbOf82,11577,com.sec.android.app.shealth,523859,37800000,5f027d64-5435-4f4b-81f5-8004bb9a397d,1461974400000,
null
,,,,6659,,3620943,,0,,2016-03-20 17:29:23.027,,2016-03-19 04:00:07.770,,,,60,2461171,98,,,,4908.539,,267.13083,56d3a45f-86a3-4479-a0ef-b7a196862ed4.extra_data.json,OBFuvbOf82,43612,com.sec.android.app.shealth,3577331,44580000,56d3a45f-86a3-4479-a0ef-b7a196862ed4,1458345600000,
,,,,10192,,6421181,,0,,2016-06-24 03:44:57.073,,2016-06-23 04:15:00.291,,,,60,1610498,176,,,,7471.735,,419.63568,f1f72b97-bb34-43cc-aa62-6eb7b8d55b2f.extra_data.json,OBFuvbOf82,128154,com.sec.android.app.shealth,6293027,40260000,f1f72b97-bb34-43cc-aa62-6eb7b8d55b2f,1466640000000,
null
,,,,18847,,10904138,,0,,2016-07-18 02:11:09.531,,2016-07-17 04:01:41.951,,,,60,3398065,301,,,,13855.962,,741.65643,80b3611d-c191-46e4-9a1d-0e80ca70305a.extra_data.json,OBFuvbOf82,122967,com.sec.android.app.shealth,10781171,43200000,80b3611d-c191-46e4-9a1d-0e80ca70305a,1468713600000,
null
null
,,,,9804,,5601853,,0,,2016-03-31 21:29:22.224,,2016-03-30 04:00:10.600,,,,60,2421000,153,,,,7344.0967,,403.22122,001b406e-ba6d-4e23-9874-388db0b520e7.extra_data.json,OBFuvbOf82,153853,com.sec.android.app.shealth,5448000,47940000,001b406e-ba6d-4e23-9874-388db0b520e7,1459296000000,
,,,,2619,,1635232,,0,,2015-11-22 17:37:59.822,,2015-11-21 05:00:01.946,,,,60,180000,43,,,,2101.12,,120.61,44ccd25e-e30f-433c-8508-180398f2badf.extra_data.json,OBFuvbOf82,37847,com.sec.android.app.shealth,1597385,43740000,44ccd25e-e30f-433c-8508-180398f2badf,1448064000000,
null
,,,,1215,,777113,,0,,2015-12-07 03:41:20.129,,2015-12-06 05:00:04.564,,,,60,60000,20,,,,980.34,,56.430004,cd28bd57-c31d-4f88-9dd6-df5fd553cc15.extra_data.json,OBFuvbOf82,30800,com.sec.android.app.shealth,746313,53940000,cd28bd57-c31d-4f88-9dd6-df5fd553cc15,1449360000000,
,,,,5285,,3036705,,0,,2016-04-05 20:09:44.703,,2016-04-04 04:01:34.435,,,,60,2491659,81,,,,3783.0652,,203.85738,629a32d8-60e9-4ffa-979c-fafc886c04ba.extra_data.json,OBFuvbOf82,59580,com.sec.android.app.shealth,2977125,37260000,629a32d8-60e9-4ffa-979c-fafc886c04ba,1459728000000,
,,,,2152,,1390143,,0,,2016-02-15 22:22:46.455,,2016-02-14 05:00:03.745,,,,60,180000,38,,,,1684.7003,,90.21,c5f0ccf5-78fa-4ea1-9a6c-4b37d6e577b4.extra_data.json,OBFuvbOf82,3600,com.sec.android.app.shealth,1386543,38040000,c5f0ccf5-78fa-4ea1-9a6c-4b37d6e577b4,1455408000000,
,,,,2466,,1625308,,0,,2016-02-26 19:12:29.397,,2016-02-25 05:00:02.620,,,,60,60000,43,,,,1964.6001,,109.320015,17af8c3c-ce8d-4c64-bca7-57829f4fba30.extra_data.json,OBFuvbOf82,15200,com.sec.android.app.shealth,1610108,46200000,17af8c3c-ce8d-4c64-bca7-57829f4fba30,1456358400000,
,,,,8549,,5467891,,0,,2016-05-03 15:24:30.944,,2016-05-02 04:00:39.969,,,,60,240000,150,,,,6841.2686,,376.19012,8811f626-71a9-42a4-92d7-39373d6b7d67.extra_data.json,OBFuvbOf82,72026,com.sec.android.app.shealth,5395865,37260000,8811f626-71a9-42a4-92d7-39373d6b7d67,1462147200000,
,,,,942,,593184,,0,,2016-06-15 01:03:47.426,,2016-06-13 04:15:00.324,,,,60,120000,15,,,,788.42004,,48.960003,0a6c1ddc-bf29-4a5f-bb34-f71ef2f64a86.extra_data.json,OBFuvbOf82,31600,com.sec.android.app.shealth,561584,46380000,0a6c1ddc-bf29-4a5f-bb34-f71ef2f64a86,1465776000000,
,,,,4200,,2731249,,0,,2016-09-02 03:43:50.090,,2016-09-01 04:01:04.735,,,,60,120000,75,,,,3288.5996,,188.04,b7acaec2-0209-48f2-90da-30c38bb52dff.extra_data.json,J9OOjwOhpg,21714,com.sec.android.app.shealth,2709535,29700000,b7acaec2-0209-48f2-90da-30c38bb52dff,1472688000000,
,,,,1990,,1267040,,0,,2016-07-26 03:10:49.873,,2016-07-24 04:00:02.020,,,,60,120000,33,,,,1600.52,,91.02999,f0f8027c-ee62-4d51-97e6-2445e290a3d7.extra_data.json,OBFuvbOf82,20420,com.sec.android.app.shealth,1246620,31740000,f0f8027c-ee62-4d51-97e6-2445e290a3d7,1469318400000,
null
,,,,5316,,3129754,,0,,2016-03-23 01:07:36.318,,2016-03-21 04:00:05.563,,,,60,1836237,85,,,,4313.9575,,237.95456,3ed8147b-820f-4fa5-b8dc-d42fdb451595.extra_data.json,OBFuvbOf82,51948,com.sec.android.app.shealth,3077806,49320000,3ed8147b-820f-4fa5-b8dc-d42fdb451595,1458518400000,
,,,,2711,,1686342,,0,,2016-04-08 03:10:17.137,,2016-04-07 04:00:13.605,,,,60,180000,45,,,,2221.4102,,126.62,030552c5-2496-40fb-af60-ac620bf8dcd7.extra_data.json,OBFuvbOf82,54221,com.sec.android.app.shealth,1632121,19860000,030552c5-2496-40fb-af60-ac620bf8dcd7,1459987200000,
null
,,,,11051,,6919794,,0,,2016-04-16 20:34:29.366,,2016-04-15 04:00:56.106,,,,60,777741,190,,,,8711.863,,482.99698,f214af29-fcf9-4130-bd5d-ce0c8978ecfb.extra_data.json,OBFuvbOf82,116175,com.sec.android.app.shealth,6803619,34920000,f214af29-fcf9-4130-bd5d-ce0c8978ecfb,1460678400000,
,,,,6367,,3643113,,0,,2015-12-26 23:35:01.418,,2015-12-26 05:00:04.344,,,,60,1361522,100,,,,4496.632,,241.92374,8affe4d9-41ad-4d22-a65c-df7fec2dd85e.extra_data.json,OBFuvbOf82,73954,com.sec.android.app.shealth,3569159,59340000,8affe4d9-41ad-4d22-a65c-df7fec2dd85e,1451088000000,
,,,,49,,32683,,0,,2016-02-29 02:15:00.597,,2016-02-28 05:00:02.818,,,,60,12673,0,,,,37.57,,2.0600002,71d0ae3c-6016-4abf-9497-d7a96f997d92.extra_data.json,OBFuvbOf82,0,com.sec.android.app.shealth,32683,53820000,71d0ae3c-6016-4abf-9497-d7a96f997d92,1456617600000,
,,,,4729,,2753611,,0,,2016-08-16 17:56:36.407,,2016-08-15 04:00:18.885,,,,60,360000,75,,,,3890.17,,213.75002,e6b83038-87f2-45d9-97e0-e2c82efcc48f.extra_data.json,OBFuvbOf82,50230,com.sec.android.app.shealth,2703381,30240000,e6b83038-87f2-45d9-97e0-e2c82efcc48f,1471219200000,
,,,,4227,,2728190,,0,,2016-06-08 17:45:55.776,,2016-05-20 04:15:00.529,,,,60,120000,75,,,,3491.9,,201.20998,3dea92ac-ca0f-4c6c-95b4-5a8f02f01244.extra_data.json,OBFuvbOf82,61728,com.sec.android.app.shealth,2666462,48360000,3dea92ac-ca0f-4c6c-95b4-5a8f02f01244,1463702400000,
,,,,9872,,5891678,,0,,2016-08-07 02:35:00.656,,2016-08-06 04:00:48.872,,,,60,1247921,161,,,,7649.1094,,420.8051,43246430-c5ca-480c-b993-b22120d5bd9f.extra_data.json,OBFuvbOf82,50766,com.sec.android.app.shealth,5840912,35160000,43246430-c5ca-480c-b993-b22120d5bd9f,1470441600000,
null
null
,,,,4613,,2987351,,0,,2016-05-04 18:25:37.010,,2016-05-03 04:03:06.895,,,,60,120000,81,,,,3652.0,,203.70003,9b03ee6c-09ba-49df-8e27-90373c46422b.extra_data.json,OBFuvbOf82,28065,com.sec.android.app.shealth,2959286,34440000,9b03ee6c-09ba-49df-8e27-90373c46422b,1462233600000,
,,,,149,,98849,,0,,2015-12-04 03:44:35.245,,2015-12-03 05:01:10.653,,,,60,24012,1,,,,119.28001,,6.5099998,a58eea2f-c5f5-468a-bf00-68df68318b41.extra_data.json,OBFuvbOf82,800,com.sec.android.app.shealth,98049,44160000,a58eea2f-c5f5-468a-bf00-68df68318b41,1449100800000,
,,,,3689,,2335418,,0,,2016-05-11 20:34:23.888,,2016-05-10 04:02:28.598,,,,60,180000,63,,,,3004.2795,,171.59998,14aee723-464a-4ecb-ae0d-58df31770eec.extra_data.json,OBFuvbOf82,68207,com.sec.android.app.shealth,2267211,38760000,14aee723-464a-4ecb-ae0d-58df31770eec,1462838400000,
,,,,10495,,6741787,,0,,2016-09-07 21:55:27.425,,2016-09-06 04:00:01.424,,,,60,360000,185,,,,8241.399,,484.97995,b1c7d3c2-1ee8-4d3c-8ac1-4a63ee356d2e.extra_data.json,J9OOjwOhpg,43556,com.sec.android.app.shealth,6698231,43740000,b1c7d3c2-1ee8-4d3c-8ac1-4a63ee356d2e,1473120000000,
,,,,10253,,6030766,,0,,2016-08-14 18:27:59.860,,2016-08-13 04:00:14.204,,,,60,1239934,165,,,,8097.7646,,453.3411,f017b729-a012-4eb0-bb9a-d0dc27c88e3b.extra_data.json,OBFuvbOf82,170963,com.sec.android.app.shealth,5859803,38880000,f017b729-a012-4eb0-bb9a-d0dc27c88e3b,1471046400000,
null
,,,,10875,,7069549,,0,,2015-10-28 19:37:09.309,,2015-10-27 04:01:24.121,,,,60,300000,195,,,,8484.119,,471.22546,c82dc6a3-5ec3-421e-80eb-6e929a4708b8.extra_data.json,TiXFQW5DKB,44901,com.sec.android.app.shealth,7024648,42720000,c82dc6a3-5ec3-421e-80eb-6e929a4708b8,1445904000000,
,,,,2246,,1467730,,0,,2016-06-08 17:45:56.347,,2016-05-22 04:00:04.590,,,,60,60000,40,,,,1805.1501,,101.66,d9b7f74f-4145-4134-acee-bb5cb7f3b9b8.extra_data.json,OBFuvbOf82,23732,com.sec.android.app.shealth,1443998,39240000,d9b7f74f-4145-4134-acee-bb5cb7f3b9b8,1463875200000,
,,,,820,,535192,,0,,2016-06-08 17:45:59.615,,2016-05-30 04:01:02.618,,,,60,52157,13,,,,681.8899,,39.470005,a75f7387-ff43-4359-a388-ea0ff3fc6712.extra_data.json,OBFuvbOf82,17600,com.sec.android.app.shealth,517592,50580000,a75f7387-ff43-4359-a388-ea0ff3fc6712,1464566400000,
,,,,5423,,3547571,,0,,2015-11-02 04:30:36.413,,2015-11-01 04:00:01.009,,,,60,180000,96,,,,4333.0366,,238.33813,0cd7de35-5eec-47f0-9e7a-93910ddf3653.extra_data.json,TiXFQW5DKB,48350,com.sec.android.app.shealth,3499221,37680000,0cd7de35-5eec-47f0-9e7a-93910ddf3653,1446336000000,
,,,,9696,,5984136,,0,,2016-04-21 15:09:22.472,,2016-04-19 04:00:02.478,,,,60,480000,165,,,,7933.6,,462.77994,7d6700c3-6ccf-4293-8a05-3db88c0afd14.extra_data.json,OBFuvbOf82,274526,com.sec.android.app.shealth,5709610,23280000,7d6700c3-6ccf-4293-8a05-3db88c0afd14,1461024000000,
,,,,17554,,10422797,,0,,2016-08-26 21:56:37.477,,2016-08-25 05:00:02.132,,,,60,2568411,288,,,,12883.752,,733.2931,f15a9302-5ddf-4580-ac89-9f396d644611.extra_data.json,J9OOjwOhpg,61915,com.sec.android.app.shealth,10360882,38340000,f15a9302-5ddf-4580-ac89-9f396d644611,1472083200000,
,,,,3295,,2145606,,0,,2016-01-10 20:35:54.963,,2016-01-09 05:00:01.220,,,,60,60000,58,,,,2614.9995,,149.09996,1983c319-78cf-4e96-86db-2fefee134aed.extra_data.json,OBFuvbOf82,38591,com.sec.android.app.shealth,2107015,32640000,1983c319-78cf-4e96-86db-2fefee134aed,1452297600000,
,,,,10325,,6665832,,0,,2016-06-08 17:45:59.871,,2016-05-31 04:15:00.449,,,,60,420000,183,,,,8306.678,,460.65985,c36f9596-6179-48d4-a9a2-37d178ffdb7c.extra_data.json,OBFuvbOf82,105963,com.sec.android.app.shealth,6559869,42540000,c36f9596-6179-48d4-a9a2-37d178ffdb7c,1464652800000,
,,,,6231,,2903987,,0,,2016-06-30 20:13:37.159,,2016-06-29 04:00:01.405,,,,60,1839787,78,,,,6201.811,,477.72238,5d808fe8-9197-4008-b5e3-5ce01e99d981.extra_data.json,OBFuvbOf82,1825896,com.sec.android.app.shealth,1078091,43920000,5d808fe8-9197-4008-b5e3-5ce01e99d981,1467158400000,
null
null
null
,,,,11913,,7726806,,0,,2015-11-26 01:31:00.067,,2015-11-24 05:01:05.113,,,,60,420000,213,,,,9295.53,,536.54016,a40eeb04-8381-4354-9441-dba90c099709.extra_data.json,OBFuvbOf82,88904,com.sec.android.app.shealth,7637902,39480000,a40eeb04-8381-4354-9441-dba90c099709,1448323200000,
null
null
,,,,7353,,3787462,,0,,2016-06-08 17:45:57.153,,2016-05-25 04:00:03.392,,,,60,1796666,103,,,,6676.043,,483.07532,a36ababe-5db3-4427-8bbe-a889f3b2444f.extra_data.json,OBFuvbOf82,1637654,com.sec.android.app.shealth,2149808,48120000,a36ababe-5db3-4427-8bbe-a889f3b2444f,1464134400000,
null
,,,,313,,204766,,0,,2016-05-08 00:55:01.126,,2016-05-07 04:00:02.729,,,,60,28014,5,,,,260.88,,15.210001,c0d86911-d804-4478-8c95-9d64830b0857.extra_data.json,OBFuvbOf82,6000,com.sec.android.app.shealth,198766,43020000,c0d86911-d804-4478-8c95-9d64830b0857,1462579200000,
,,,,91,,60697,,0,,2016-01-14 01:24:47.575,,2016-01-13 05:00:02.257,,,,60,17342,1,,,,70.26001,,3.8800004,4617273d-8c0c-4c41-a1f8-83aa27806c4f.extra_data.json,OBFuvbOf82,0,com.sec.android.app.shealth,60697,40980000,4617273d-8c0c-4c41-a1f8-83aa27806c4f,1452643200000,
null
null
null
null
,,,,92,,57092,,0,,2016-01-01 04:59:04.064,,2015-12-31 05:00:03.496,,,,60,20143,0,,,,102.060005,,7.15,341b4762-e131-4da9-82b7-961da12e8968.extra_data.json,OBFuvbOf82,6400,com.sec.android.app.shealth,50692,39180000,341b4762-e131-4da9-82b7-961da12e8968,1451520000000,
,,,,7721,,4712481,,0,,2016-07-16 15:51:16.830,,2016-07-15 04:00:31.739,,,,60,240000,128,,,,6282.8286,,366.54,764f06ff-6d6d-4739-8817-a438acc3281b.extra_data.json,OBFuvbOf82,159322,com.sec.android.app.shealth,4553159,24540000,764f06ff-6d6d-4739-8817-a438acc3281b,1468540800000,
null
null
,,,,2624,,1697274,,0,,2015-11-21 17:37:08.871,,2015-11-20 05:00:01.637,,,,60,60000,45,,,,2191.46,,127.33003,2b774d08-ecc6-4641-b9c0-2fb4b5990f18.extra_data.json,OBFuvbOf82,47559,com.sec.android.app.shealth,1649715,30540000,2b774d08-ecc6-4641-b9c0-2fb4b5990f18,1447977600000,
,,,,11443,,7508644,,0,,2015-11-03 23:50:07.387,,2015-11-03 05:00:01.774,,,,60,360000,206,,,,8956.348,,495.83563,5f967a1f-9916-43bc-a7f6-b9f672fcd9b0.extra_data.json,TiXFQW5DKB,83346,com.sec.android.app.shealth,7425298,42000000,5f967a1f-9916-43bc-a7f6-b9f672fcd9b0,1446508800000,
,,,,67,,44155,,0,,2016-01-07 00:35:02.409,,2016-01-06 05:00:01.377,,,,60,20010,0,,,,53.84,,3.2,17885a3a-6e7b-425d-8400-192394187531.extra_data.json,OBFuvbOf82,800,com.sec.android.app.shealth,43355,64680000,17885a3a-6e7b-425d-8400-192394187531,1452038400000,
,,,,3846,,2538368,,0,,2016-01-05 04:04:02.380,,2016-01-04 05:00:02.274,,,,60,60000,68,,,,3040.64,,167.99998,c7aa5126-b476-4608-9271-b004ae75149e.extra_data.json,OBFuvbOf82,21200,com.sec.android.app.shealth,2517168,40320000,c7aa5126-b476-4608-9271-b004ae75149e,1451865600000,
,,,,10170,,6351463,,0,,2016-03-16 19:47:15.836,,2016-03-15 04:01:10.199,,,,60,360000,175,,,,8246.431,,470.48004,aca5499f-cacc-4c0b-b0eb-d4fbf683c34d.extra_data.json,OBFuvbOf82,214720,com.sec.android.app.shealth,6136743,43380000,aca5499f-cacc-4c0b-b0eb-d4fbf683c34d,1458000000000,
null
,,,,2749,,1784730,,0,,2016-01-16 20:49:13.220,,2016-01-15 05:00:01.189,,,,60,240000,48,,,,2222.2402,,123.58998,765501f2-77ff-4e23-8d2e-b263273d5272.extra_data.json,OBFuvbOf82,24000,com.sec.android.app.shealth,1760730,40980000,765501f2-77ff-4e23-8d2e-b263273d5272,1452816000000,
,,,,11366,,6538614,,0,,2016-06-12 06:29:13.541,,2016-06-11 04:00:00.553,,,,60,2137805,180,,,,7904.2637,,455.1146,da70cd9c-9ad7-40fb-8375-9f0e03245972.extra_data.json,OBFuvbOf82,67389,com.sec.android.app.shealth,6471225,37020000,da70cd9c-9ad7-40fb-8375-9f0e03245972,1465603200000,
,,,,9376,,5755447,,0,,2016-02-08 23:00:03.319,,2016-02-07 05:00:02.545,,,,60,1167942,158,,,,6763.486,,372.84247,baa8580d-1a13-4ab0-8af9-3f97d079a0cd.extra_data.json,OBFuvbOf82,157464,com.sec.android.app.shealth,5597983,41100000,baa8580d-1a13-4ab0-8af9-3f97d079a0cd,1454803200000,
,,,,3378,,2200711,,0,,2016-08-23 15:22:36.778,,2016-08-19 04:15:01.277,,,,60,60000,60,,,,2604.4297,,147.2,09c628fe-4fe8-4193-ae19-b85d59118fa5.extra_data.json,OBFuvbOf82,4400,com.sec.android.app.shealth,2196311,31980000,09c628fe-4fe8-4193-ae19-b85d59118fa5,1471564800000,
null
,,,,9672,,6109757,,0,,2016-05-06 19:08:08.541,,2016-05-05 04:00:18.334,,,,60,420000,168,,,,7846.6987,,440.7999,86ef015c-572e-4d47-86f0-1effd39802b2.extra_data.json,OBFuvbOf82,132974,com.sec.android.app.shealth,5976783,40740000,86ef015c-572e-4d47-86f0-1effd39802b2,1462406400000,
null
