residence_days,tol,move_window,move_thresh,move_scale,base_rate,down_factor,subject_r90,subject_r180,score,trial_mean_abs_err,trial_worst_abs_err,SURMOUNT-4_mid,STEP-1 extension_mid,STEP-4_mid
14,3.0,14,0.1,0.02,0.01,1.0,-0.7645353372957518,-0.8723523007643443,0.08179456848803274,22.101777388563157,24.070522103645597,6.531907042629682,1.8248412134560128,2.72362400970491
21,2.5,14,0.08,0.02,0.01,1.0,-0.6621171418107525,-0.8056438872887741,0.08148029412532051,18.50039127533696,21.062902217869286,9.2795681455289,2.0295310086207845,3.113072984725712
21,3.0,21,0.1,0.02,0.005,1.0,-0.48460177658496206,-0.6247225746065613,0.0812802922783874,12.499147806352788,15.33385281795189,12.224859890376932,4.178070712982339,4.384851979868788
28,4.0,14,0.1,0.02,0.01,1.0,-0.727831609487206,-0.8542452047536542,0.08047375218047675,20.85375944053,23.028266849612933,7.391222720422549,1.941969835475561,2.9052411032621235
28,3.0,14,0.1,0.02,0.0075,1.0,-0.5872176354329215,-0.7380653910954426,0.07963682560145288,15.923575445712942,18.910930091720974,10.307716651940076,2.8379299642723246,3.6676056628277824
21,2.5,14,0.08,0.02,0.0075,1.0,-0.5551695525435287,-0.7052477527969301,0.07930206551303745,14.90394992554905,17.778848851951025,11.411480759378282,2.88608398108403,3.7735555827667078
14,4.0,7,0.1,0.02,0.0075,0.5,-0.4294894237457679,-0.5438336143369321,0.07861557780135883,11.021430773098817,13.04452304824327,13.375630840726377,5.164126251223679,4.7917252353986886
14,4.0,7,0.05,0.02,0.01,1.0,-0.5541847028097214,-0.7021730028637292,0.07857131403692474,15.227352551218035,17.106633774843598,12.829623849234672,2.309804969801758,3.678597145423063
14,2.5,14,0.1,0.02,0.01,1.0,-0.7524033474080248,-0.8660828125589827,0.07856175738039409,21.78788759348523,23.808383815792613,6.759017066849314,1.8473100095139843,2.7653099537084005
42,4.0,14,0.1,0.02,0.0075,1.0,-0.5600905140923952,-0.7117912314290585,0.07822151686289033,15.035070588165532,18.116758546619423,10.986037281681766,2.9374691801563184,3.772158645092716
21,3.0,14,0.1,0.02,0.01,1.0,-0.7309256117013635,-0.8549729716665537,0.07765670680371753,21.062252556901605,23.202385375961384,7.262816716328927,1.9125681644315016,2.8695837491237475
21,4.0,7,0.08,0.02,0.01,0.5,-0.46376937114332173,-0.5858028848818642,0.07747544998733763,12.295323861827832,14.038744391942744,13.444815261791055,4.270311709564915,4.511664974104473
21,2.5,14,0.05,0.02,0.01,1.0,-0.5352012999693748,-0.6858224778072683,0.07714207186838629,14.926753193693742,15.95241642271137,13.726855282682502,2.4850702676022833,3.888564138766073
21,2.5,7,0.1,0.02,0.01,0.5,-0.46760846379317217,-0.5908487568674081,0.07606781114870073,12.276880403340737,14.600304457765668,12.87165147117109,4.261262394192757,4.469922451404459
42,4.0,14,0.08,0.02,0.01,1.0,-0.609646171318675,-0.7610696078513988,0.0757756956592685,16.850858515681413,19.685330534577826,10.451236964219627,2.18285934630684,3.3187110320061066
28,3.0,14,0.08,0.02,0.01,1.0,-0.6380828964057977,-0.7868250459501569,0.07571949194943556,17.855854572312783,20.524631301010654,9.736711876530137,2.086946254912312,3.1965928039425404
14,4.0,7,0.1,0.02,0.0075,1.0,-0.6555583717508902,-0.7951069120542934,0.07524731402720866,18.48890008644646,21.053305599475227,8.519061867998039,2.5785370663543974,3.3352361138496907
42,4.0,21,0.08,0.02,0.01,0.5,-0.4457238754666938,-0.568755517735216,0.07390987325976853,12.165629306454537,12.85014160778345,14.6290130147929,4.5889597139447655,4.745498717016566
28,2.5,21,0.1,0.02,0.01,1.0,-0.6738914567102963,-0.816479082497455,0.0738414269768965,19.185128584860543,21.634745803618888,8.615610527292361,2.05747010038353,3.113709749255504
14,2.5,14,0.1,0.02,0.005,1.0,-0.48783532005966795,-0.6281655763039962,0.07323408812698523,12.830217101830627,15.799688989607018,11.872164814225574,4.089246160259942,4.308775862459067
28,2.5,14,0.1,0.02,0.01,0.5,-0.44974456240180916,-0.5735949425969772,0.0724222792181618,12.04004577646806,13.652136765428613,13.617091060276575,4.428061500783759,4.6112034138602525
14,4.0,7,0.08,0.02,0.0075,1.0,-0.590741456863026,-0.7376341783598958,0.0706370300781066,16.36530559366195,19.27983149116804,10.19021429477671,2.6860417596849637,3.5271057807484447
21,2.5,14,0.1,0.02,0.01,1.0,-0.7077582454946243,-0.8398690284528956,0.07030834630230859,20.504288211888934,22.7364134954537,7.6747534466261955,1.9496542646193609,2.9383074525360473
28,4.0,14,0.1,0.02,0.0075,0.5,-0.40599995736965044,-0.5202467001774689,0.07001894551110309,10.809135732223083,11.979829721408567,14.181781800912916,5.3854894231961215,4.947203688611604
14,4.0,14,0.05,0.02,0.0075,1.0,-0.49577031595846954,-0.6397692659335571,0.06997473533865003,13.911194447814186,14.757169166353576,14.302112489540203,3.251974497216989,4.272339751825991
21,4.0,21,0.08,0.02,0.005,1.0,-0.4597013616260591,-0.5975822715093453,0.0692611279852258,12.3360071640032,14.372009036076928,13.147497025678142,4.240513776778527,4.4684870939657895
28,2.5,21,0.08,0.02,0.0075,1.0,-0.5218139062266836,-0.6715795756203844,0.06908686786955778,14.240227273277384,16.79224928915781,12.216717239010343,3.021929912930067,3.928694907725517
42,3.0,21,0.08,0.02,0.01,1.0,-0.5697596249473944,-0.7239948567258527,0.06877697974560848,15.806682435276796,18.484899649624996,11.500602760941682,2.2900614513009026,3.4959552246820214
14,2.5,7,0.08,0.02,0.01,0.5,-0.45578075754553377,-0.5755039119563471,0.06861529581693354,12.310038586680683,14.096468999498653,13.399678505685456,4.257620267173266,4.505354719761823
42,3.0,21,0.1,0.02,0.01,1.0,-0.6145015744196826,-0.7669372290929521,0.06782258502511235,17.302637477643497,20.062623984170024,10.00198883898174,2.2033756496450354,3.3282279099144696
42,4.0,14,0.1,0.02,0.01,1.0,-0.6599558092946438,-0.8047691821798834,0.0677797930965423,18.907398183425563,21.402805252959023,8.801979992616111,2.09842082078954,3.14410128648115
21,3.0,14,0.1,0.02,0.0075,0.5,-0.40439536009479643,-0.5172826709108403,0.06772102216897903,10.787853650050122,12.091726492481495,14.090733667396119,5.363734622940228,4.9356768767477055
14,3.0,14,0.1,0.02,0.01,0.3,-0.37443281086652697,-0.46746203724733,0.06767287259394852,10.056868201992426,10.56225742327299,14.736013385192809,6.146054058103232,5.207487800686352
14,3.0,7,0.1,0.02,0.0075,1.0,-0.6356940025884623,-0.7783192476378564,0.06732737627712743,18.067598838208518,20.701464954716453,8.818803326988414,2.6166966567822354,3.3882691141634487
21,4.0,7,0.1,0.02,0.0075,1.0,-0.6227211101871326,-0.7683299607735562,0.0669843635538444,17.62212061578297,20.329433431762883,9.12646686174712,2.6643214837992897,3.446349111224989
14,4.0,14,0.08,0.02,0.0075,0.5,-0.4057260408816788,-0.5180435601657487,0.06694989969487161,11.063950633736923,11.749712851206873,14.49277917325695,5.334491019697244,4.942890131101663
28,3.0,14,0.1,0.02,0.01,1.0,-0.6863452085890901,-0.8256994137019693,0.06661103809414684,19.879423088051162,22.214570873392,8.116051910927139,2.005242041461283,3.021246347017296
21,4.0,21,0.05,0.02,0.0075,1.0,-0.4928380231013638,-0.6379162625236072,0.06610197157041925,13.90546967286538,14.862665807363694,14.511337985875846,3.3317893922754314,4.319697410095317
28,3.0,14,0.08,0.02,0.0075,1.0,-0.5304046111022465,-0.6813296051438574,0.06609584924105932,14.573719709288305,17.283436767542103,11.820570771555348,2.9523285655030245,3.848678857736118
14,4.0,14,0.08,0.02,0.005,1.0,-0.4635899225861786,-0.6019021935407453,0.06573935916072066,12.479306536927597,14.8264432686906,12.814940358306199,4.1435794574246145,4.3930511555653435
21,4.0,21,0.08,0.02,0.0075,0.5,-0.40279050963994184,-0.5148960434530903,0.06519394381644841,11.068949531436125,11.621757519477091,14.778024251584174,5.433857062821669,5.005022451391432
14,3.0,21,0.08,0.02,0.005,1.0,-0.4589968018006144,-0.596491782097713,0.06429949354006814,12.415033209729053,14.63966440659652,12.94716634409338,4.186119250967462,4.425817445228737
14,3.0,21,0.08,0.02,0.0075,0.5,-0.4013160060077274,-0.5129849787331232,0.06425313118704543,11.06441787823616,11.577451725595875,14.614006724779754,5.377376273859742,4.970178576095242
14,3.0,7,0.05,0.02,0.01,1.0,-0.5346849965058598,-0.6824615043241848,0.06335123518962685,15.158099045332907,16.81717804095748,13.059718941307377,2.3459901198600526,3.7339343853877507
28,4.0,14,0.1,0.02,0.005,1.0,-0.4602306681640525,-0.5998895263678333,0.06247068056089114,12.346066238872655,15.083866282570822,12.448672211645452,4.2072254859465374,4.409647702726144
14,3.0,21,0.05,0.02,0.0075,1.0,-0.4889073789843155,-0.6336145074755393,0.06230579058924063,13.924565135378206,14.811028568751077,14.37272129911056,3.275432107781351,4.277600304522821
14,2.5,21,0.1,0.02,0.01,0.3,-0.3675373360613356,-0.4592745222117297,0.06194714053301065,10.05505856183513,10.448902429162235,14.846491693274604,6.186205958171492,5.233361623532487
14,3.0,7,0.08,0.02,0.0075,1.0,-0.570227096537073,-0.7178866684349945,0.06170684470305249,15.956711228795356,18.938602725811343,10.475546290197489,2.7259162466879254,3.581042370943251
21,4.0,7,0.08,0.02,0.0075,1.0,-0.5567958984324916,-0.7061303473765687,0.06066301387028103,15.51978684840159,18.57371475941787,10.77262770784548,2.7758874002127625,3.639420873540945
28,2.5,14,0.08,0.02,0.01,1.0,-0.5984654949898222,-0.751595513241688,0.06040263612010105,16.998731295776377,19.80882329541935,10.373751859841287,2.1432733287127257,3.298567975265753
42,4.0,21,0.05,0.02,0.01,1.0,-0.5150754428898121,-0.6660595428453414,0.060168991641064234,14.827389231925224,15.835866661024337,14.275364629891612,2.642666017223026,4.015913431871883
14,2.5,7,0.1,0.02,0.0075,1.0,-0.618572572199871,-0.7632438348615166,0.060120922709770014,17.717880047348515,20.40940485431307,9.068441240678423,2.648018711028748,3.4318203688973545
28,3.0,14,0.08,0.02,0.01,0.5,-0.43173222504634734,-0.5531801979819314,0.06010162853579054,12.127667567891656,12.907724515272367,14.30342873177988,4.490835305037476,4.689216660499062
14,4.0,7,0.08,0.02,0.01,1.0,-0.692312348348836,-0.8245412756177095,0.05961118542955418,20.33679187402944,22.5965325438693,7.985784845673548,1.8745427923167808,2.8578108053294957
21,3.0,14,0.1,0.02,0.005,1.0,-0.4601078155133,-0.5987264087346164,0.059214492690998405,12.435119863271176,15.219092555687808,12.339019566189402,4.183412305888329,4.392862113665974
21,4.0,14,0.1,0.02,0.01,0.3,-0.36591921040431474,-0.45882424737644817,0.059205883469733156,10.078250774894467,10.514831143669223,14.917755846985234,6.200063755039791,5.239490091313824
28,2.5,14,0.1,0.02,0.0075,1.0,-0.5423160378203247,-0.6940484319191758,0.0588980229649575,15.082840631467842,18.176120222601032,10.949775955661591,2.91202149327962,3.7679102402322457
21,2.5,21,0.1,0.02,0.0075,0.5,-0.39270026913073985,-0.5035027260898629,0.0588544151482947,10.809034111200504,11.766517175843507,14.331500130468623,5.434065189666806,4.98592353210194
21,2.5,21,0.1,0.02,0.005,1.0,-0.4504523645585302,-0.5870220811282185,0.05624965431373333,12.2787898659933,14.86269129249309,12.6125764331775,4.248428596259214,4.450290359856682
42,4.0,14,0.08,0.02,0.0075,1.0,-0.5028666417057012,-0.6526177632200277,0.05603153120214377,14.079379479883162,16.524752090589416,12.455281739760801,3.0566367484121177,3.9526426810134434
42,3.0,21,0.1,0.02,0.0075,1.0,-0.5081014144456794,-0.6585178172001034,0.05598952261909532,14.19731092307983,16.816567336498746,12.104662356078784,3.0807781812238737,3.9548814697622268
28,3.0,14,0.05,0.02,0.01,1.0,-0.5094854548152007,-0.660507303539379,0.05587306893339852,14.826943387468233,15.707351813243749,14.036976658822015,2.5530150831289826,3.9671323876145594
14,3.0,7,0.1,0.02,0.0075,0.5,-0.40190930866112234,-0.5137268028032429,0.05577236400882457,10.93809065666828,12.737513151893218,13.611477842810768,5.2240360427757215,4.837090548817872
14,4.0,7,0.1,0.02,0.005,1.0,-0.48173321133950536,-0.6217936543704713,0.055510905991755205,13.171822017062782,16.278586500649453,11.511529719666616,3.9992397421405443,4.2273090295347195
14,4.0,7,0.1,0.02,0.01,1.0,-0.744965005241413,-0.8579854623576167,0.05535000843479829,22.34424358361479,24.273012513431883,6.378093958746088,1.7987357282345149,2.67855323460302
28,3.0,7,0.1,0.02,0.01,0.5,-0.44013518787361544,-0.5629408227683464,0.05529418135325506,12.181121352361208,14.121857947313622,13.267503170535905,4.3355187788111715,4.531421601256834
28,4.0,7,0.1,0.02,0.0075,1.0,-0.5842941030521134,-0.7338702187217492,0.05464270367564719,16.70204422364433,19.561051490357958,9.77905530319797,2.7534700009319595,3.558369865313609
21,4.0,7,0.05,0.02,0.01,1.0,-0.5209879690197468,-0.6699161913638014,0.05458676938935739,15.064668028994776,16.510783905049383,13.286582527786583,2.3987670493335598,3.794731798221812
21,4.0,7,0.08,0.02,0.01,1.0,-0.6622120740434393,-0.8032599813882401,0.054363719309952596,19.46018931762223,21.864456838104207,8.60754426535525,1.9480839086300814,2.9759277201845973
14,3.0,7,0.08,0.02,0.01,1.0,-0.6751372962015054,-0.8117058868999046,0.05406477169127491,19.926629204253725,22.253994042515597,8.284852242825453,1.9032869444306235,2.910597590901194
14,2.5,7,0.08,0.02,0.0075,1.0,-0.5528102195437083,-0.7006547489158814,0.05379024228861268,15.621619720415394,18.65875828467878,10.709562752013134,2.7586360528269753,3.625244370913626
21,3.0,7,0.1,0.02,0.0075,1.0,-0.587906840781168,-0.7366979749617475,0.05220502624765022,16.91545308087873,19.73927529159431,9.635246283935118,2.726156965506899,3.5314654741833533
28,2.5,14,0.1,0.02,0.01,1.0,-0.6469122016101588,-0.7945738934392313,0.05199245120135726,19.004174547899993,21.48362594508017,8.775285512860078,2.058938537514661,3.1204772804885645
28,2.5,21,0.05,0.02,0.01,1.0,-0.5076457886105095,-0.6579725137367833,0.05096264123961833,14.881840359349672,15.904634018389771,14.282451939843574,2.6028537059723735,4.0093273306791595
21,4.0,7,0.1,0.02,0.01,1.0,-0.7170774705500114,-0.842774495065759,0.05044957911099704,21.533447669567636,23.595893804766156,6.943950473160461,1.869550731719788,2.7942358374430705
14,2.5,7,0.05,0.02,0.01,1.0,-0.5182906759721402,-0.6655176800945595,0.050448862041488324,15.101253376552389,16.581674639960404,13.246510851490676,2.375705107727719,3.77909793288909
14,3.0,7,0.1,0.02,0.01,1.0,-0.7289168807961576,-0.848681334236084,0.05005333906051454,21.965020723572046,23.95631272642021,6.65183900873126,1.8261140207389344,2.7293185443486174
28,2.5,21,0.08,0.02,0.01,0.5,-0.4211781692022194,-0.540853500834646,0.049285606369002755,12.167255109153373,12.854746065014915,14.633976632064591,4.578578160691403,4.757262643028256
14,2.5,7,0.08,0.02,0.01,1.0,-0.6603059978538892,-0.8000476645172704,0.04888066526472293,19.586355661041438,21.969821936833753,8.533475956317893,1.9269117897313786,2.954095816198938
14,3.0,14,0.05,0.02,0.0075,1.0,-0.47621270148438083,-0.6182062306024948,0.04861034292619776,13.933404615224173,14.893426625369958,14.506557106766113,3.299433199341241,4.323347643248241
14,3.0,14,0.08,0.02,0.005,1.0,-0.4406974616861563,-0.5759893720453338,0.04761633412255528,12.399203298232367,14.50970615989537,13.063135935023116,4.197896355821943,4.442468801334689
21,4.0,7,0.1,0.02,0.0075,0.5,-0.388999836065909,-0.500733560593509,0.04722206466975015,10.866302383150769,12.445172373314344,13.84233606506513,5.2793962228366444,4.875695233812445
28,4.0,21,0.1,0.02,0.01,0.3,-0.3558862966139321,-0.4477968206843091,0.047048672374799344,10.092045656191917,10.699671111529444,15.231393520039177,6.306698925521643,5.30272817443908
14,2.5,21,0.08,0.02,0.005,1.0,-0.43717075336551026,-0.5718482783521307,0.04647024592886498,12.351237223869463,14.367576295925602,13.164535887989127,4.23055598959683,4.466331285671312
28,3.0,21,0.1,0.02,0.005,1.0,-0.43367563875305776,-0.569210049884592,0.04573323272976296,12.17941701857385,14.435406565181777,12.954605104507497,4.3211092251200105,4.510341867789565
28,4.0,21,0.08,0.02,0.005,1.0,-0.42681973410056645,-0.5612375887000662,0.045721460080609067,12.175143801712782,13.759539798570174,13.622476532247617,4.353176660897237,4.561366078285111
14,2.5,7,0.1,0.02,0.01,1.0,-0.714893774853901,-0.8398190127695851,0.04511338277372334,21.644641949926616,23.688755308164538,6.884733404418361,1.8486165258406386,2.7712076638438923
14,2.5,14,0.1,0.02,0.01,0.3,-0.35127977949804157,-0.4416909099999939,0.044704096085213,10.075427778092418,10.506712785098019,14.908907477540023,6.196571980208851,5.240447775588271
28,3.0,21,0.1,0.02,0.0075,0.5,-0.3756224263456714,-0.4857738209223446,0.04462123966128727,10.851304255288584,11.397510157861245,14.615385980349588,5.51025129944766,5.035859370198194
42,3.0,14,0.1,0.02,0.01,1.0,-0.5824965080144294,-0.7371426901285202,0.04416802613977505,17.008100289550615,19.816647608364207,10.265234464682576,2.2052244115260446,3.3364406065613097
28,4.0,7,0.08,0.02,0.01,1.0,-0.6254762723499138,-0.773235845015148,0.04391792943088335,18.53289404409655,21.09004620370994,9.270955738070622,2.0249153662087513,3.0961410503286277
42,3.0,21,0.1,0.02,0.01,0.5,-0.4116297390202972,-0.5332308447076503,0.043418463441608185,12.06441741809735,12.692292721674203,14.55991041247885,4.625750559754811,4.762376624755216
42,4.0,7,0.1,0.02,0.01,0.5,-0.4187352239785338,-0.5408151351289833,0.043270173901687914,12.053566246003395,13.439372515677796,13.839671375289623,4.443772056423577,4.609317265152741
21,3.0,7,0.08,0.02,0.01,1.0,-0.6312467001295963,-0.7779406264825238,0.04289434100644779,18.77253102709978,21.290173858115285,9.113122956052615,1.9948867921479565,3.061638345957044
42,2.5,21,0.1,0.02,0.01,1.0,-0.5460865859262535,-0.7011460162953911,0.04279742882940521,15.860357841720601,18.608200026243622,11.354431858343956,2.2970219511949796,3.498165208920529
14,3.0,14,0.08,0.02,0.0075,0.5,-0.38005268790572744,-0.48928781539882454,0.0424548008757461,11.082057109757454,11.595674483483226,14.700312620060544,5.3948989340923275,4.986555754370151
21,4.0,14,0.08,0.02,0.005,1.0,-0.4309526296752174,-0.5657756231514884,0.04235225695510936,12.318751380223908,14.22253451156299,13.281671446286206,4.253670663636184,4.487238591515556
28,4.0,7,0.08,0.02,0.01,0.5,-0.41890570682974776,-0.5386356748875578,0.04219388221892156,12.130669316087433,13.409843828907752,13.932972625969583,4.385995917508283,4.606601805354789
14,2.5,21,0.05,0.02,0.0075,1.0,-0.4701506524491994,-0.6130129508866831,0.041648734033679774,13.952961376525794,14.944269088500375,14.557799570846491,3.314290225410996,4.320188943268536
21,3.0,7,0.08,0.02,0.01,0.5,-0.4203690378437299,-0.5394232580304932,0.04159960629053047,12.164655512103053,13.547632131113836,13.82428752705683,4.358208803157352,4.589975905056161
28,4.0,7,0.1,0.02,0.01,1.0,-0.682784438986958,-0.819460544185234,0.04124625110467128,20.648489393910996,22.856840000406674,7.573096453790227,1.9435148920823189,2.91229659018353
21,3.0,21,0.1,0.02,0.01,0.3,-0.3491431607866771,-0.4393542445002262,0.040746823148223296,10.087295908693623,10.665041946458135,15.177446350527571,6.28737036333394,5.295043362170637
21,3.0,21,0.08,0.02,0.005,1.0,-0.42338666175180056,-0.5564589290160012,0.040605870997144355,12.210244554734349,13.85758996599692,13.554192587360092,4.3275952386464995,4.546286814949211
28,4.0,7,0.08,0.02,0.0075,1.0,-0.517889074524775,-0.6675120274815761,0.040321405363998336,14.958183496431861,17.840399923213937,11.381195723013377,2.869361205820107,3.7521733152145242
21,3.0,7,0.08,0.02,0.0075,1.0,-0.5218840605722047,-0.6709524824902919,0.04014416420161521,15.078660103971014,18.01666942911692,11.240274622356843,2.84060889398801,3.7259917211442874
21,3.0,7,0.1,0.02,0.01,1.0,-0.6874823523935019,-0.8226524523132055,0.03963106830528257,20.871163476919783,23.042801454982364,7.431611502790404,1.914062788161387,2.87660980668685
14,3.0,7,0.1,0.02,0.005,1.0,-0.45782225654183284,-0.5954793368446418,0.0395996045875045,12.941492359857909,15.939280475717016,11.785248975269917,4.052179817592507,4.277656392848828
14,2.5,21,0.08,0.02,0.0075,0.5,-0.37714727234697937,-0.4859708548471844,0.03890034456215981,11.086379347240197,11.651934084001562,14.79549983587919,5.426865080230365,5.006019356980943
