date,calories,carbs_g,observed_weight_lbs,glycogen_g,glycogen_correction_lbs,interpolated_weight_lbs,smoothed_weight_lbs,tdee,window_id
2020-11-01,1976,225,,423.0,-0.5562,212.37,211.81,2155.0,129
2020-11-02,2028,210,,406.2,-0.6235,212.38,211.76,2155.0,129
2020-11-03,2940,286,,385.4,0.3949,211.33,211.72,2155.0,129
2020-11-04,1987,216,,448.3,-0.1822,212.13,211.95,2155.0,129
2020-11-05,2666,284,,413.2,0.166,211.73,211.9,2155.0,129
2020-11-06,2968,303,,457.4,-0.5131,212.56,212.04,2155.0,129
2020-11-07,2364,216,,494.6,-0.8914,213.17,212.28,2155.0,129
2020-11-08,2124,176,,438.7,0.0172,212.32,212.34,2155.0,129
2020-11-09,2131,192,,377.0,0.3944,211.93,212.33,2155.0,129
2020-11-10,2137,154,,355.5,0.6097,211.71,212.32,2155.0,129
2020-11-11,1998,195,,314.3,0.716,211.6,212.32,2155.0,129
2020-11-12,2176,192,,326.3,0.6463,211.63,212.27,2155.0,129
2020-11-13,2231,168,,328.0,0.8328,211.44,212.28,2155.0,129
2020-11-14,2028,182,,310.0,0.9886,211.31,212.3,2155.0,129
2020-11-15,2899,287,,311.2,1.3824,210.88,212.26,2155.0,129
2020-11-16,1959,172,,419.7,-0.317,212.79,212.48,2155.0,129
2020-11-17,2076,180,210.9,363.5,0.5146,210.9,211.41,2564.0,130
2020-11-18,2102,225,211.5,338.8,0.7273,211.5,212.23,2564.0,130
2020-11-19,2123,208,,366.9,0.1868,211.91,212.1,2564.0,130
2020-11-20,2021,192,,362.3,0.2294,211.74,211.97,2564.0,130
2020-11-21,2062,248,,347.4,0.6732,211.14,211.81,2564.0,130
2020-11-22,2055,196,,394.0,0.4735,211.2,211.67,2564.0,130
2020-11-23,2276,231,210.3,367.9,0.51,210.3,210.81,2564.0,130
2020-11-24,1980,217,210.1,384.8,0.3902,210.1,210.49,1605.0,131
2020-11-25,2015,192,,379.0,0.3443,210.25,210.6,1605.0,131
2020-11-26,3331,272,,356.6,0.8335,209.88,210.71,1605.0,131
2020-11-27,2522,254,,422.4,-0.1043,211.31,211.21,1605.0,131
2020-11-28,2202,251,,430.2,-0.118,211.59,211.47,1605.0,131
2020-11-29,2425,254,,430.3,0.2113,211.43,211.64,1605.0,131
2020-11-30,2386,270,,433.4,0.0103,211.86,211.87,1605.0,131
2020-12-01,2599,272,,451.1,-0.1749,212.27,212.1,1605.0,131
2020-12-02,2805,316,,460.2,-0.3341,212.72,212.38,1605.0,131
2020-12-03,2035,211,,509.1,-1.0591,213.78,212.72,1605.0,131
2020-12-04,2072,210,,442.8,0.0082,212.84,212.85,1605.0,131
2020-12-05,2072,138,,405.5,-0.1706,213.15,212.98,1605.0,131
2020-12-06,1894,187,,329.5,0.8419,212.27,213.11,1605.0,131
2020-12-07,2151,246,212.1,325.5,1.0972,212.1,213.2,1997.0,132
2020-12-08,1807,132,211.3,383.2,0.7428,211.3,212.04,1997.0,132
2020-12-09,1963,216,211.2,312.6,1.2756,211.2,212.48,1997.0,132
2020-12-10,2355,308,,347.2,0.6638,211.8,212.47,1997.0,132
2020-12-11,2332,220,,455.7,-0.2574,212.83,212.57,1997.0,132
2020-12-12,2536,276,,420.3,-0.0282,212.69,212.66,1997.0,132
2020-12-13,2252,200,,452.0,-0.4321,213.25,212.82,1997.0,132
2020-12-14,2630,247,213.8,402.9,-0.1984,213.8,213.6,2515.0,133
2020-12-15,2168,200,212.6,415.2,0.3512,212.6,212.95,2515.0,133
2020-12-16,1868,164,,382.7,0.539,212.31,212.85,2515.0,133
2020-12-17,2182,140,,337.0,0.3923,212.28,212.67,2515.0,133
2020-12-18,2600,264,,293.3,1.2253,211.35,212.57,2515.0,133
2020-12-19,2412,226,,388.9,0.2288,212.37,212.6,2515.0,133
2020-12-20,2130,193,,388.2,0.5805,211.99,212.57,2515.0,133
2020-12-21,1943,221,,362.4,0.6516,211.81,212.46,2515.0,133
2020-12-22,1863,212,212.6,372.3,0.3776,212.6,212.98,1955.0,134
2020-12-23,3499,320,,368.3,0.683,212.27,212.95,1955.0,134
2020-12-24,3417,349,,476.5,-1.0481,214.44,213.39,1955.0,134
2020-12-25,2354,236,,549.6,-1.4224,215.23,213.81,1955.0,134
2020-12-26,2063,208,,484.3,-0.4469,214.37,213.92,1955.0,134
2020-12-27,2738,279,,426.8,0.1381,213.82,213.96,1955.0,134
2020-12-28,2121,210,,457.7,-0.3079,214.49,214.18,1955.0,134
2020-12-29,1278,145,,413.7,0.0681,214.16,214.23,1955.0,134
2020-12-30,2127,202,,339.4,1.0131,213.02,214.03,1955.0,134
2020-12-31,2087,166,,343.5,0.941,213.14,214.08,1955.0,134
2021-01-01,2370,211,,317.0,0.8252,213.3,214.12,1955.0,134
2021-01-02,2343,228,,343.8,0.6231,213.62,214.24,1955.0,134
2021-01-03,2321,266,,372.0,0.4331,213.92,214.35,1955.0,134
2021-01-04,3063,315,,422.4,-0.1965,214.65,214.45,1955.0,134
2021-01-05,2656,228,,493.0,-0.8586,215.63,214.77,1955.0,134
2021-01-06,2273,215,,447.0,-0.5509,215.52,214.97,1955.0,134
2021-01-07,1872,188,,411.7,-0.1559,215.22,215.06,1955.0,134
2021-01-08,2661,277,,371.5,0.2458,214.79,215.04,1955.0,134
2021-01-09,2543,246,,433.5,-0.4194,215.66,215.24,1955.0,134
2021-01-10,1760,175,,428.2,-0.1506,215.56,215.41,1955.0,134
2021-01-11,2590,239,,370.5,0.8528,214.5,215.35,1955.0,134
2021-01-12,2437,264,,394.0,0.2881,215.25,215.54,1955.0,134
2021-01-13,1787,144,,429.2,-0.1137,215.79,215.67,1955.0,134
2021-01-14,1655,132,,347.1,0.8506,214.77,215.62,1955.0,134
2021-01-15,1567,114,,292.7,1.0958,214.44,215.54,1955.0,134
2021-01-16,2136,176,,249.0,1.5126,213.92,215.43,1955.0,134
2021-01-17,2243,174,,280.6,1.609,213.87,215.48,1955.0,134
2021-01-18,2147,247,,291.2,0.8222,214.74,215.56,1955.0,134
2021-01-19,1999,224,,370.5,0.4613,215.16,215.62,1955.0,134
2021-01-20,2440,236,,378.6,0.5689,215.06,215.63,1955.0,134
2021-01-21,3444,348,,394.2,0.1292,215.64,215.77,1955.0,134
2021-01-22,2850,306,,515.6,-1.1234,217.32,216.19,1955.0,134
2021-01-23,2528,302,,521.0,-0.7751,217.23,216.45,1955.0,134
2021-01-24,3184,447,,519.5,-0.6811,217.3,216.61,1955.0,134
2021-01-25,3477,421,,567.8,-2.1701,219.14,216.97,1955.0,134
2021-01-26,2179,240,,587.1,-1.8572,219.26,217.4,1955.0,134
2021-01-27,2580,241,,508.1,-0.8246,218.29,217.46,1955.0,134
2021-01-28,2015,296,,465.3,-0.5277,218.17,217.64,1955.0,134
2021-01-29,2233,314,,490.6,-0.4561,218.12,217.66,1955.0,134
2021-01-30,2765,352,,519.2,-1.2028,218.94,217.74,1955.0,134
2021-01-31,2522,259,,567.7,-1.3852,219.36,217.97,1955.0,134
2021-02-01,3007,378,,512.0,-1.2132,219.35,218.13,1955.0,134
2021-02-02,2058,208,,564.8,-1.7537,220.19,218.43,1955.0,134
2021-02-03,2844,441,,471.1,-0.1192,218.58,218.46,1955.0,134
2021-02-04,2650,264,,548.4,-1.4564,220.17,218.72,1955.0,134
2021-02-05,2500,313,,505.3,-0.694,219.61,218.92,1955.0,134
2021-02-06,2805,311,,524.1,-1.1415,220.21,219.07,1955.0,134
2021-02-07,2620,351,,529.5,-1.1895,220.5,219.32,1955.0,134
2021-02-08,1985,256,,571.8,-1.9255,221.43,219.51,1955.0,134
2021-02-09,1547,141,,512.0,-1.1333,220.65,219.51,1955.0,134
2021-02-10,1837,179,,390.4,0.3433,219.05,219.4,1955.0,134
2021-02-11,1673,160,,352.8,0.9287,218.44,219.36,1955.0,134
2021-02-12,1869,246,218.0,317.5,1.2834,218.0,219.28,2093.0,135
2021-02-13,1723,183,,380.0,0.7714,218.45,219.22,2093.0,135
2021-02-14,1746,136,,350.2,0.7798,218.33,219.11,2093.0,135
2021-02-15,1662,112,217.0,297.5,1.3222,217.0,218.32,2093.0,135
2021-02-16,2195,193,,250.0,1.6963,216.5,218.2,2093.0,135
2021-02-17,1752,118,,298.5,1.0028,217.23,218.23,2093.0,135
2021-02-18,2379,218,,255.2,1.9559,216.17,218.13,2093.0,135
2021-02-19,2559,182,,326.3,0.8642,217.35,218.21,2093.0,135
2021-02-20,2848,230,,319.9,0.6748,217.67,218.35,2093.0,135
2021-02-21,2287,200,,364.5,0.6479,217.91,218.56,2093.0,135
2021-02-22,1719,149,218.8,354.8,0.5086,218.8,219.31,2736.0,136
2021-02-23,1996,233,218.4,310.1,1.0939,218.4,219.49,2736.0,136
2021-02-24,2062,249,217.8,363.7,1.0138,217.8,218.81,2736.0,136
2021-02-25,1788,182,217.8,401.6,0.2707,217.8,218.07,2736.0,136
2021-02-26,2417,210,,361.3,0.6085,217.19,217.8,2736.0,136
2021-02-27,2157,245,,360.7,0.6537,217.05,217.71,2736.0,136
2021-02-28,2087,218,,396.3,0.388,217.16,217.54,2736.0,136
2021-03-01,2055,208,217.6,386.1,0.3011,217.6,217.9,2442.0,137
2021-03-02,1482,122,215.8,372.8,0.5621,215.8,216.36,2442.0,137
2021-03-03,2073,191,216.1,299.2,1.4045,216.1,217.5,2442.0,137
2021-03-04,1852,196,215.1,316.1,0.8218,215.1,215.92,2442.0,137
2021-03-05,2954,312,214.5,328.0,1.0878,214.5,215.59,2442.0,137
2021-03-06,2078,270,,452.1,-0.5735,216.31,215.73,2442.0,137
2021-03-07,2273,214,,458.6,-0.1742,215.8,215.63,2442.0,137
2021-03-08,2256,243,217.6,417.3,-0.3635,217.6,217.24,2651.0,138
2021-03-09,1830,219,216.7,417.0,-0.3105,216.7,216.39,2651.0,138
2021-03-10,2366,228,215.8,398.3,0.4535,215.8,216.25,2651.0,138
2021-03-11,2260,241,217.3,394.9,0.0707,217.3,217.37,2651.0,138
2021-03-12,2038,192,,405.9,-0.424,217.68,217.26,2651.0,138
2021-03-13,2210,218,,371.3,0.3322,216.75,217.08,2651.0,138
2021-03-14,2111,244,,372.8,0.6343,216.32,216.96,2651.0,138
2021-03-15,2018,235,215.8,400.1,0.4403,215.8,216.24,1688.0,139
2021-03-16,1959,193,,401.7,0.2063,216.13,216.33,1688.0,139
2021-03-17,1988,222,214.8,369.8,0.97,214.8,215.77,1688.0,139
2021-03-18,2612,304,,376.3,0.7536,215.1,215.86,1688.0,139
2021-03-19,2068,229,216.2,463.2,-0.7395,216.2,215.46,1688.0,139
2021-03-20,2112,182,215.9,431.4,0.2044,215.9,216.1,1688.0,139
2021-03-21,2433,277,216.1,377.7,0.4284,216.1,216.53,1688.0,139
2021-03-22,2705,284,,436.0,-0.3897,217.13,216.74,1688.0,139
2021-03-23,2250,289,,466.5,-0.7425,217.77,217.03,1688.0,139
2021-03-24,2142,206,,483.9,-0.8059,218.0,217.19,1688.0,139
2021-03-25,2261,199,,425.0,-0.2502,217.57,217.32,1688.0,139
2021-03-26,2382,183,217.6,387.3,0.3491,217.6,217.95,1749.0,140
2021-03-27,2554,224,,354.2,0.9665,217.16,218.13,1749.0,140
2021-03-28,2041,246,,372.1,0.4418,217.92,218.36,1749.0,140
2021-03-29,1838,157,218.9,401.9,0.5122,218.9,219.41,1749.0,140
2021-03-30,1769,181,216.2,342.1,0.9392,216.2,217.14,1749.0,140
2021-03-31,1908,164,215.1,327.8,1.3326,215.1,216.43,1749.0,140
2021-04-01,2493,234,217.0,306.8,1.0333,217.0,218.03,1749.0,140
2021-04-02,1985,254,,363.4,0.3403,217.91,218.25,1749.0,140
2021-04-03,1700,214,,406.6,0.0895,218.22,218.31,1749.0,140
2021-04-04,1820,214,,388.7,-0.6626,218.96,218.3,1749.0,140
2021-04-05,2291,195,218.8,378.9,0.0053,218.8,218.81,3106.0,141
2021-04-06,1917,178,218.4,358.8,0.3424,218.4,218.74,3106.0,141
2021-04-07,2196,138,218.0,334.7,0.9025,218.0,218.9,3106.0,141
2021-04-08,2160,230,,290.5,0.9021,217.74,218.64,3106.0,141
2021-04-09,1912,179,,352.8,0.1686,218.2,218.37,3106.0,141
2021-04-10,2000,146,,332.1,0.9373,217.09,218.03,3106.0,141
2021-04-11,1708,198,,295.3,1.2884,216.43,217.71,3106.0,141
2021-04-12,1693,137,215.5,321.8,1.1449,215.5,216.64,2465.0,142
2021-04-13,2226,199,215.4,282.7,1.1529,215.4,216.55,2465.0,142
2021-04-14,1839,156,,317.8,0.9572,215.53,216.48,2465.0,142
2021-04-15,1711,231,216.3,295.1,1.0969,216.3,217.4,2465.0,142
2021-04-16,2364,180,216.6,355.6,0.5975,216.6,217.2,2465.0,142
2021-04-17,2113,238,,334.5,0.7723,216.4,217.17,2465.0,142
2021-04-18,2594,240,,378.6,0.616,216.45,217.07,2465.0,142
2021-04-19,2842,307,,398.3,0.261,216.84,217.1,2465.0,142
2021-04-20,2060,223,,475.1,-0.3646,217.58,217.21,2465.0,142
2021-04-21,2566,288,,433.3,0.3814,216.72,217.1,2465.0,142
2021-04-22,2035,249,,469.6,-0.7982,217.92,217.13,2465.0,142
2021-04-23,1931,293,,450.3,-0.1668,217.17,217.0,2465.0,142
2021-04-24,2053,290,,481.5,-0.1737,217.02,216.85,2465.0,142
2021-04-25,2104,233,,490.9,-0.8984,217.63,216.73,2465.0,142
2021-04-26,1821,220,,449.7,-0.5991,217.23,216.63,2465.0,142
2021-04-27,2177,202,214.9,417.1,0.3085,214.9,215.21,1352.0,143
2021-04-28,1945,233,,385.2,0.1396,215.3,215.44,1352.0,143
2021-04-29,1874,163,,393.7,0.452,215.16,215.61,1352.0,143
2021-04-30,2230,251,216.6,342.3,1.0053,216.6,217.61,1352.0,143
2021-05-01,2679,258,,395.1,0.2631,217.59,217.86,1352.0,143
2021-05-02,2220,211,,423.4,0.3185,217.92,218.24,1352.0,143
2021-05-03,2313,222,217.7,395.6,-0.6546,217.7,217.05,1352.0,143
2021-05-04,2470,289,,388.9,0.2173,217.1,217.32,1352.0,143
2021-05-05,2200,220,,452.8,-0.2455,217.88,217.64,1352.0,143
2021-05-06,2002,211,,418.8,0.2069,217.67,217.88,1352.0,143
2021-05-07,1944,194,,393.1,-0.0393,218.11,218.07,1352.0,143
2021-05-08,2383,184,,365.9,0.5114,217.72,218.24,1352.0,143
2021-05-09,1959,167,,343.2,0.191,218.34,218.53,1352.0,143
2021-05-10,2103,265,217.2,317.6,1.0989,217.2,218.3,1951.0,144
2021-05-11,2213,229,216.6,399.6,0.284,216.6,216.88,1951.0,144
2021-05-12,2139,259,,396.4,0.3566,216.6,216.96,1951.0,144
2021-05-13,2187,108,,425.0,-0.1489,217.16,217.01,1951.0,144
2021-05-14,3185,268,,317.1,1.192,215.89,217.08,1951.0,144
2021-05-15,1975,182,,402.5,-0.3744,217.81,217.43,1951.0,144
2021-05-16,2052,235,,361.8,0.3198,217.12,217.44,1951.0,144
2021-05-17,1576,129,,386.4,0.3063,217.16,217.47,1951.0,144
2021-05-18,1896,211,217.5,312.0,1.3201,217.5,218.82,2920.0,145
2021-05-19,1701,135,,341.8,0.5416,217.99,218.53,2920.0,145
2021-05-20,1836,200,216.7,292.2,1.2576,216.7,217.96,2920.0,145
2021-05-21,1887,204,214.9,322.6,1.2758,214.9,216.18,2920.0,145
2021-05-22,1819,221,214.2,338.9,0.888,214.2,215.09,2920.0,145
2021-05-23,2931,251,214.8,362.9,0.5165,214.8,215.32,2920.0,145
2021-05-24,1714,229,,403.3,0.0682,215.25,215.32,2920.0,145
2021-05-25,1984,156,,398.5,0.4229,214.55,214.98,2920.0,145
2021-05-26,2000,200,,339.5,0.5016,214.21,214.71,2920.0,145
2021-05-27,2296,180,215.7,341.5,0.6888,215.7,216.39,1924.0,146
2021-05-28,3258,223,,326.7,0.4991,216.0,216.5,1924.0,146
2021-05-29,1988,237,,360.0,-0.3716,217.25,216.88,1924.0,146
2021-05-30,2051,204,,387.8,0.2543,216.64,216.89,1924.0,146
2021-05-31,2363,201,,370.7,0.2701,216.66,216.93,1924.0,146
2021-06-01,3358,350,,358.9,0.4429,216.61,217.06,1924.0,146
2021-06-02,2346,274,,503.6,-1.297,218.76,217.47,1924.0,146
2021-06-03,2136,255,,488.3,-0.7907,218.38,217.59,1924.0,146
2021-06-04,2091,210,,465.3,-0.5333,218.18,217.65,1924.0,146
2021-06-05,1947,178,,417.9,0.1237,217.57,217.7,1924.0,146
2021-06-06,2191,243,216.9,367.2,0.8025,216.9,217.7,2811.0,147
2021-06-07,1842,185,,396.8,0.5249,217.0,217.53,2811.0,147
2021-06-08,1976,172,,361.0,0.9346,216.31,217.25,2811.0,147
2021-06-09,2487,266,,331.2,0.8103,216.2,217.01,2811.0,147
2021-06-10,2009,221,,406.1,0.1872,216.73,216.92,2811.0,147
2021-06-11,2216,254,216.4,393.8,0.555,216.4,216.96,2811.0,147
2021-06-12,2167,284,,418.8,0.1976,216.59,216.78,2811.0,147
2021-06-13,2308,248,,459.6,-0.1407,216.74,216.6,2811.0,147
2021-06-14,2070,194,,444.1,-0.3596,216.82,216.46,2811.0,147
2021-06-15,2453,272,,393.9,0.3206,215.92,216.25,2811.0,147
2021-06-16,2132,259,,437.3,-0.2021,216.34,216.14,2811.0,147
2021-06-17,2007,233,215.6,441.3,0.0815,215.6,215.68,1247.0,148
2021-06-18,2173,245,215.9,422.5,0.501,215.9,216.4,1247.0,148
2021-06-19,2462,240,,421.4,0.3372,216.33,216.67,1247.0,148
2021-06-20,2385,271,216.9,416.9,-0.0311,216.9,216.87,1247.0,148
2021-06-21,1967,190,,445.5,-0.1229,217.32,217.19,1247.0,148
2021-06-22,2081,204,,391.6,0.2202,217.18,217.4,1247.0,148
2021-06-23,2453,190,216.6,372.7,0.4587,216.6,217.06,1247.0,148
2021-06-24,1941,176,,351.6,0.2055,217.2,217.4,1247.0,148
2021-06-25,2470,257,217.0,329.1,0.8234,217.0,217.82,2684.0,149
2021-06-26,2168,243,,396.0,0.3604,217.4,217.76,2684.0,149
2021-06-27,2385,315,217.0,408.3,-0.0268,217.0,216.97,2684.0,149
2021-06-28,2543,224,,487.3,-0.7111,217.6,216.89,2684.0,149
2021-06-29,2249,213,,440.8,-0.5254,217.37,216.85,2684.0,149
2021-06-30,3019,253,,406.8,0.0368,216.69,216.72,2684.0,149
2021-07-01,2103,182,,422.9,-0.4456,217.26,216.82,2684.0,149
2021-07-02,2210,181,217.2,373.0,0.0945,217.2,217.29,3274.0,150
2021-07-03,2162,154,,344.8,0.1947,216.8,216.99,3274.0,150
2021-07-04,2230,252,215.3,308.4,1.0135,215.3,216.31,3274.0,150
2021-07-05,1339,101,215.9,382.6,0.5391,215.9,216.44,3274.0,150
2021-07-06,2404,227,212.4,288.3,1.3543,212.4,213.75,3274.0,150
2021-07-07,1973,279,214.2,348.8,0.6919,214.2,214.89,3274.0,150
2021-07-08,2483,256,214.9,426.5,-0.4917,214.9,214.41,3274.0,150
2021-07-09,2056,218,215.2,433.9,-0.2247,215.2,214.98,1715.0,151
2021-07-10,2000,254,,406.8,0.4669,214.61,215.07,1715.0,151
2021-07-11,1928,181,,424.0,-0.3568,215.51,215.15,1715.0,151
2021-07-12,2464,274,215.3,372.8,0.758,215.3,216.06,1715.0,151
2021-07-13,3323,250,215.5,431.0,0.1095,215.5,215.61,1715.0,151
2021-07-14,1718,143,,429.9,-0.041,216.11,216.07,1715.0,151
2021-07-15,2406,186,216.2,346.8,0.8406,216.2,217.04,1715.0,151
2021-07-16,1860,172,215.6,334.2,0.4869,215.6,216.09,2157.0,152
2021-07-17,2674,258,,316.5,0.7274,215.27,216.0,2157.0,152
2021-07-18,2866,272,,392.0,0.4761,215.67,216.15,2157.0,152
2021-07-19,2222,206,218.1,436.6,-0.1574,218.1,217.94,2157.0,152
2021-07-20,2356,280,,399.0,0.0218,217.94,217.96,2157.0,152
2021-07-21,2041,250,,447.6,-0.1748,218.19,218.02,2157.0,152
2021-07-22,2083,206,215.7,439.0,-0.2666,215.7,215.43,2157.0,152
2021-07-23,1994,153,216.6,400.4,-0.2261,216.6,216.37,2885.0,153
2021-07-24,2410,255,,338.2,0.9649,215.15,216.12,2885.0,153
2021-07-25,2429,349,,397.6,0.3735,215.61,215.98,2885.0,153
2021-07-26,2020,200,216.8,518.0,-0.9309,216.8,215.87,2885.0,153
2021-07-27,2467,248,216.3,439.2,0.1971,216.3,216.5,2885.0,153
2021-07-28,2345,244,214.2,432.9,-0.1303,214.2,214.07,2885.0,153
2021-07-29,2283,261,215.3,426.3,-0.1909,215.3,215.11,2885.0,153
2021-07-30,2329,304,,439.0,-0.4629,215.4,214.94,2885.0,153
2021-07-31,2142,198,215.6,488.3,-0.5994,215.6,215.0,1824.0,154
2021-08-01,1955,209,214.7,421.3,0.2079,214.7,214.91,1824.0,154
2021-08-02,1764,235,214.7,392.9,0.1498,214.7,214.85,1824.0,154
2021-08-03,2500,251,215.8,398.9,0.2089,215.8,216.01,1824.0,154
2021-08-04,2084,212,,417.7,-0.1102,216.31,216.2,1824.0,154
2021-08-05,2041,265,214.8,393.3,0.2682,214.8,215.07,1824.0,154
2021-08-06,2313,225,214.8,429.9,0.1036,214.8,214.9,1824.0,154
2021-08-07,2499,293,,410.0,0.3701,214.67,215.04,1824.0,154
2021-08-08,3310,307,,465.4,-0.1719,215.41,215.24,1824.0,154
2021-08-09,1977,243,,501.9,-0.9849,216.65,215.66,1824.0,154
2021-08-10,2142,206,,463.5,-0.0852,215.79,215.7,1824.0,154
2021-08-11,2118,217,216.1,413.8,0.2322,216.1,216.33,2658.0,155
2021-08-12,2080,143,,395.0,0.2287,215.95,216.18,2658.0,155
2021-08-13,1998,212,215.4,327.6,0.3738,215.4,215.77,2658.0,155
2021-08-14,2403,156,214.9,349.1,0.9238,214.9,215.82,2658.0,155
2021-08-15,1907,267,,312.3,0.9428,214.81,215.75,2658.0,155
2021-08-16,2030,256,216.7,399.6,0.0869,216.7,216.79,2658.0,155
2021-08-17,2044,238,,423.1,-0.2629,216.87,216.61,2658.0,155
2021-08-18,1902,156,,416.3,0.1041,216.33,216.43,2658.0,155
2021-08-19,2634,162,,349.3,0.7772,215.44,216.22,2658.0,155
2021-08-20,2809,325,,317.1,1.457,214.75,216.21,2658.0,155
2021-08-21,2247,179,,461.1,-0.6888,216.94,216.25,2658.0,155
2021-08-22,1934,225,,391.7,0.4187,215.72,216.14,2658.0,155
2021-08-23,2023,227,,389.0,0.1644,215.76,215.93,2658.0,155
2021-08-24,1869,141,214.0,389.1,0.4979,214.0,214.5,1042.0,156
2021-08-25,2294,210,217.3,322.8,0.5241,217.3,217.82,1042.0,156
2021-08-26,2447,244,,345.1,0.541,217.64,218.18,1042.0,156
2021-08-27,2150,208,214.4,389.0,0.4496,214.4,214.85,1042.0,156
2021-08-28,2213,153,,374.4,0.4005,214.77,215.17,1042.0,156
2021-08-29,2109,263,,324.0,0.6795,214.82,215.5,1042.0,156
2021-08-30,1804,143,,400.1,-0.0552,215.86,215.81,1042.0,156
2021-08-31,2117,178,,330.4,0.9713,215.05,216.02,1042.0,156
2021-09-01,1991,175,216.8,319.0,0.1741,216.8,216.97,3374.0,157
2021-09-02,1965,166,,310.5,0.8022,215.78,216.58,3374.0,157
2021-09-03,1858,161,,298.8,1.1254,215.05,216.18,3374.0,157
2021-09-04,2073,174,,288.5,1.2957,214.45,215.74,3374.0,157
2021-09-05,2512,284,,294.4,1.3324,214.04,215.37,3374.0,157
2021-09-06,1548,183,,409.9,0.2231,214.9,215.13,3374.0,157
2021-09-07,1995,208,214.3,366.6,0.5303,214.3,214.83,3374.0,157
2021-09-08,1553,166,214.4,362.1,-0.1907,214.4,214.21,2028.0,158
2021-09-09,1901,185,212.1,327.2,1.0901,212.1,213.19,2028.0,158
2021-09-10,2325,269,214.0,322.7,0.5471,214.0,214.55,2028.0,158
2021-09-11,2071,201,,405.8,-0.0253,214.66,214.63,2028.0,158
2021-09-12,2136,230,215.4,378.2,0.0405,215.4,215.44,2028.0,158
2021-09-13,1663,173,214.7,387.9,0.0842,214.7,214.78,2028.0,158
2021-09-14,2333,265,214.5,346.8,0.7987,214.5,215.3,2028.0,158
2021-09-15,1971,189,214.4,411.3,-0.2525,214.4,214.15,521.0,159
2021-09-16,2058,210,214.5,372.0,0.3209,214.5,214.82,521.0,159
2021-09-17,2130,185,213.5,366.6,0.398,213.5,213.9,521.0,159
2021-09-18,1982,215,214.6,344.3,0.503,214.6,215.1,521.0,159
2021-09-19,2257,211,215.4,358.9,0.3104,215.4,215.71,521.0,159
2021-09-20,1731,164,214.8,360.6,0.7298,214.8,215.53,521.0,159
2021-09-21,2379,202,,324.8,0.07,215.81,215.88,521.0,159
2021-09-22,2413,286,216.8,337.7,0.4497,216.8,217.25,2515.0,160
2021-09-23,2929,319,,429.3,0.1314,217.09,217.22,2515.0,160
2021-09-24,1981,181,,499.8,-1.5958,218.93,217.34,2515.0,160
2021-09-25,2133,216,,414.5,-0.0006,217.19,217.19,2515.0,160
2021-09-26,2270,248,,394.6,0.1602,216.92,217.08,2515.0,160
2021-09-27,1968,179,,412.9,0.0521,216.96,217.01,2515.0,160
2021-09-28,2361,286,,365.2,0.6294,216.22,216.85,2515.0,160
2021-09-29,2140,236,,440.3,-0.0994,216.91,216.81,2515.0,160
2021-09-30,2098,202,,424.2,0.0227,216.68,216.7,2515.0,160
2021-10-01,2546,199,,389.1,0.3889,216.19,216.58,2515.0,160
2021-10-02,2015,199,,367.5,0.384,216.21,216.59,2515.0,160
2021-10-03,2255,231,,355.7,0.7642,215.68,216.45,2515.0,160
2021-10-04,2123,238,215.7,379.9,0.6737,215.7,216.37,2428.0,161
2021-10-05,2099,230,,396.7,0.5414,215.75,216.29,2428.0,161
2021-10-06,2440,237,,395.6,0.1593,216.03,216.19,2428.0,161
2021-10-07,2101,182,,402.0,0.232,215.96,216.2,2428.0,161
2021-10-08,2968,237,,361.5,0.6369,215.47,216.1,2428.0,161
2021-10-09,2781,213,,388.4,-0.0205,216.28,216.26,2428.0,161
2021-10-10,2892,365,,377.9,0.0933,216.26,216.36,2428.0,161
2021-10-11,1994,241,,511.2,-0.4224,216.91,216.49,2428.0,161
2021-10-12,2092,221,,467.1,-0.2854,216.65,216.37,2428.0,161
2021-10-13,2193,232,,427.4,0.1456,216.13,216.27,2428.0,161
2021-10-14,1943,230,,414.0,0.1799,216.02,216.2,2428.0,161
2021-10-15,2065,257,,405.1,0.5186,215.55,216.07,2428.0,161
2021-10-16,2381,263,,426.4,-0.1104,216.07,215.96,2428.0,161
2021-10-17,2360,237,,441.1,0.2353,215.71,215.95,2428.0,161
2021-10-18,2147,230,,425.4,-0.1807,216.11,215.93,2428.0,161
2021-10-19,2742,256,,411.4,0.2839,215.56,215.85,2428.0,161
2021-10-20,2117,177,,427.9,-0.1235,216.06,215.94,2428.0,161
2021-10-21,3110,269,,371.9,0.5009,215.35,215.85,2428.0,161
2021-10-22,2447,164,,425.4,-0.0863,216.13,216.04,2428.0,161
2021-10-23,3667,461,,360.5,0.4599,215.59,216.05,2428.0,161
2021-10-24,2825,347,,504.2,-1.1928,217.6,216.4,2428.0,161
2021-10-25,2710,362,,558.6,-1.6827,218.2,216.52,2428.0,161
2021-10-26,1740,158,,583.4,-1.4497,218.05,216.6,2428.0,161
2021-10-27,1514,152,216.3,442.8,0.1021,216.3,216.4,2799.0,162
2021-10-28,1527,148,215.8,360.8,0.8699,215.8,216.67,2799.0,162
2021-10-29,1715,200,214.2,312.6,0.906,214.2,215.11,2799.0,162
2021-10-30,2019,197,,330.8,0.8632,213.93,214.8,2799.0,162
2021-10-31,1655,163,215.3,334.9,0.8783,215.3,216.18,2799.0,162
