date,fm,surplus,sp,pressure,m_expr,pred_surplus,overload,recovery
2012-10-25,30.61,-268.0,79.89853460955761,2710.869403525669,1.0,2310.869403525669,2619.882986512181,0.0
2012-10-26,30.53,-637.0,79.84916607494806,2712.5541341221433,1.0,2312.5541341221433,2378.869403525669,0.0
2012-10-27,30.35,834.0,79.7996669088731,2719.731679988021,1.0,2319.731679988021,2749.5541341221433,0.0
2012-10-28,30.59,-395.0,79.75045724196423,2703.825148308032,1.0,2303.825148308032,1285.731679988021,0.0
2012-10-29,30.48,-343.0,79.70118678472227,2707.1652731597246,1.0,2307.1652731597246,2498.825148308032,0.0
2012-10-30,30.38,-239.0,79.65186559793754,2709.952607886565,1.0,2309.952607886565,2450.1652731597246,0.0
2012-10-31,30.31,762.0,79.6025237323396,2711.088805278678,1.0,2311.088805278678,2348.952607886565,0.0
2012-11-01,30.53,592.0,79.55345120860727,2696.2898164733997,1.0,2296.2898164733997,1349.0888052786781,0.0
2012-11-02,30.7,-201.0,79.50459775739867,2684.2528766569267,1.0,2284.2528766569267,1504.2898164733997,0.0
2012-11-03,30.65,1506.0,79.45574315964127,2684.31587378027,1.0,2284.31587378027,2285.2528766569267,0.0
2012-11-04,31.08,-191.0,79.40736741648163,2658.00520790649,1.0,2258.00520790649,578.3158737802701,0.0
2012-11-05,31.03,-404.0,79.35899004906516,2658.0944526985836,1.0,2258.0944526985836,2249.00520790649,0.0
2012-11-06,30.91,1195.0,79.31054105901609,2662.029758245885,1.0,2262.029758245885,2462.0944526985836,0.0
2012-11-07,31.25,-405.0,79.26248051795707,2640.686428487639,1.0,2240.686428487639,867.0297582458852,0.0
2012-11-08,31.14,371.0,79.21435803743911,2644.0896920591513,1.0,2244.0896920591513,2445.686428487639,0.0
2012-11-09,31.25,-183.0,79.16639367940168,2635.4016523670925,1.0,2235.4016523670925,1673.0896920591513,0.0
2012-11-10,31.2,-514.0,79.11842728572228,2635.513500714725,1.0,2235.513500714725,2218.4016523670925,0.0
2012-11-11,31.05,-287.0,79.07035885843655,2641.1197372140105,1.0,2241.1197372140105,2549.513500714725,0.0
2012-11-12,30.97,-434.0,79.02225849957811,2642.8742174767963,1.0,2242.8742174767963,2328.1197372140105,0.0
2012-11-13,30.85,154.0,78.97408624107854,2646.8247432593193,1.0,2246.8247432593193,2476.8742174767963,0.0
2012-11-14,30.89,-405.0,78.92600215483746,2641.9801185160604,1.0,2241.9801185160604,1892.8247432593193,0.0
2012-11-15,30.78,191.0,78.87785615268263,2645.3820883975445,1.0,2245.3820883975445,2446.9801185160604,0.0
2012-11-16,30.83,274.0,78.82980829652995,2639.989456309147,1.0,2239.989456309147,1854.3820883975445,0.0
2012-11-17,30.91,426.0,78.78188848823342,2632.9538668528385,1.0,2232.9538668528385,1765.989456309147,0.0
2012-11-18,31.04,-374.0,78.73414659974519,2623.1780629859854,1.0,2223.1780629859854,1606.9538668528385,0.0
2012-11-19,30.93,-400.0,78.68634245314544,2626.5988349229992,1.0,2226.5988349229992,2397.1780629859854,0.0
2012-11-20,30.82,1038.0,78.6384761106923,2630.016186088076,1.0,2230.016186088076,2426.5988349229992,0.0
2012-11-21,31.11,892.0,78.5909476345816,2611.4521199019878,1.0,2211.4521199019878,992.0161860880762,0.0
2012-11-22,31.37,1575.0,78.54372668694701,2594.5549677820854,1.0,2194.5549677820854,1119.4521199019878,0.0
2012-11-23,31.82,251.0,78.49700296026006,2567.2351628143033,1.0,2167.2351628143033,419.55496778208544,0.0
2012-11-24,31.9,157.0,78.45040595729981,2560.2723276514894,1.0,2160.2723276514894,1716.2351628143033,0.0
2012-11-25,31.94,580.0,78.4038955513425,2555.5142553238375,1.0,2155.5142553238375,1803.2723276514894,0.0
2012-11-26,32.11,-2.0,78.35760165579116,2543.618091068514,1.0,2143.618091068514,1375.5142553238375,0.0
2012-11-27,32.11,218.0,78.31135405413536,2541.074472977445,1.0,2141.074472977445,1945.6180910685139,0.0
2012-11-28,32.17,-313.0,78.26521270008124,2535.2366985044678,1.0,2135.2366985044678,1723.074472977445,0.0
2012-11-29,32.08,-349.0,78.21902748738115,2537.6465118059637,1.0,2137.6465118059637,2248.2366985044678,0.0
2012-11-30,31.99,-112.0,78.17279845989377,2540.0539152941574,1.0,2140.0539152941574,2286.6465118059637,0.0
2012-12-01,31.96,-123.0,78.12658566143388,2539.1622113788635,1.0,2139.1622113788635,2052.0539152941574,0.0
2012-12-02,31.92,-465.0,78.08037907577244,2538.820849167484,1.0,2138.820849167484,2062.1622113788635,0.0
2012-12-03,31.79,-154.0,78.03408869669667,2543.424878318317,1.0,2143.424878318317,2403.820849167484,0.0
2012-12-04,31.75,-298.0,77.98780460799998,2543.079253439999,1.0,2143.079253439999,2097.424878318317,0.0
2012-12-05,31.66,-434.0,77.94147680339198,2545.481224186559,1.0,2145.481224186559,2241.079253439999,0.0
2012-12-06,31.54,-18.0,77.89507532658858,2549.529142962372,1.0,2149.529142962372,2379.481224186559,0.0
2012-12-07,31.54,-244.0,77.848720251262,2546.9796138194097,1.0,2146.9796138194097,1967.5291429623721,0.0
2012-12-08,31.47,-283.0,77.80234153101074,2548.278784205591,1.0,2148.278784205591,2190.9796138194097,0.0
2012-12-09,31.39,-491.0,77.75592918947973,2550.126105421385,1.0,2150.126105421385,2231.278784205591,0.0
2012-12-10,31.25,-508.0,77.70942326029025,2555.268279315964,1.0,2155.268279315964,2441.126105421385,0.0
2012-12-11,31.11,-173.0,77.66282383702996,2560.405311036648,1.0,2160.405311036648,2463.268279315964,0.0
2012-12-12,31.06,-420.0,77.61622101319293,2560.592155725611,1.0,2160.592155725611,2133.405311036648,0.0
2012-12-13,30.94,-366.0,77.56954479217974,2564.624963569886,1.0,2164.624963569886,2380.592155725611,0.0
2012-12-14,30.84,-353.0,77.52281524738756,2567.5548386063156,1.0,2167.5548386063156,2330.624963569886,0.0
2012-12-15,30.74,-94.0,77.47603243214017,2570.4817837677097,1.0,2170.4817837677097,2320.5548386063156,0.0
2012-12-16,30.71,345.0,77.42926639970803,2569.5596519839414,1.0,2169.5596519839414,2064.4817837677097,0.0
2012-12-17,30.81,-111.0,77.38264713330832,2561.4955923319576,1.0,2161.4955923319576,1624.5596519839414,0.0
2012-12-18,30.78,-183.0,77.33604448617501,2560.5824467396255,1.0,2160.5824467396255,2072.4955923319576,0.0
2012-12-19,30.73,-263.0,77.28943844168884,2560.769114292886,1.0,2160.769114292886,2143.5824467396255,0.0
2012-12-20,30.65,588.0,77.24279900324716,2562.6039451785937,1.0,2162.6039451785937,2223.769114292886,0.0
2012-12-21,30.82,-51.0,77.1963762042439,2550.7006912334145,1.0,2150.7006912334145,1374.6039451785937,0.0
2012-12-22,30.81,17.0,77.14998982803966,2548.6994405421815,1.0,2148.6994405421815,2001.7006912334145,0.0
2012-12-23,30.82,-33.0,77.10365983821163,2545.6012911016396,1.0,2145.6012911016396,1931.6994405421815,0.0
2012-12-24,30.81,1678.0,77.05736617837341,2543.605139810538,1.0,2143.605139810538,1978.6012911016396,0.0
2012-12-25,31.29,1399.0,77.01159881219505,2514.687934670728,1.0,2114.687934670728,265.6051398105378,0.0
2012-12-26,31.69,1809.0,76.96627721338285,2490.195246736057,1.0,2090.195246736057,515.6879346707278,0.0
2012-12-27,32.21,-282.0,76.92152093616947,2459.133651489321,1.0,2059.133651489321,81.19524673605702,0.0
2012-12-28,32.13,-135.0,76.8767294152333,2461.0701178378313,1.0,2061.0701178378313,2141.133651489321,0.0
2012-12-29,32.09,-269.0,76.83194268581806,2460.806847719993,1.0,2060.806847719993,1996.0701178378313,0.0
2012-12-30,32.02,-394.0,76.78713074313225,2462.192190872274,1.0,2062.192190872274,2129.806847719993,0.0
2012-12-31,31.9,-921.0,76.74224361238912,2466.3233986814016,1.0,2066.3233986814016,2256.192190872274,0.0
2013-01-01,31.64,-1345.0,76.69714136877673,2478.14277528272,1.0,2078.14277528272,2787.3233986814016,0.0
2013-01-02,31.26,-869.0,76.65170422740795,2496.5437325074367,1.0,2096.5437325074367,3223.14277528272,0.0
2013-01-03,31.01,-377.0,76.60606252318054,2507.7834387749294,1.0,2107.7834387749294,2765.5437325074367,0.0
2013-01-04,30.9,-368.0,76.56035646065736,2511.319605336155,1.0,2111.319605336155,2284.7834387749294,0.0
2013-01-05,30.79,-1045.0,76.51458610419671,2514.852235730819,1.0,2114.852235730819,2279.319605336155,0.0
2013-01-06,30.49,-525.0,76.46856151809251,2528.8208834950888,1.0,2128.8208834950888,2959.852235730819,0.0
2013-01-07,30.34,-240.0,76.42243295657443,2534.533812611593,1.0,2134.533812611593,2453.8208834950888,0.0
2013-01-08,30.27,-388.0,76.37628052361785,2535.845428798982,1.0,2135.845428798982,2174.533812611593,0.0
2013-01-09,30.16,-1096.0,76.33006424309423,2539.3535333701825,1.0,2139.3535333701825,2323.845428798982,0.0
2013-01-10,29.84,-1276.0,76.28357417885114,2554.3965798368126,1.0,2154.3965798368126,3035.3535333701825,0.0
2013-01-11,29.48,-300.0,76.23677060467229,2571.622383256976,1.0,2171.622383256976,3230.3965798368126,0.0
2013-01-12,29.39,-654.0,76.18992383406761,2573.9958108737187,1.0,2173.9958108737187,2271.622383256976,0.0
2013-01-13,29.2,-973.0,76.14293391023355,2581.8613650628454,1.0,2181.8613650628454,2627.9958108737187,0.0
2013-01-14,28.92,-785.0,76.09571097632332,2594.6641036977826,1.0,2194.6641036977826,2954.8613650628454,0.0
2013-01-15,28.7,-616.0,76.048315265347,2604.157339594085,1.0,2204.157339594085,2779.6641036977826,0.0
2013-01-16,28.52,-265.0,76.00078695008165,2611.443282254491,1.0,2211.443282254491,2620.157339594085,0.0
2013-01-17,28.45,-373.0,75.95323616313156,2612.6779889722357,1.0,2212.6779889722357,2276.443282254491,0.0
2013-01-18,28.34,-486.0,75.90562292696843,2616.1092609832635,1.0,2216.1092609832635,2385.6779889722357,0.0
2013-01-19,28.2,-214.0,75.85791730404146,2621.1854517222805,1.0,2221.1854517222805,2502.1092609832635,0.0
2013-01-20,28.14,-451.0,75.81019938673742,2621.860966270558,1.0,2221.860966270558,2235.1854517222805,0.0
2013-01-21,28.01,-362.0,75.76239918735068,2626.381955304287,1.0,2226.381955304287,2472.860966270558,0.0
2013-01-22,27.91,187.0,75.71454678816333,2629.2500733489833,1.0,2229.2500733489833,2388.381955304287,0.0
2013-01-23,27.97,-24.0,75.66680224137517,2623.324123275634,1.0,2223.324123275634,1842.2500733489833,0.0
2013-01-24,27.96,978.0,75.61909543913379,2621.2502491523583,1.0,2221.2502491523583,2047.324123275634,0.0
2013-01-25,28.24,759.0,75.57171634369465,2603.244398903206,1.0,2203.244398903206,1043.2502491523583,0.0
2013-01-26,28.46,1408.0,75.52460462735095,2588.5532545043025,1.0,2188.5532545043025,1244.2443989032058,0.0
2013-01-27,28.86,884.0,75.4779400227236,2563.986701249798,1.0,2163.986701249798,580.5532545043025,0.0
2013-01-28,29.11,918.0,75.43157208270088,2547.6864645485484,1.0,2147.6864645485484,1079.986701249798,0.0
2013-01-29,29.38,870.0,75.38552051061818,2530.303628084,1.0,2130.303628084,1029.6864645485484,0.0
2013-01-30,29.63,-434.0,75.33976499010755,2514.037074455916,1.0,2114.037074455916,1060.3036280840001,0.0
2013-01-31,29.5,-544.0,75.29392522511745,2518.6658873814595,1.0,2118.6658873814595,2348.037074455916,0.0
2013-02-01,29.35,-639.0,75.24798129989233,2524.3889714940783,1.0,2124.3889714940783,2462.6658873814595,0.0
2013-02-02,29.17,-440.0,75.20190331859244,2531.754682522584,1.0,2131.754682522584,2563.3889714940783,0.0
2013-02-03,29.04,-344.0,75.15574141527385,2536.365777840062,1.0,2136.365777840062,2371.754682522584,0.0
2013-02-04,28.94,-550.0,75.10952567385858,2539.3239120622225,1.0,2139.3239120622225,2280.365777840062,0.0
2013-02-05,28.79,-529.0,75.06320614818473,2545.0263381501604,1.0,2145.0263381501604,2489.3239120622225,0.0
2013-02-06,28.64,-529.0,75.01678294203654,2550.7230618120097,1.0,2150.7230618120097,2474.0263381501604,0.0
2013-02-07,28.49,-249.0,74.9702561590945,2556.414088750198,1.0,2156.414088750198,2479.7230618120097,0.0
2013-02-08,28.42,-585.0,74.92370590293541,2557.7038246614475,1.0,2157.7038246614475,2205.414088750198,0.0
2013-02-09,28.25,-625.0,74.87703219703248,2564.486770836786,1.0,2164.486770836786,2542.7038246614475,0.0
2013-02-10,28.07,-743.0,74.83022516483544,2571.812384065949,1.0,2171.812384065949,2589.486770836786,0.0
2013-02-11,27.86,-575.0,74.7832549396706,2580.779021681883,1.0,2180.779021681883,2714.812384065949,0.0
2013-02-12,27.7,-379.0,74.73617168473093,2586.9894426602013,1.0,2186.9894426602013,2555.779021681883,0.0
2013-02-13,27.59,-169.0,74.6890255130462,2590.446403217541,1.0,2190.446403217541,2365.9894426602013,0.0
2013-02-14,27.54,-225.0,74.64187648753315,2590.6032068143236,1.0,2190.6032068143236,2159.446403217541,0.0
2013-02-15,27.48,-7.0,74.59471461104562,2591.309303607509,1.0,2191.309303607509,2215.6032068143236,0.0
2013-02-16,27.48,-471.0,74.54759989643458,2588.7179943039014,1.0,2188.7179943039014,1998.3093036075088,0.0
2013-02-17,27.34,-364.0,74.50039229653814,2593.8215763095973,1.0,2193.8215763095973,2459.7179943039014,0.0
2013-02-18,27.24,-280.0,74.4531319042416,2596.7222547332885,1.0,2196.7222547332885,2357.8215763095973,0.0
2013-02-19,27.16,344.0,74.40583877233736,2598.521132478555,1.0,2198.521132478555,2276.7222547332885,0.0
2013-02-20,27.26,-256.0,74.35869293356502,2590.428111346076,1.0,2190.428111346076,1654.521132478555,0.0
2013-02-21,27.19,-847.0,74.31152424063146,2591.68383323473,1.0,2191.68383323473,2246.428111346076,0.0
2013-02-22,26.95,-742.0,74.26416271639083,2602.2789494014955,1.0,2202.2789494014955,2838.68383323473,0.0
2013-02-23,26.74,198.0,74.21663855367444,2611.2151204520947,1.0,2211.2151204520947,2744.2789494014955,0.0
2013-02-24,26.79,-683.0,74.16921191512077,2605.8566553316423,1.0,2205.8566553316423,1813.2151204520947,0.0
2013-02-25,26.6,-1049.0,74.12164270320565,2613.690348676311,1.0,2213.690348676311,2688.8566553316423,0.0
2013-02-26,26.3,-894.0,74.07382106050244,2627.5601583276343,1.0,2227.5601583276343,3062.690348676311,0.0
2013-02-27,26.04,-702.0,74.02578723944194,2639.2182981693068,1.0,2239.2182981693068,2921.5601583276343,0.0
2013-02-28,25.84,-720.0,73.97760145220249,2647.568079871137,1.0,2247.568079871137,2741.2182981693068,0.0
2013-03-01,25.63,-300.0,73.92925385075029,2656.458961791266,1.0,2256.458961791266,2767.568079871137,0.0
2013-03-02,25.55,-386.0,73.88087459689953,2658.1981028294745,1.0,2258.1981028294745,2356.458961791266,0.0
2013-03-03,25.43,-832.0,73.83242372230264,2662.133304726645,1.0,2262.133304726645,2444.1981028294745,0.0
2013-03-04,25.19,-785.0,73.78378129858034,2672.657971421919,1.0,2272.657971421919,2894.133304726645,0.0
2013-03-05,24.97,-857.0,73.73496751728176,2682.073213450497,1.0,2282.073213450497,2857.657971421919,0.0
2013-03-06,24.72,-694.0,73.68595254976448,2693.1273902370463,1.0,2293.1273902370463,2939.073213450497,0.0
2013-03-07,24.52,-898.0,73.63678659721471,2701.4232628468094,1.0,2301.4232628468094,2787.1273902370463,0.0
2013-03-08,24.26,-253.0,73.58740981061749,2713.0075395839617,1.0,2313.0075395839617,2999.4232628468094,0.0
2013-03-09,24.19,-530.0,73.53801240080686,2714.1406820443776,1.0,2314.1406820443776,2366.0075395839617,0.0
2013-03-10,24.04,-723.0,73.48851438840606,2719.6682913623335,1.0,2319.6682913623335,2644.1406820443776,0.0
2013-03-11,23.83,-615.0,73.43885587401765,2728.487073070971,1.0,2328.487073070971,2842.6682913623335,0.0
2013-03-12,23.65,-610.0,73.38906701814363,2735.6486859979,1.0,2335.6486859979,2743.487073070971,0.0
2013-03-13,23.47,-658.0,73.3391479511255,2742.8031373119024,1.0,2342.8031373119024,2745.6486859979,0.0
2013-03-14,23.28,-741.0,73.28908880317437,2750.49988417459,1.0,2350.49988417459,2800.8031373119024,0.0
2013-03-15,23.07,-710.0,73.23886971437119,2759.2878342904155,1.0,2359.2878342904155,2891.49988417459,0.0
2013-03-16,22.86,462.0,73.18849084465683,2768.0669964561253,1.0,2368.0669964561253,2869.2878342904155,0.0
2013-03-17,22.99,-397.0,73.13829235381218,2758.15607945967,1.0,2358.15607945967,1706.0669964561253,0.0
2013-03-18,22.87,-919.0,73.08802406145837,2761.99132338021,1.0,2361.99132338021,2555.15607945967,0.0
2013-03-19,22.61,-519.0,73.03754603739691,2773.51503205683,1.0,2373.51503205683,3080.99132338021,0.0
2013-03-20,22.46,-752.0,72.9869684913595,2778.983267024773,1.0,2378.983267024773,2692.51503205683,0.0
2013-03-21,22.24,-187.0,72.93622152286815,2788.2921837577487,1.0,2388.2921837577487,2930.983267024773,0.0
2013-03-22,22.18,-586.0,72.88546530134528,2788.8005915739905,1.0,2388.8005915739905,2375.2921837577487,0.0
2013-03-23,22.01,-747.0,72.83458983604393,2795.352440982416,1.0,2395.352440982416,2774.8005915739905,0.0
2013-03-24,21.79,-443.0,72.7835452462079,2804.644988541434,1.0,2404.644988541434,2942.352440982416,0.0
2013-03-25,21.66,-164.0,72.73242170096168,2808.9831935528928,1.0,2408.9831935528928,2647.644988541434,0.0
2013-03-26,21.61,359.0,72.68129927926071,2808.921460359339,1.0,2408.921460359339,2372.9831935528928,0.0
2013-03-27,21.71,-56.0,72.63032797998146,2800.61803889898,1.0,2400.61803889898,1849.921460359339,0.0
2013-03-28,21.69,-148.0,72.57938765200147,2798.916320860081,1.0,2398.916320860081,2256.61803889898,0.0
2013-03-29,21.65,-245.0,72.52845826434947,2798.3152045392208,1.0,2398.3152045392208,2346.916320860081,0.0
2013-03-30,21.58,-454.0,72.47750980608512,2799.363039334682,1.0,2399.363039334682,2443.3152045392208,0.0
2013-03-31,21.46,855.0,72.42649229627904,2803.157076295347,1.0,2403.157076295347,2653.363039334682,0.0
2013-04-01,21.7,-556.0,72.37576580398276,2787.1671192190515,1.0,2387.1671192190515,1348.157076295347,0.0
2013-04-02,21.55,224.0,72.32494003817878,2792.621702099833,1.0,2392.621702099833,2743.1671192190515,0.0
2013-04-03,21.61,-132.0,72.2742250981406,2786.5323803977335,1.0,2386.5323803977335,1968.6217020998329,0.0
2013-04-04,21.58,-665.0,72.22353087304246,2785.3941980173354,1.0,2385.3941980173354,2318.5323803977335,0.0
2013-04-05,21.39,-331.0,72.17269734216941,2793.0483538193175,1.0,2393.0483538193175,2850.3941980173354,0.0
2013-04-06,21.3,685.0,72.12182464482724,2795.2003554654984,1.0,2395.2003554654984,2524.0483538193175,0.0
2013-04-07,21.5,-726.0,72.07120282018242,2781.4161551100333,1.0,2381.4161551100333,1510.2003554654984,0.0
2013-04-08,21.29,-349.0,72.02042161736225,2790.1731889549237,1.0,2390.1731889549237,2907.4161551100333,0.0
2013-04-09,21.2,351.0,71.96960119574489,2792.3280657659684,1.0,2392.3280657659684,2539.1731889549237,0.0
2013-04-10,21.3,-527.0,71.91893159454914,2784.0412377002026,1.0,2384.0412377002026,1841.3280657659684,0.0
2013-04-11,21.15,-567.0,71.86816266295459,2789.4989464625023,1.0,2389.4989464625023,2711.0412377002026,0.0
2013-04-12,20.99,808.0,71.81728450029163,2795.5006475160403,1.0,2395.5006475160403,2756.4989464625023,0.0
2013-04-13,21.23,680.0,71.76669721579134,2779.5183468685236,1.0,2379.5183468685236,1387.5006475160403,0.0
2013-04-14,21.42,-359.0,71.71635051857555,2766.299278521655,1.0,2366.299278521655,1499.5183468685236,0.0
2013-04-15,21.32,-481.0,71.66595416805697,2769.0274792431333,1.0,2369.0274792431333,2525.299278521655,0.0
2013-04-16,21.19,-108.0,71.61547821388892,2773.401301763891,1.0,2373.401301763891,2650.0274792431333,0.0
2013-04-17,21.16,-250.0,71.56502273567503,2772.276250462127,1.0,2372.276250462127,2281.401301763891,0.0
2013-04-18,21.09,-438.0,71.51454771293936,2773.3501242116645,1.0,2373.3501242116645,2422.276250462127,0.0
2013-04-19,20.97,216.0,71.46400316522642,2777.170174087453,1.0,2377.170174087453,2611.3501242116645,0.0
2013-04-20,21.03,553.0,71.4135691620612,2771.096303913366,1.0,2371.096303913366,1961.1701740874528,0.0
2013-04-21,21.19,261.0,71.36334559289914,2759.5340076094526,1.0,2359.5340076094526,1618.0963039133658,0.0
2013-04-22,21.27,395.0,71.31325224730624,2752.378873601843,1.0,2352.378873601843,1898.5340076094526,0.0
2013-04-23,21.39,48.0,71.26332899505893,2743.033094728241,1.0,2343.033094728241,1757.3788736018432,0.0
2013-04-24,21.4,-349.0,71.21346566606387,2739.740611633513,1.0,2339.740611633513,2095.033094728241,0.0
2013-04-25,21.31,-606.0,71.1635622003978,2741.9459210218793,1.0,2341.9459210218793,2488.740611633513,0.0
2013-04-26,21.14,-829.0,71.11353863819741,2748.5446251008575,1.0,2348.5446251008575,2747.9459210218793,0.0
2013-04-27,20.9,-678.0,71.06332509955921,2758.9828804757567,1.0,2358.9828804757567,2977.5446251008575,0.0
2013-04-28,20.71,-775.0,71.01297177445964,2766.6634475952806,1.0,2366.6634475952806,2836.9828804757567,0.0
2013-04-29,20.49,-205.0,70.96244880268519,2775.9846841476856,1.0,2375.9846841476856,2941.6634475952806,0.0
2013-04-30,20.44,671.0,70.9119263538825,2775.9559494635378,1.0,2375.9559494635378,2380.9846841476856,0.0
2013-05-01,20.63,-412.0,70.86164442752863,2762.740443514075,1.0,2362.740443514075,1504.9559494635378,0.0
2013-05-02,20.51,-361.0,70.81129278310111,2766.5711030705606,1.0,2366.5711030705606,2574.740443514075,0.0
2013-05-03,20.41,-328.0,70.760891490318,2769.2990319674905,1.0,2369.2990319674905,2527.5711030705606,0.0
2013-05-04,20.32,-169.0,70.71045059882769,2771.474782935523,1.0,2371.474782935523,2497.2990319674905,0.0
2013-05-05,20.28,-143.0,70.66002014822887,2770.9011081525878,1.0,2370.9011081525878,2340.474782935523,0.0
2013-05-06,20.24,-563.0,70.60960012808064,2770.3280070444357,1.0,2370.3280070444357,2313.9011081525878,0.0
2013-05-07,20.08,-385.0,70.55907052795256,2776.348879037391,1.0,2376.348879037391,2733.3280070444357,0.0
2013-05-08,19.97,-447.0,70.50848145742461,2779.6164801583536,1.0,2379.6164801583536,2561.348879037391,0.0
2013-05-09,19.85,-696.0,70.45782297596719,2783.4302636781954,1.0,2383.4302636781954,2626.6164801583536,0.0
2013-05-10,19.65,-724.0,70.40701515299122,2791.635833414517,1.0,2391.635833414517,2879.4302636781954,0.0
2013-05-11,19.45,-191.0,70.35605813783823,2799.8331975811025,1.0,2399.8331975811025,2915.635833414517,0.0
2013-05-12,19.39,434.0,70.3050920797004,2800.330064383522,1.0,2400.330064383522,2390.8331975811025,0.0
2013-05-13,19.52,352.0,70.2543069876207,2790.3868843191385,1.0,2390.3868843191385,1766.3300643835219,0.0
2013-05-14,19.62,168.0,70.20367268063308,2782.101997434819,1.0,2382.101997434819,1838.3868843191385,0.0
2013-05-15,19.67,-615.0,70.15313900795245,2776.5726454373844,1.0,2376.5726454373844,2014.1019974348192,0.0
2013-05-16,19.5,-448.0,70.1024858689445,2783.1367227919472,1.0,2383.1367227919472,2791.5726454373844,0.0
2013-05-17,19.37,172.0,70.05175338307555,2787.496436069155,1.0,2387.496436069155,2631.1367227919472,0.0
2013-05-18,19.42,-711.0,70.00112162969248,2781.9616896330863,1.0,2381.9616896330863,2015.4964360691552,0.0
2013-05-19,19.22,-317.0,69.95034050806278,2790.168727943453,1.0,2390.168727943453,2892.9616896330863,0.0
2013-05-20,19.13,-542.0,69.89952016755471,2792.3236092155094,1.0,2392.3236092155094,2507.168727943453,0.0
2013-05-21,18.97,-85.0,69.84859064738716,2798.3224856062934,1.0,2398.3224856062934,2734.3236092155094,0.0
2013-05-22,18.95,256.0,69.79769205673976,2796.6230631206868,1.0,2396.6230631206868,2283.3224856062934,0.0
2013-05-23,19.02,-422.0,69.74691436468302,2789.9802900575664,1.0,2389.9802900575664,1940.6230631206868,0.0
2013-05-24,18.9,-37.0,69.69606745031834,2793.7837097675088,1.0,2393.7837097675088,2611.9802900575664,0.0
2013-05-25,18.89,-398.0,69.64526138286801,2791.539376057741,1.0,2391.539376057741,2230.7837097675088,0.0
2013-05-26,18.78,54.0,69.59439612148515,2794.791786681683,1.0,2394.791786681683,2589.539376057741,0.0
2013-05-27,18.8,1315.0,69.54360172536366,2790.898094895001,1.0,2390.898094895001,2140.791786681683,0.0
2013-05-28,19.17,111.0,69.49322812363829,2767.777546800106,1.0,2367.777546800106,875.8980948950011,0.0
2013-05-29,19.21,-153.0,69.44294489551466,2762.811969253306,1.0,2362.811969253306,2056.777546800106,0.0
2013-05-30,19.16,187.0,69.39266195061914,2762.796407284053,1.0,2362.796407284053,2315.811969253306,0.0
2013-05-31,19.22,-141.0,69.34248928866852,2756.7369108767684,1.0,2356.7369108767684,1975.7964072840532,0.0
2013-06-01,19.18,-493.0,69.29232679937985,2756.177973965892,1.0,2356.177973965892,2297.7369108767684,0.0
2013-06-02,19.04,-671.0,69.24207447258047,2761.1140959919258,1.0,2361.1140959919258,2649.177973965892,0.0
2013-06-03,18.85,641.0,69.19168239810789,2768.7925318959337,1.0,2368.7925318959337,2832.1140959919258,0.0
2013-06-04,19.03,399.0,69.14152071570977,2756.1336393640377,1.0,2356.1336393640377,1527.7925318959337,0.0
2013-06-05,19.14,-612.0,69.09151919499406,2747.3335557246733,1.0,2347.3335557246733,1757.1336393640377,0.0
2013-06-06,18.97,-442.0,69.04139767579908,2753.926872168949,1.0,2353.926872168949,2759.3335557246733,0.0
2013-06-07,18.84,393.0,68.99119627812328,2758.3157952967804,1.0,2358.3157952967804,2595.926872168949,0.0
2013-06-08,18.96,999.0,68.94116508184516,2748.9640795014834,1.0,2348.9640795014834,1765.3157952967804,0.0
2013-06-09,19.24,-227.0,68.89146391676331,2730.8305154219825,1.0,2330.8305154219825,1149.9640795014834,0.0
2013-06-10,19.18,88.0,68.84175245284655,2731.3963849065603,1.0,2331.3963849065603,2357.8305154219825,0.0
2013-06-11,19.2,-59.0,68.7921107003937,2727.566088521654,1.0,2327.566088521654,2043.3963849065603,0.0
2013-06-12,19.19,1101.0,68.74250858969332,2725.3879724331323,1.0,2325.3879724331323,2186.566088521654,0.0
2013-06-13,19.5,-310.0,68.69326608110362,2705.629634460699,1.0,2305.629634460699,1024.3879724331323,0.0
2013-06-14,19.41,1910.0,68.64398281502251,2707.8690548262384,1.0,2307.8690548262384,2415.629634460699,0.0
2013-06-15,19.96,2398.0,68.59529883220749,2674.9414357714118,1.0,2274.9414357714118,197.86905482623843,0.0
2013-06-16,20.65,37.0,68.54735353337529,2634.354444335641,0.0,-400.0,0.0,323.05856422858824
2013-06-17,20.66,7.0,68.49946617984192,2631.1706398913057,0.9986772221678205,2227.690185696176,1997.354444335641,0.0
2013-06-18,20.66,288.0,68.45162671366208,2628.5394692514146,1.0,2228.5394692514146,2024.1706398913057,0.0
2013-06-19,20.74,-183.0,68.40391508694842,2621.515329782163,1.0,2221.515329782163,1740.5394692514146,0.0
2013-06-20,20.69,-494.0,68.35620117186147,2621.641064452381,1.0,2221.641064452381,2204.515329782163,0.0
2013-06-21,20.55,57.0,68.3083949706896,2626.7117233879285,1.0,2226.7117233879285,2515.641064452381,0.0
2013-06-22,20.57,-505.0,68.26065657571891,2622.98611166454,1.0,2222.98611166454,1969.7117233879285,0.0
2013-06-23,20.42,142.0,68.2128159191432,2628.604875552876,1.0,2228.604875552876,2527.98611166454,0.0
2013-06-24,20.46,-376.0,68.16506310322406,2623.778470677323,1.0,2223.778470677323,1886.604875552876,0.0
