date,fm,surplus,sp,pressure,suppression,expression_day
2011-07-05,83.75,-1329.0,101.03220815100217,950.5214483051192,2279.521448305119,0
2011-07-06,83.36,-931.0,101.01453594285117,970.9994768568142,1901.9994768568142,0
2011-07-07,83.09,-1028.0,100.99661140690831,984.8636273799572,2012.863627379957,0
2011-07-08,82.79,-1105.0,100.9784047955014,1000.362263752577,2105.362263752577,0
2011-07-09,82.46,-1118.0,100.9598863907059,1017.4937514888251,2135.493751488825,0
2011-07-10,82.14,-944.0,100.9410665043152,1034.058657737336,1978.058657737336,0
2011-07-11,81.86,-1066.0,100.92198543781089,1048.409199079599,2114.4091990795987,0
2011-07-12,81.55,-1079.0,100.90261345237307,1064.3937398805192,2143.393739880519,0
2011-07-13,81.24,-1073.0,100.8829508389207,1080.362296140639,2153.362296140639,0
2011-07-14,80.93,-1111.0,100.86299788808178,1096.3148838444974,2207.3148838444977,0
2011-07-15,80.61,-1102.0,100.8427448901937,1112.8009689606536,2214.8009689606533,0
2011-07-16,80.3,-1110.0,100.8222021453035,1128.721117991693,2238.721117991693,0
2011-07-17,79.98,-1104.0,100.8013599431582,1145.1747968737009,2249.174796873701,0
2011-07-18,79.66,-992.0,100.78021858321505,1161.6120220768278,2153.612022076828,0
2011-07-19,79.38,-545.0,100.75881836463184,1175.8350100547511,1720.8350100547511,0
2011-07-20,79.22,-1055.0,100.7372795462672,1183.4503750446963,2238.4503750446966,0
2011-07-21,78.92,-964.0,100.71546226672093,1198.7504246696512,2162.7504246696512,0
2011-07-22,78.65,-259.0,100.69339680445421,1212.3868242449812,1471.3868242449812,0
2011-07-23,78.57,-1142.0,100.67127340764975,1215.5700374207365,2357.5700374207363,0
2011-07-24,78.25,-1137.0,100.6488521342421,1231.9368673833158,2368.936867383316,0
2011-07-25,77.93,-1151.0,100.62613328210786,1248.287330515932,2399.287330515932,0
2011-07-26,77.61,-1058.0,100.60311714882575,1264.621443185416,2322.621443185416,0
2011-07-27,77.31,-530.0,100.57982403167692,1279.8403217422306,1809.8403217422306,0
2011-07-28,77.17,-12.0,100.55641420764525,1286.2527814204884,1298.2527814204884,0
2011-07-29,77.17,-571.0,100.5330277934376,1284.9665286390677,1855.9665286390677,0
2011-07-30,77.02,-673.0,100.50951476564416,1291.9233121104287,1964.9233121104287,0
2011-07-31,76.83,-1127.0,100.48583525087851,1301.0709387983181,2428.070938798318,0
2011-08-01,76.52,-982.0,100.46186941562763,1316.80281785952,2298.80281785952,0
2011-08-02,76.25,-925.0,100.43765754621201,1330.3211650416604,2255.3211650416606,0
2011-08-03,75.99,-1025.0,100.41320988866579,1343.2765438766187,2368.2765438766187,0
2011-08-04,75.71,-1048.0,100.38850667877712,1357.317867332742,2405.317867332742,0
2011-08-05,75.42,-669.0,100.36353817209834,1371.8945994654089,2040.8945994654089,0
2011-08-06,75.24,-977.0,100.33841463392625,1380.412804865944,2357.412804865944,0
2011-08-07,74.97,-531.0,100.31304621929232,1393.8675420610775,1924.8675420610775,0
2011-08-08,74.83,-948.0,100.28756317307302,1400.1659745190163,2348.1659745190163,0
2011-08-09,74.57,-798.0,100.26184560989995,1413.0515085444977,2211.0515085444977,0
2011-08-10,74.35,-1177.0,100.23593376429005,1423.7263570359532,2600.7263570359532,0
2011-08-11,74.03,-1009.0,100.20972783052576,1439.885030678917,2448.8850306789172,0
2011-08-12,73.75,338.0,100.18326810269524,1453.829745648238,1115.829745648238,0
2011-08-13,73.84,-1023.0,100.15692483459254,1447.4308659025899,2470.43086590259,0
2011-08-14,73.55,-1117.0,100.13031790975795,1461.9174850366874,2578.917485036687,0
2011-08-15,73.23,-1002.0,100.10341759184818,1478.03796755165,2480.0379675516497,0
2011-08-16,72.95,-57.0,100.07626417425634,1491.9445295840983,1548.9445295840983,0
2011-08-17,72.93,-1245.0,100.04911791008207,1491.5514850545137,2736.5514850545137,0
2011-08-18,72.58,-725.0,100.02164879217199,1509.2906835694594,2234.2906835694594,0
2011-08-19,72.37,-1243.0,99.99399714337981,1519.3198428858896,2762.3198428858896,0
2011-08-20,72.01,-832.0,99.96601314623643,1537.5807230430037,2369.5807230430037,0
2011-08-21,71.77,-1039.0,99.93781713309019,1549.2299423199609,2588.229942319961,0
2011-08-22,71.47,-1054.0,99.9093493159571,1564.1642123776405,2618.1642123776405,0
2011-08-23,71.16,-597.0,99.88059996664114,1579.632998165263,2176.632998165263,0
2011-08-24,70.99,-1011.0,99.8517093666745,1587.3940151670977,2598.3940151670977,0
2011-08-25,70.69,-1048.0,99.82254765730782,1602.2901211519304,2650.29012115193,0
2011-08-26,70.39,-913.0,99.79311510965051,1617.1713310307782,2530.171331030778,0
2011-08-27,70.12,28.0,99.76344199454087,1630.3893096997476,1602.3893096997476,0
2011-08-28,70.12,-1150.0,99.73379855254633,1628.758920390048,2778.758920390048,0
2011-08-29,69.79,-960.0,99.70385475399378,1645.2620114696576,2605.2620114696574,0
2011-08-30,69.51,-811.0,99.67366089923979,1659.0013494581883,2470.001349458188,0
2011-08-31,69.27,-852.0,99.64325723834055,1670.5291481087306,2522.5291481087306,0
2011-09-01,69.02,-289.0,99.6126339811022,1682.5948689606216,1971.5948689606216,0
2011-09-02,68.93,-548.0,99.5819513471211,1685.8573240916603,2233.8573240916603,0
2011-09-03,68.77,-1030.0,99.55113939577399,1692.9626667675695,2722.9626667675693,0
2011-09-04,68.47,-1008.0,99.5200582563782,1707.7532041008014,2715.7532041008017,0
2011-09-05,68.18,-910.0,99.48871819812183,1721.9795008967003,2631.9795008967003,0
2011-09-06,67.91,-739.0,99.45713947992371,1735.0926713958042,2474.0926713958042,0
2011-09-07,67.69,-1074.0,99.42537234044379,1745.4454787244083,2819.4454787244085,0
2011-09-08,67.38,-1047.0,99.39332696810334,1760.732983245684,2807.732983245684,0
2011-09-09,67.07,-871.0,99.36100364113524,1776.0052002624386,2647.005200262439,0
2011-09-10,66.82,-1072.0,99.32846263749411,1787.9654450621765,2859.9654450621765,0
2011-09-11,66.51,-796.0,99.29564417485662,1803.2104296171137,2599.2104296171137,0
2011-09-12,66.27,-1000.0,99.26261853068176,1814.5940191874972,2814.594019187497,0
2011-09-13,65.98,-1032.0,99.22933591215109,1828.7134751683095,2860.7134751683097,0
2011-09-14,65.69,-1004.0,99.19579657623893,1842.8188116931415,2846.8188116931415,0
2011-09-15,65.39,-928.0,99.16199077966269,1857.4594928814479,2785.4594928814477,0
2011-09-16,65.13,-978.0,99.12795878888302,1869.8877333885664,2847.8877333885666,0
2011-09-17,64.85,-542.0,99.09368083009414,1883.4024456551783,2425.4024456551783,0
2011-09-18,64.7,-870.0,99.05928714926405,1889.7607932095227,2759.7607932095225,0
2011-09-19,64.45,-1015.0,99.02467786211479,1901.607282416313,2916.607282416313,0
2011-09-20,64.17,-291.0,98.98982318425267,1915.0902751338967,2206.0902751338967,0
2011-09-21,64.08,-687.0,98.95491336106842,1918.1202348587633,2605.120234858763,0
2011-09-22,63.89,-668.0,98.91984844770735,1926.6416646239043,2594.641664623904,0
2011-09-23,63.7,-555.0,98.88462859925964,1935.1545729592801,2490.15457295928,0
2011-09-24,63.55,-297.0,98.84929397066038,1941.4611683863213,2238.4611683863213,0
2011-09-25,63.46,-349.0,98.81390467668972,1944.4647572179344,2293.4647572179347,0
2011-09-26,63.37,-930.0,98.77846077201303,1947.465342460717,2877.465342460717,0
2011-09-27,63.1,-718.0,98.74278231124102,1960.3530271182558,2678.353027118256,0
2011-09-28,62.9,-754.0,98.70693952892978,1969.381674091138,2723.381674091138,0
2011-09-29,62.69,-653.0,98.67092258940085,1978.9507424170465,2631.9507424170465,0
2011-09-30,62.5,92.0,98.63475166681144,1987.411341674629,1895.411341674629,0
2011-10-01,62.53,-1159.0,98.59864691514463,1983.7755803329544,3142.7755803329546,0
2011-10-02,62.2,-967.0,98.56224826822948,1999.9236547526214,2966.9236547526216,0
2011-10-03,61.93,-581.0,98.52561601996125,2012.7588810978687,2593.7588810978687,0
2011-10-04,61.76,-735.0,98.48885040394129,2020.086772216771,2755.086772216771,0
2011-10-05,61.55,-811.0,98.45191155353734,2029.605135444554,2840.605135444554,0
2011-10-06,61.32,-731.0,98.4147796419838,2040.2128803091089,2771.212880309109,0
2011-10-07,61.11,-831.0,98.37747486234181,2049.7111174287998,2880.7111174287998,0
2011-10-08,60.88,-518.0,98.33997738747946,2060.29875631137,2578.29875631137,0
2011-10-09,60.73,-839.0,98.30236741009199,2066.4802075550597,2905.4802075550597,0
2011-10-10,60.49,-443.0,98.26455504268189,2077.600527347504,2520.600527347504,0
2011-10-11,60.37,-679.0,98.22666048763921,2082.1163268201567,2761.1163268201567,0
2011-10-12,60.17,-752.0,98.18860382715157,2091.023210493336,2843.023210493336,0
2011-10-13,59.96,-728.0,98.15037522332442,2100.4706372828427,2828.4706372828427,0
2011-10-14,59.75,-767.0,98.1119748481011,2109.9086166455604,2876.9086166455604,0
2011-10-15,59.53,-806.0,98.073392873253,2119.886608028915,2925.886608028915,0
2011-10-16,59.3,-806.0,98.03461948037975,2130.4040714208863,2936.4040714208863,0
2011-10-17,59.07,514.0,97.99565486089936,2140.911017349465,1626.911017349465,0
2011-10-18,59.22,169.0,97.95687920603847,2130.5283563321154,1961.5283563321154,0
2011-10-19,59.27,396.0,97.91819232683243,2125.650577975783,1729.650577975783,0
2011-10-20,59.39,-145.0,97.87966413450559,2116.9315273978073,2261.9315273978073,0
2011-10-21,59.35,1120.0,97.84113447037109,2117.01239587041,997.0123958704098,0
2011-10-22,59.67,-75.0,97.80296333590071,2097.312983474539,2172.312983474539,0
2011-10-23,59.65,-58.0,97.76481037256481,2096.314570491065,2154.314570491065,0
2011-10-24,59.63,-976.0,97.72667556219224,2095.317155920573,3071.317155920573,0
2011-10-25,59.36,-604.0,97.68830888663005,2108.056988764653,2712.056988764653,0
2011-10-26,59.19,-734.0,97.64981057774342,2115.2895817758886,2849.2895817758886,0
2011-10-27,58.98,-850.0,97.61114076716568,2124.7127421941127,2974.7127421941127,0
2011-10-28,58.74,-580.0,97.57226962639851,2135.774829451918,2715.774829451918,0
2011-10-29,58.58,-475.0,97.5332773567721,2142.430254622466,2617.430254622466,0
2011-10-30,58.44,-419.0,97.49418407941533,2147.9801243678435,2566.9801243678435,0
2011-10-31,58.33,-447.0,97.45501989533592,2151.876094243476,2598.876094243476,0
2011-11-01,58.2,-190.0,97.41576487544059,2156.867068149232,2346.867068149232,0
2011-11-02,58.15,-421.0,97.37649911056515,2157.4574510810835,2578.4574510810835,0
2011-11-03,58.04,78.0,97.33716261145459,2161.3439436300023,2083.3439436300023,0
2011-11-04,58.06,-677.0,97.29788544884313,2158.0836996863723,2835.0836996863723,0
2011-11-05,57.87,-604.0,97.25845756339429,2166.365165986686,2770.365165986686,0
2011-11-06,57.71,-707.0,97.21890910583089,2172.9900008206987,2879.9900008206987,0
2011-11-07,57.51,-734.0,97.17920019672506,2181.8060108198783,2915.8060108198783,0
2011-11-08,57.3,109.0,97.13932099652834,2191.162654809059,2082.162654809059,0
2011-11-09,57.34,-545.0,97.09952167553182,2186.7736921542496,2731.7736921542496,0
2011-11-10,57.19,-94.0,97.05961215385629,2192.828668462096,2286.828668462096,0
2011-11-11,57.16,-634.0,97.01971254170243,2192.284189793634,2826.284189793634,0
2011-11-12,56.99,-676.0,96.97968282916074,2199.4325556038402,2875.4325556038402,0
2011-11-13,56.8,25.0,96.93950314633157,2207.672673048237,2182.672673048237,0
2011-11-14,56.81,967.0,96.89937364318524,2204.915550375188,1237.915550375188,0
2011-11-15,57.09,-151.0,96.85956426954206,2187.326034824813,2338.326034824813,0
2011-11-16,57.05,-169.0,96.81975470527252,2187.3365087899883,2356.3365087899883,0
2011-11-17,57.01,-890.0,96.77994495056724,2187.3469722811983,3077.3469722811983,0
2011-11-18,56.76,-1026.0,96.73992500561667,2198.895875308917,3224.895875308917,0
2011-11-19,56.47,-1009.0,96.69965508061105,2212.631029433608,3221.631029433608,0
2011-11-20,56.18,-1000.0,96.65913542553044,2226.352448404174,3226.352448404174,0
2011-11-21,55.89,-856.0,96.6183662901049,2240.0601459557697,3096.0601459557697,0
2011-11-22,55.64,-5.0,96.5773879238148,2251.556335809814,2256.556335809814,0
2011-11-23,55.64,-338.0,96.53645053589098,2249.3047794740037,2587.3047794740037,0
2011-11-24,55.54,-249.0,96.49545408535509,2252.54997469453,2501.54997469453,0
2011-11-25,55.46,103.0,96.45441863126973,2254.693024719835,2151.693024719835,0
2011-11-26,55.49,-856.0,96.41345421263846,2250.789981695115,3106.789981695115,0
2011-11-27,55.24,-618.0,96.37228075842582,2262.2754417134197,2880.2754417134197,0
2011-11-28,55.06,-503.0,96.3309684776674,2269.903266271707,2772.903266271707,0
2011-11-29,54.91,-572.0,96.28954750918973,2275.875113005435,2847.875113005435,0
2011-11-30,54.75,-889.0,96.24800796168054,2282.39043789243,3171.39043789243,0
2011-12-01,54.49,-925.0,96.20624995371887,2294.393747454538,3219.393747454538,0
2011-12-02,54.22,-530.0,96.16426370376514,2306.934503707083,2836.934503707083,0
2011-12-03,54.06,-578.0,96.12215944006138,2313.4187692033756,2891.4187692033756,0
2011-12-04,53.89,-1018.0,96.07992728062132,2320.4460004341727,3338.4460004341727,0
2011-12-05,53.6,-1127.0,96.0374473533407,2334.059604433738,3461.059604433738,0
2011-12-06,53.27,-726.0,95.99467990598735,2349.857394829304,3075.857394829304,0
2011-12-07,53.06,-849.0,95.95174522608137,2359.045987434475,3208.045987434475,0
2011-12-08,52.81,-711.0,95.90860348085529,2370.423191447041,3081.423191447041,0
2011-12-09,52.6,-206.0,95.86529487737444,2379.591218255594,2585.591218255594,0
2011-12-10,52.54,-1107.0,95.82196958249706,2380.5083270373384,3487.5083270373384,0
2011-12-11,52.22,-754.0,95.77836761291456,2395.710218710301,3149.710218710301,0
2011-12-12,52.0,-982.0,95.73458924530165,2405.402408491591,3387.402408491591,0
2011-12-13,51.71,-586.0,95.69056465605635,2418.9310560830995,3004.9310560830995,0
2011-12-14,51.54,-753.0,95.6464140914003,2425.852775027017,3178.852775027017,0
2011-12-15,51.32,-850.0,95.6020876773089,2435.5148222519897,3285.5148222519897,0
2011-12-16,51.07,-1011.0,95.55755558963159,2446.8155574297375,3457.8155574297375,0
2011-12-17,50.78,-632.0,95.51277803404196,2460.302791872308,3092.302791872308,0
2011-12-18,50.59,-782.0,95.46785525600792,2468.2820390804354,3250.2820390804354,0
2011-12-19,50.37,-698.0,95.42275740075192,2477.9016570413555,3175.9016570413555,0
2011-12-20,50.16,-132.0,95.37749464335117,2486.9622053843145,2618.9622053843145,0
2011-12-21,50.12,-408.0,95.33223714870782,2486.67304317893,2894.67304317893,0
2011-12-22,50.0,-767.0,95.2869049115591,2490.779770135751,3257.779770135751,0
2011-12-23,49.78,-229.0,95.24139800664754,2500.3768903656146,2729.3768903656146,0
2011-12-24,49.72,1294.0,95.1958766086409,2501.1732134752497,1207.1732134752497,0
2011-12-25,50.08,606.0,95.15076073203225,2478.891840261774,1872.8918402617742,0
2011-12-26,50.25,-484.0,95.10585997130022,2467.072298421512,2951.072298421512,0
2011-12-27,50.11,-944.0,95.06086411132893,2472.297526123091,3416.297526123091,0
2011-12-28,49.84,-1359.0,95.0156432472176,2484.660378596968,3843.660378596968,0
2011-12-29,49.45,-795.0,94.97007760397038,2503.6042682183706,3298.6042682183706,0
2011-12-30,49.22,-990.0,94.92432752636641,2513.738013950153,3503.738013950153,0
2011-12-31,48.94,20.0,94.87834319884004,2526.6088759362024,2506.6088759362024,0
2012-01-01,48.94,-278.0,94.8324048556412,2524.082267060266,2802.082267060266,0
2012-01-02,48.86,-331.0,94.78643245078555,2525.9537847932056,2856.9537847932056,0
2012-01-03,48.77,849.0,94.74041601833477,2528.372881008412,1679.3728810084122,0
2012-01-04,49.01,727.0,94.69468560231644,2512.6577081274045,1785.6577081274045,0
2012-01-05,49.22,-888.0,94.64921091671413,2498.606600419277,3386.606600419277,0
2012-01-06,48.96,-672.0,94.6035217057974,2510.393693818857,3182.393693818857,0
2012-01-07,48.77,-754.0,94.5576881840916,2518.322850125038,3272.322850125038,0
2012-01-08,48.55,234.0,94.51168049590751,2527.892427274913,2293.892427274913,0
2012-01-09,48.62,-509.0,94.4657888154116,2521.518384847638,3030.518384847638,0
2012-01-10,48.47,-704.0,94.41979302659618,2527.23861646279,3231.23861646279,0
2012-01-11,48.27,493.0,94.37364323356958,2535.700377846327,2042.7003778463268,0
2012-01-12,48.41,-674.0,94.32767959033602,2525.472377468481,3199.472377468481,0
2012-01-13,48.22,-471.0,94.28157191074568,2533.3864550910125,3004.3864550910125,0
2012-01-14,48.08,-299.0,94.23537033883494,2538.545368635922,2837.545368635922,0
2012-01-15,48.0,-52.0,94.1891349684961,2540.402423267286,2592.402423267286,0
2012-01-16,47.98,-293.0,94.14292583352761,2538.960920844019,2831.960920844019,0
2012-01-17,47.9,-172.0,94.09668290769409,2540.817559923175,2712.817559923175,0
2012-01-18,47.85,-770.0,94.0504362247864,2541.0239923632516,3311.0239923632516,0
2012-01-19,47.63,-734.0,94.0040157885616,2550.570868370888,3284.570868370888,0
2012-01-20,47.43,-930.0,93.95744177277304,2559.0092975025173,3489.0092975025173,0
2012-01-21,47.17,-641.0,93.91065433100026,2570.735988205014,3211.735988205014,0
2012-01-22,46.99,-833.0,93.86373367666926,2578.055352216809,3411.055352216809,0
2012-01-23,46.76,-500.0,93.81662994299259,2588.1146468645925,3088.1146468645925,0
2012-01-24,46.63,-506.0,93.76944331304959,2592.6693822177276,3098.6693822177276,0
2012-01-25,46.49,-556.0,93.72216386973655,2597.7690128355102,3153.7690128355102,0
2012-01-26,46.34,-634.0,93.6747817058668,2603.4129938226743,3237.4129938226743,0
2012-01-27,46.16,25.0,93.62726692416093,2610.699680828852,2585.699680828852,0
2012-01-28,46.18,52.0,93.57981965723677,2606.9900811480225,2554.9900811480225,0
2012-01-29,46.2,-475.0,93.53243983757953,2603.284191066874,3078.284191066874,0
2012-01-30,46.07,-857.0,93.48497739774196,2607.8237568758077,3464.8237568758077,0
2012-01-31,45.84,463.0,93.43733242034422,2617.853283118932,2154.853283118932,0
2012-02-01,45.97,-775.0,93.38986508792388,2608.0925798358135,3383.0925798358135,0
2012-02-02,45.76,-625.0,93.34223522283595,2617.0229372559775,3242.0229372559775,0
2012-02-03,45.59,-619.0,93.29448298761312,2623.7465643187215,3242.7465643187215,0
2012-02-04,45.42,-608.0,93.24660850462551,2630.463467754403,3238.463467754403,0
2012-02-05,45.25,-726.0,93.1986118961209,2637.1736542866493,3363.1736542866493,0
2012-02-06,45.05,-496.0,93.15046328422477,2645.5254806323624,3141.5254806323624,0
2012-02-07,44.92,-756.0,93.10223282094054,2650.0228051517297,3406.0228051517297,0
2012-02-08,44.71,-784.0,93.0538405881196,2658.911232346578,3442.911232346578,0
2012-02-09,44.49,-716.0,93.00527674753148,2668.3402211142316,3384.3402211142316,0
2012-02-10,44.29,-18.0,92.95656147078395,2676.6608808931173,2694.6608808931173,0
2012-02-11,44.28,-580.0,92.90788490931317,2674.5336700122243,3254.5336700122243,0
2012-02-12,44.11,-506.0,92.85908702440385,2681.1997863422116,3187.1997863422116,0
2012-02-13,43.97,-421.0,92.81019793737944,2686.2108865558694,3107.2108865558694,0
2012-02-14,43.84,-403.0,92.76122773944206,2690.6675256693134,3093.6675256693134,0
2012-02-15,43.73,-604.0,92.71219651170261,2694.020808143644,3298.020808143644,0
2012-02-16,43.56,-525.0,92.66304431519092,2700.6674373355004,3225.6674373355004,0
2012-02-17,43.41,-428.0,92.61379127087572,2706.208519898165,3134.208519898165,0
2012-02-18,43.28,-317.0,92.56445747960484,2710.645161378266,3027.645161378266,0
2012-02-19,43.19,-524.0,92.51508302212524,2712.879566216888,3236.879566216888,0
2012-02-20,43.04,-233.0,92.46560793910311,2718.408436650671,2951.408436650671,0
2012-02-21,42.98,-366.0,92.416122331164,2718.9867282140203,3084.9867282140203,0
2012-02-22,42.87,-143.0,92.36657620883284,2722.3116914858065,2865.3116914858065,0
2012-02-23,42.83,-590.0,92.317039632624,2721.7871797943203,3311.7871797943203,0
2012-02-24,42.66,-501.0,92.26738259299138,2728.406042614526,3229.406042614526,0
2012-02-25,42.52,140.0,92.21763521039838,2733.369936571911,2593.369936571911,0
2012-02-26,42.56,-19.0,92.16797757518799,2728.4387666353396,2747.4387666353396,0
2012-02-27,42.56,-473.0,92.1183695976128,2725.7103278687036,3198.7103278687036,0
2012-02-28,42.42,-307.0,92.06867122801519,2730.6769175408353,3037.6769175408353,0
2012-02-29,42.33,-7.0,92.01893255678718,2732.891290623295,2739.891290623295,0
2012-03-01,42.33,625.0,91.96924362423039,2730.1583993326713,2105.1583993326713,0
2012-03-02,42.51,55.0,91.91978438060616,2717.538140933339,2662.538140933339,0
2012-03-03,42.53,342.0,91.87039459622555,2713.7217027924053,2371.7217027924053,0
2012-03-04,42.62,397.0,91.82114420162932,2706.062931089613,2309.062931089613,0
2012-03-05,42.74,640.0,91.7720630574277,2696.7634681585237,2056.7634681585237,0
2012-03-06,42.92,439.0,91.72321099437028,2684.176604690365,2245.176604690365,0
2012-03-07,43.05,-414.0,91.67453778337591,2674.349578085675,3088.349578085675,0
2012-03-08,42.93,-383.0,91.62579324559253,2678.2686285075893,3061.2686285075893,0
2012-03-09,42.82,-645.0,91.57698745234694,2681.6343098790817,3326.6343098790817,0
2012-03-10,42.63,-241.0,91.52804046489459,2689.3922255692023,2930.3922255692023,0
2012-03-11,42.57,-552.0,91.47908242442969,2689.999533343633,3241.999533343633,0
2012-03-12,42.41,-582.0,91.43001334200527,2696.10073381029,3278.10073381029,0
2012-03-13,42.25,-188.0,91.38083332866326,2702.195833076479,2890.195833076479,0
2012-03-14,42.19,-445.0,91.33164249533459,2702.7903372434025,3147.7903372434025,0
2012-03-15,42.07,126.0,91.28238085283925,2706.680946906159,2580.680946906159,0
2012-03-16,42.11,-295.0,91.23320847198642,2701.776465959253,2996.776465959253,0
2012-03-17,42.02,227.0,91.18399526351443,2704.019739493294,2477.019739493294,0
2012-03-18,42.09,163.0,91.13490126825091,2697.4695697538,2534.4695697538,0
2012-03-19,42.14,-448.0,91.08590636698267,2692.024850184047,3140.024850184047,0
2012-03-20,42.01,-333.0,91.03683046061569,2696.475675333863,3029.475675333863,0
2012-03-21,41.92,-330.0,90.98771363015507,2698.7242496585286,3028.7242496585286,0
2012-03-22,41.83,-685.0,90.93855591652492,2700.9705754088704,3385.9705754088704,0
2012-03-23,41.63,-244.0,90.8892473606084,2709.2586048334615,2953.2586048334615,0
2012-03-24,41.56,-804.0,90.83991811324779,2710.3954962286284,3514.3954962286284,0
2012-03-25,41.33,-801.0,90.79040819513455,2720.3224507324003,3521.3224507324003,0
2012-03-26,41.11,-821.0,90.74072778693942,2729.6900282816678,3550.6900282816678,0
2012-03-27,40.87,-644.0,90.69085705915248,2740.1471382533864,3384.1471382533864,0
2012-03-28,40.69,-896.0,90.64085620209333,2747.2970911151333,3643.2970911151333,0
2012-03-29,40.43,-860.0,90.59064534589123,2758.835494024018,3618.835494024018,0
2012-03-30,40.18,-564.0,90.54023470054534,2769.812908529994,3333.812908529994,0
2012-03-31,40.02,-858.0,90.4897144658448,2775.8342956214638,3633.8342956214638,0
2012-04-01,39.78,-275.0,90.43900475137896,2786.245261325843,3061.245261325843,0
2012-04-02,39.7,-369.0,90.38826574662758,2787.854616064517,3156.854616064517,0
2012-04-03,39.59,-189.0,90.33746748088096,2791.1107114484525,2980.1107114484525,0
2012-04-04,39.54,-1051.0,90.28667001340008,2791.0668507370046,3842.0668507370046,0
2012-04-05,39.24,-722.0,90.23562334338668,2804.759283886267,3526.759283886267,0
2012-04-06,39.03,369.0,90.18441772004329,2813.492974602381,2444.492974602381,0
2012-04-07,39.13,221.0,90.13336330232325,2805.1849816277786,2584.1849816277786,0
2012-04-08,39.19,895.0,90.08241993902092,2799.083096646151,1904.0830966461508,0
2012-04-09,39.44,-776.0,90.0317775190819,2782.5477635495045,3558.5477635495045,0
2012-04-10,39.21,-366.0,89.98095574156282,2792.402565785955,3158.402565785955,0
2012-04-11,39.11,-320.0,89.93008478582126,2795.1046632201696,3115.1046632201696,0
2012-04-12,39.01,458.0,89.87916470103545,2797.8040585569497,2339.8040585569497,0
2012-04-13,39.14,67.0,89.82842553633441,2787.8634044983924,2720.8634044983924,0
2012-04-14,39.16,1282.0,89.77775711079808,2783.9766410938946,1501.9766410938946,0
2012-04-15,39.52,-630.0,89.72749935368728,2761.4124644528,3391.4124644528,0
2012-04-16,39.34,-659.0,89.67711185433359,2768.5411519883473,3427.5411519883473,0
2012-04-17,39.14,-275.0,89.62657474247925,2776.7616108363586,3051.7616108363586,0
2012-04-18,39.06,-577.0,89.57600816773677,2778.3804492255226,3355.3804492255226,0
2012-04-19,38.89,-909.0,89.52532215956904,2784.942718776297,3693.942718776297,0
2012-04-20,38.63,261.0,89.47442683740947,2796.4434760575205,2535.4434760575205,0
2012-04-21,38.7,-69.0,89.42365241057206,2789.800882581463,2858.800882581463,0
2012-04-22,38.68,-427.0,89.37290875816149,2788.1099816988817,3215.1099816988817,0
2012-04-23,38.55,-615.0,89.32208584940332,2792.464721717183,3407.464721717183,0
2012-04-24,38.38,-205.0,89.27114376355392,2799.0129069954655,3004.0129069954655,0
2012-04-25,38.31,-401.0,89.22018261979036,2800.06004408847,3201.06004408847,0
2012-04-26,38.19,-581.0,89.16915243717057,2803.8533840443815,3384.8533840443815,0
2012-04-27,38.03,-596.0,89.1180132847334,2809.8407306603367,3405.8407306603367,0
2012-04-28,37.86,-283.0,89.06675527144866,2816.371539929676,3099.371539929676,0
2012-04-29,37.78,-159.0,89.01546851617721,2817.9507683897464,2976.9507683897464,0
2012-04-30,37.73,-686.0,88.96418304766102,2817.8800676213564,3503.8800676213564,0
2012-05-01,37.54,371.0,88.91275886461337,2825.501737553735,2454.501737553735,0
2012-05-02,37.65,-525.0,88.86149610574876,2816.6322858161816,3341.6322858161816,0
2012-05-03,37.5,-814.0,88.810134609643,2822.0574035303653,3636.0574035303653,0
2012-05-04,37.27,253.0,88.75859447503336,2831.872696126835,2578.872696126835,0
2012-05-05,37.34,-395.0,88.70717588055832,2825.1946734307076,3220.1946734307076,0
2012-05-06,37.23,-295.0,88.65569870467776,2828.413428757277,3123.413428757277,0
2012-05-07,37.15,-783.0,88.60419300597309,2829.98061532852,3612.98061532852,0
2012-05-08,36.93,560.0,88.55251881296711,2839.238534713191,2279.238534713191,0
2012-05-09,37.09,-472.0,88.50105629415414,2827.6080961784774,3299.6080961784774,0
2012-05-10,36.96,-851.0,88.44951523785998,2831.923338082299,3682.923338082299,0
2012-05-11,36.72,-333.0,88.39778572262212,2842.2782147442167,3175.2782147442167,0
2012-05-12,36.62,-55.0,88.3460079368995,2844.9304365294724,2899.9304365294724,0
2012-05-13,36.61,-9.0,88.2942719289626,2842.634956092943,2851.634956092943,0
2012-05-14,36.61,-102.0,88.24258765703364,2839.79232113685,2941.79232113685,0
2012-05-15,36.58,-167.0,88.1909250693766,2838.6008788157133,3005.6008788157133,0
2012-05-16,36.54,358.0,88.13927414430722,2837.9600779368975,2479.9600779368975,0
2012-05-17,36.64,-42.0,88.08777487016292,2829.6276178589605,2871.6276178589605,0
2012-05-18,36.63,1592.0,88.03631709529276,2827.3474402411016,1235.3474402411016,0
2012-05-19,37.09,1999.0,87.98537077819746,2799.2453928008604,800.2453928008604,0
2012-05-20,37.66,-702.0,87.93504540741927,2765.1274974080598,3467.1274974080598,0
2012-05-21,37.46,-486.0,87.88457036201184,2773.351369910651,3259.351369910651,0
2012-05-22,37.33,-468.0,87.83401579164983,2777.720868540741,3245.720868540741,0
2012-05-23,37.19,-606.0,87.78337177585819,2782.6354476722004,3388.6354476722004,0
