date,start_time,year,exercise_id,exercise_type,exercise_type_code,duration_min,distance_km,latitude,longitude,temperature_c,humidity,humidity_valid,phrase,wind_speed,wind_direction,uv_index,provider
2017-10-22,2017-10-22 23:10:37.436000,2017,ad1c5341-4c45-2ac7-973e-237bef472896,walking,1001,32.73,2.290,35.958252,-83.93479,22.20,68.00,1,Mostly cloudy,7.0,N,0.0,AccuWeather
2017-10-26,2017-10-26 21:45:06.045000,2017,b2d66068-0fef-8022-ba3a-251eb4b91c45,walking,1001,33.62,2.350,35.955933,-83.86748,17.80,39.00,1,Sunny,7.0,N,0.0,AccuWeather
2017-10-27,2017-10-27 19:12:44.457000,2017,b87a02e9-c150-19ba-dec9-c522cb15aa8e,walking,1001,31.45,2.501,35.94578,-83.94939,22.20,40.00,1,Sunny,7.0,WSW,3.0,AccuWeather
2017-10-30,2017-10-30 20:13:39.030000,2017,11794fc6-4a83-ded6-e323-7f9184ef00bf,walking,1001,20.52,1.524,35.964382,-83.92617,15.00,35.00,1,Sunny,7.0,WSW,2.0,AccuWeather
2018-01-06,2018-01-06 01:33:40.518000,2018,81a12a16-e039-c6dc-ca5f-007e4b242a5a,walking,1001,14.87,0.844,35.924908,-84.0372,-6.00,52.00,1,Cloudy,,,0.0,TWC
2018-01-17,2018-01-17 01:47:17.656000,2018,dbca0030-5fd1-9957-424e-47eda07c656f,walking,1001,17.66,1.232,35.96055,-83.92698,-7.00,77.00,1,Cloudy,,,0.0,TWC
2018-01-17,2018-01-17 03:16:24.688000,2018,f635ad01-592a-3e31-2d1d-5094befbd29e,walking,1001,16.49,0.999,35.959747,-83.929794,-7.00,67.00,1,Cloudy,,,0.0,TWC
2018-01-20,2018-01-20 20:12:53.658000,2018,6c77eb09-4a90-0be9-3649-eb53066a3c05,walking,1001,22.07,1.334,35.897892,-84.16694,14.00,41.00,1,Partly Cloudy,,,0.0,TWC
2018-01-20,2018-01-20 23:35:08.818000,2018,2958bdfa-924f-36ca-4051-2d60100cceda,walking,1001,24.00,1.588,35.89955,-84.16178,11.00,55.00,1,Partly Cloudy,,,0.0,TWC
2018-01-21,2018-01-21 19:07:07.100000,2018,f1b490e1-9275-9224-fdc3-bdb290030053,walking,1001,34.30,2.018,35.957905,-83.93999,16.00,46.00,1,Mostly Cloudy,,,0.0,TWC
2018-02-15,2018-02-15 19:05:36.194000,2018,ceb1cba2-a7e0-d981-8c8c-113e61dcdeea,walking,1001,29.04,2.415,35.945683,-83.95049,22.00,69.00,1,Mostly Cloudy,,,2.0,TWC
2018-02-18,2018-02-18 19:02:53.704000,2018,a03bdd27-9b1b-910c-3d97-b69ed8927ace,walking,1001,9.95,0.767,35.955986,-83.93951,13.00,50.00,1,Sunny,,,4.0,TWC
2018-02-18,2018-02-18 19:29:54.603000,2018,bbeb2263-0f9d-5be4-9c47-b68db72b6a82,walking,1001,12.08,0.799,35.958096,-83.93525,14.00,48.00,1,Sunny,,,3.0,TWC
2018-02-19,2018-02-19 22:41:28.220000,2018,2f2e22b1-d603-2222-9855-194fc5e28e1d,walking,1001,17.98,1.394,35.712437,-83.5156,20.00,55.00,1,Mostly Cloudy,,,0.0,TWC
2018-02-20,2018-02-20 01:23:40.269000,2018,0244ec05-64ae-af68-c449-0b26c4be7ecd,walking,1001,22.41,1.281,35.712154,-83.51675,17.00,65.00,1,Mostly Cloudy,,,0.0,TWC
2018-02-20,2018-02-20 17:48:48.423000,2018,7a5ba0f5-4c66-1d17-1add-544f6bf288ab,walking,1001,15.67,0.926,35.71029,-83.51948,24.00,43.00,1,Sunny,,,4.0,TWC
2018-02-20,2018-02-20 18:12:23.175000,2018,3c8b0605-c0ad-5cf8-bde6-32067548a1b2,walking,1001,17.94,0.946,35.70873,-83.52141,24.00,42.00,1,Sunny,,,4.0,TWC
2018-02-20,2018-02-20 19:48:30.993000,2018,9e6e7ba1-6cec-162c-b423-e7f566f6d7de,walking,1001,16.93,0.932,35.709637,-83.518196,24.00,41.00,1,Sunny,,,3.0,TWC
2018-02-24,2018-02-24 01:54:12.286000,2018,3eecafbf-f317-ab03-0ea2-221184e66d06,walking,1001,12.92,0.733,35.965054,-83.917656,20.00,65.00,1,Partly Cloudy,,,0.0,TWC
2018-02-25,2018-02-25 02:32:19.961000,2018,c318de3d-6f06-a46c-b3de-cffe34c1f165,walking,1001,48.05,2.478,35.958855,-83.928856,17.00,86.00,1,Cloudy,,,0.0,TWC
2018-02-28,2018-02-28 00:11:36.176000,2018,e11215b3-b27e-e479-5ecd-c01160c52f20,walking,1001,12.81,0.713,35.95569,-83.92828,13.00,57.00,1,Fair,,,0.0,TWC
2018-03-17,2018-03-17 20:08:12.827000,2018,4e4c655e-c009-2511-b98b-fbe0b2dca25d,walking,1001,28.94,1.746,35.947662,-83.95322,23.00,52.00,1,Partly Cloudy,,,3.0,TWC
2018-03-17,2018-03-17 20:39:02.531000,2018,50a3f1f8-2526-c441-faac-5d8041d86e40,walking,1001,26.81,1.602,35.93846,-83.953926,23.00,48.00,1,Partly Cloudy,,,3.0,TWC
2018-03-19,2018-03-19 23:41:46.534000,2018,eb5ac70e-9028-9ee5-302a-e07bcb7b5092,walking,1001,17.59,1.010,35.960384,-83.92997,18.00,70.00,1,Mostly Cloudy,,,0.0,TWC
2018-03-20,2018-03-20 15:31:23.796000,2018,154b4754-0999-6ded-bba8-222dbf42be2c,walking,1001,11.00,0.615,35.955826,-83.93848,16.00,71.00,1,Cloudy,,,2.0,TWC
2018-03-26,2018-03-26 20:24:29.221000,2018,a97192c7-4a65-fb23-30db-e0aece415d83,walking,1001,23.65,1.320,35.947285,-83.96906,14.00,44.00,1,Cloudy,,,1.0,TWC
2018-03-29,2018-03-29 19:41:32.271000,2018,f354ea6c-bba5-ad93-6e43-fa367bcdacda,walking,1001,29.62,1.647,35.982147,-83.88016,25.00,46.00,1,Mostly Cloudy,,,5.0,TWC
2018-03-31,2018-03-31 00:24:20.370000,2018,7364d729-8869-b274-987e-6b9624c9f464,walking,1001,11.03,0.677,35.92678,-84.039566,9.00,71.00,1,Clear,,,0.0,TWC
2018-03-31,2018-03-31 19:51:04.354000,2018,84da439a-d2d6-3bb6-c2aa-aa26e4b3abc4,walking,1001,22.84,1.343,35.956722,-83.94015,19.50,34.00,1,Partly sunny,7.0,N,2.0,Accuweather
2018-04-02,2018-04-02 22:05:58.793000,2018,f08f697e-48af-0432-27ee-e5ad83de8071,walking,1001,10.99,0.633,35.95584,-83.938484,22.00,52.00,1,Cloudy,,,1.0,TWC
2018-04-02,2018-04-02 22:28:09.091000,2018,ce2b18b4-5840-0ffe-0a5f-c580d1c9a62a,walking,1001,19.62,0.997,35.95131,-83.94003,23.00,51.00,1,Cloudy,,,0.0,TWC
2018-04-02,2018-04-02 22:58:34.917000,2018,f303960b-8add-8cc8-8b69-db4959ebf8e4,walking,1001,19.49,1.058,35.953632,-83.93993,22.00,52.00,1,Mostly Cloudy,,,0.0,TWC
2018-04-03,2018-04-03 16:38:02.875000,2018,415419d5-4f7c-36ae-09de-9cc7f0335b1f,walking,1001,10.97,0.586,35.957047,-83.93688,19.00,68.00,1,Rain Shower,,,5.0,TWC
2018-04-05,2018-04-05 22:25:57.534000,2018,115f0fd3-067f-c8f0-e86b-5fffa17fb558,walking,1001,29.14,1.997,35.947693,-83.95313,16.00,21.00,1,Fair,,,1.0,TWC
2018-04-11,2018-04-11 21:59:02.199000,2018,b6746539-17b5-d77e-c799-a35b97a59d39,walking,1001,13.32,0.873,36.200623,-86.69034,20.00,30.00,1,Fair,,,1.0,TWC
2018-04-12,2018-04-12 19:05:02.580000,2018,f1c9d608-de97-df15-e89e-cf8f77966584,walking,1001,12.08,0.613,35.925594,-86.871124,26.00,26.00,1,Sunny/Wind,,,7.0,TWC
2018-04-18,2018-04-18 23:00:00,2018,b4f7236e-5c2d-4d72-a78b-fdf110a65b50,walking,1001,26.24,1.830,35.954388,-83.93848,25.00,48.00,1,Partly Cloudy,26.0,SW. 230,,TWC
2018-04-21,2018-04-21 15:50:59.553000,2018,045f3b11-27e9-8b45-0a80-41695acc3ed6,walking,1001,12.62,0.821,39.739197,-104.98763,2.00,92.00,1,Cloudy,,,1.0,TWC
2018-04-21,2018-04-21 19:08:44.253000,2018,7117d76d-3915-54a3-d34e-4b4b0730ea6f,walking,1001,17.56,1.024,39.740326,-104.99021,3.00,82.00,1,Showers in the Vicinity,,,1.0,TWC
2018-04-21,2018-04-21 19:27:59.432000,2018,c6739456-0d68-f394-2476-eb48a850dfdb,walking,1001,11.16,0.621,39.7451,-104.990715,3.00,83.00,1,Rain Shower,,,1.0,TWC
2018-04-21,2018-04-21 19:47:27.109000,2018,688fb535-742e-b64a-a8b9-adfd0a06ac80,walking,1001,16.02,0.856,39.748856,-104.996864,3.00,83.00,1,Cloudy,,,1.0,TWC
2018-04-21,2018-04-21 20:32:12.457000,2018,f2696023-4038-4d36-a8f7-c38beb6f6920,walking,1001,17.55,1.076,39.754658,-105.00427,4.00,84.00,1,Rain Shower,,,1.0,TWC
2018-04-22,2018-04-22 03:45:42.196000,2018,5c086a62-46fc-9017-1906-199492ce0713,walking,1001,16.71,1.038,39.746952,-104.995,4.00,84.00,1,Partly Cloudy,,,0.0,TWC
2018-04-22,2018-04-22 17:28:28.432000,2018,8c134c36-b04b-68da-0ac8-263d24e1f2cd,walking,1001,12.96,0.823,40.01989,-105.27097,13.00,55.00,1,Sunny,,,6.0,TWC
2018-04-22,2018-04-22 21:50:32.753000,2018,6e75f8da-e74f-6eb5-36ee-a2477e74b86e,walking,1001,16.24,0.872,40.01745,-105.27724,17.00,35.00,1,Sunny,,,4.0,TWC
2018-04-22,2018-04-22 23:00:37.191000,2018,eb86a1b6-cd93-0b78-3cdf-1e69fab07fd5,walking,1001,17.45,1.076,40.01743,-105.2762,17.00,35.00,1,Sunny,,,2.0,TWC
2018-04-28,2018-04-28 21:00:17.921000,2018,5dcf6ddc-7c4d-dba2-0acc-cece60d4101d,walking,1001,14.51,0.814,35.926083,-84.038506,24.00,27.00,1,Partly Cloudy,,,3.0,TWC
2018-05-02,2018-05-02 21:11:02.149000,2018,14586c5d-0fff-d837-33b2-cf31ab6ee42a,walking,1001,22.86,1.286,36.034073,-83.87454,28.00,37.00,1,Sunny,,,3.0,TWC
2018-05-05,2018-05-05 22:44:35.322000,2018,765395d9-6dfe-f6c1-b93f-681ac16d0e45,walking,1001,12.09,0.705,35.959766,-83.92888,24.00,59.00,1,Partly Cloudy,,,1.0,TWC
2018-05-09,2018-05-09 21:53:44.493000,2018,b3779b0c-61be-c1fd-ad8c-96e8ad55badc,walking,1001,21.07,1.260,35.96123,-83.880745,28.00,41.00,1,Partly Cloudy,,,2.0,TWC
2018-05-10,2018-05-10 19:20:13.812000,2018,1e728e38-10d9-9e72-bf41-ee0799f9eb54,walking,1001,38.72,2.539,35.947525,-83.95342,23.00,68.00,1,Partly Cloudy,,,7.0,TWC
2018-05-21,2018-05-21 00:14:42.745000,2018,6f0a8e7d-e700-a5a5-eaff-e0064b878f8c,walking,1001,38.25,2.097,35.95608,-83.93898,27.00,63.00,1,Fair,,,0.0,TWC
2018-05-24,2018-05-24 00:53:36.880000,2018,fb0fe022-f268-023d-02d8-54a8122c28a5,walking,1001,18.28,0.989,35.955215,-83.93814,26.00,64.00,1,Partly Cloudy,,,0.0,TWC
2018-05-26,2018-05-26 00:42:13.477000,2018,ed716d58-f0ac-0366-b12f-7a200a61ea3f,walking,1001,22.47,1.290,35.74421,-83.981575,26.00,73.00,1,Cloudy,,,0.0,TWC
2018-05-27,2018-05-27 17:00:03.648000,2018,cf6366bf-0cfd-87c0-c3d2-5bdd539fd812,walking,1001,16.96,0.928,35.958313,-83.91455,27.00,66.00,1,Mostly Cloudy,,,6.0,TWC
2018-06-01,2018-06-01 23:15:36.138000,2018,c87d7226-fbac-90ad-b6a1-c22a6b3bd10c,walking,1001,23.95,1.323,35.94458,-83.919586,26.00,69.00,1,Partly Cloudy,,,0.0,TWC
2018-06-03,2018-06-03 00:34:24.697000,2018,2e48f935-cb75-4c63-1cd4-1e38de883855,walking,1001,15.37,0.883,35.956665,-83.93773,27.00,70.00,1,Sunny,,,0.0,TWC
2018-06-03,2018-06-03 01:29:56.701000,2018,9c293a0d-3d3a-3cc9-a352-152806e09f2f,walking,1001,18.50,1.030,35.95368,-83.93964,24.00,85.00,1,Fair,,,0.0,TWC
2018-06-04,2018-06-04 01:19:20.058000,2018,a57f7aa9-fcde-ad1c-0b13-07aba49a1060,walking,1001,30.48,1.759,35.956024,-83.93914,25.00,62.00,1,Clear,,,0.0,TWC
2018-06-04,2018-06-04 23:25:29.097000,2018,6dc430d2-8654-a2ec-e3ed-b9a126819325,walking,1001,10.94,0.593,33.792175,-84.39553,27.00,36.00,1,Sunny,,,0.0,TWC
2018-06-05,2018-06-05 01:13:09.311000,2018,b23d07ee-bba4-5968-1508-0faf5504383c,walking,1001,17.54,0.927,33.77351,-84.366684,24.00,48.00,1,Fair,,,0.0,TWC
2018-06-05,2018-06-05 01:47:16.264000,2018,9c4e03ea-5307-0680-5bcf-ba50b0a9023b,walking,1001,10.62,0.587,33.775383,-84.367905,24.00,51.00,1,Fair,,,0.0,TWC
2018-06-05,2018-06-05 23:28:36.911000,2018,f5b1e43e-623a-5e02-08c1-4e0f029dd141,walking,1001,22.10,1.091,33.773205,-84.365685,26.00,46.00,1,Sunny,,,0.0,TWC
2018-06-06,2018-06-06 00:08:40.864000,2018,c726d611-196f-ff57-f4c3-1dbae503009d,walking,1001,13.45,0.722,33.768806,-84.36204,24.00,49.00,1,Fair,,,0.0,TWC
2018-06-06,2018-06-06 01:04:25.048000,2018,4085fe87-a4cb-1931-08b9-f36c2a17ee79,walking,1001,20.12,1.114,33.772427,-84.364265,23.00,56.00,1,Fair,,,0.0,TWC
2018-06-08,2018-06-08 01:49:20.350000,2018,f83638bf-d718-e01a-b612-a39887f6d071,walking,1001,22.03,1.222,35.956657,-83.938705,24.00,60.00,1,Clear,,,0.0,TWC
2018-06-10,2018-06-10 23:29:37.863000,2018,0f99f921-52ad-9126-8e10-5f734ddd2b87,walking,1001,10.50,0.572,35.95863,-83.93269,27.00,64.00,1,Partly Cloudy,,,0.0,TWC
2018-06-16,2018-06-16 02:04:23.876000,2018,77614250-c51d-b636-ab91-3b566b749c47,walking,1001,19.63,1.071,35.956055,-83.93906,27.67,-1.00,0,Clear,,,,TWC
2018-06-16,2018-06-16 23:38:58.096000,2018,c5e0feed-9d2f-b62e-575d-b26ba6db5130,walking,1001,12.00,0.731,35.92437,-84.03916,31.00,35.00,1,Sunny,,,0.0,TWC
2018-06-17,2018-06-17 01:34:04.923000,2018,17f37328-aff1-f0e1-245b-365db2b5e82d,walking,1001,10.65,0.652,35.91401,-84.08539,28.00,56.00,1,Clear,,,0.0,TWC
2018-06-20,2018-06-20 01:12:16.620000,2018,bd785587-bf23-3831-f660-5f00111446a2,walking,1001,20.11,1.164,35.956524,-83.93885,29.00,57.00,1,Fair,,,0.0,TWC
2018-06-23,2018-06-23 00:13:53.734000,2018,5d951ab6-1d90-3608-c8f6-b357f18aaacb,walking,1001,18.72,1.065,35.956505,-83.938675,22.00,87.00,1,Partly Cloudy,,,0.0,TWC
2018-06-24,2018-06-24 21:48:19.100000,2018,6f249dc6-3526-095f-4654-95869a1445bb,walking,1001,32.28,1.830,35.956276,-83.93848,26.00,77.00,1,Cloudy,,,2.0,TWC
2018-07-04,2018-07-04 16:28:06.008000,2018,99a7dc0e-9bbc-6eb8-0899-6929b3ee0ddf,walking,1001,14.05,0.744,36.074127,-79.78893,31.00,50.00,1,Partly Cloudy,,,9.0,TWC
2018-07-11,2018-07-11 02:10:58.763000,2018,8039de7b-acc1-7384-4b1a-f37441549d94,walking,1001,18.36,1.030,35.955708,-83.93962,26.00,83.00,1,Fair,,,0.0,TWC
2018-07-11,2018-07-11 03:17:28.514000,2018,a2fa7e66-e762-d70e-f7c5-6edbe66f6d2d,walking,1001,14.16,0.714,35.955902,-83.93856,24.00,88.00,1,Fair,,,0.0,TWC
2018-07-15,2018-07-15 00:50:24.427000,2018,d0561ef6-886e-dae4-3ada-c030e4a50370,walking,1001,27.21,1.492,35.957226,-83.93882,28.00,69.00,1,Partly Cloudy,,,0.0,TWC
2018-07-16,2018-07-16 03:39:22.293000,2018,83e6a871-c345-c530-56be-e3c47e7a1647,walking,1001,18.83,1.073,35.955967,-83.93912,26.00,87.00,1,Partly Cloudy,,,0.0,TWC
2018-07-20,2018-07-20 00:28:11.067000,2018,1a008881-9467-d910-6935-f330f60912e6,walking,1001,30.80,1.871,35.947876,-83.95256,26.00,76.00,1,Partly Cloudy,,,0.0,TWC
2018-07-21,2018-07-21 00:41:10.302000,2018,8d370972-f7b4-0dea-f33f-2c3e7e53e1fe,walking,1001,18.08,1.038,35.957092,-83.939255,28.00,65.00,1,Partly Cloudy,,,0.0,TWC
2018-07-22,2018-07-22 00:48:17.626000,2018,c0985ec6-2ec9-72ca-dbb5-86c6b36b83cc,walking,1001,20.84,1.217,35.95513,-83.938095,24.00,77.00,1,Mostly Cloudy,,,0.0,TWC
2018-07-28,2018-07-28 00:25:22.076000,2018,27a75ff7-f377-7699-1ab2-035cd40dabf4,walking,1001,17.02,1.023,35.9583,-83.938354,26.00,70.00,1,Partly Cloudy,,,0.0,TWC
2018-07-28,2018-07-28 17:13:59.858000,2018,198da9c0-6320-1bde-1d05-c01f81e815b3,walking,1001,19.97,1.105,35.95994,-83.92856,29.00,41.00,1,Partly Cloudy,,,10.0,TWC
2018-07-28,2018-07-28 18:07:51.855000,2018,1675406c-b299-5013-dea4-e2faa65dcbae,walking,1001,10.24,0.540,35.96275,-83.92105,29.00,40.00,1,Fair,,,10.0,TWC
2018-07-28,2018-07-28 19:14:44.485000,2018,f9174d25-f686-619d-7c47-b30749969c36,walking,1001,20.20,1.142,35.95284,-83.94029,29.00,41.00,1,Partly Cloudy,,,8.0,TWC
2018-08-03,2018-08-03 18:09:50.641000,2018,c26d88a6-e8ae-518f-146a-8999ca349f4c,walking,1001,12.47,0.640,35.96543,-83.919655,27.00,66.00,1,Partly Cloudy,,,10.0,TWC
2018-08-12,2018-08-12 01:19:27.723000,2018,84abb8fe-62f3-30a4-dcf4-56c0f259d5e1,walking,1001,10.48,0.512,35.965885,-83.9201,26.00,81.00,1,Fair,,,0.0,TWC
2018-08-14,2018-08-14 00:08:49.684000,2018,dd0da1b2-6240-11bf-ae1c-b07ec08727d5,walking,1001,25.32,1.242,35.95687,-83.93711,26.00,65.00,1,Sunny,,,0.0,TWC
2018-08-18,2018-08-18 00:18:14.713000,2018,b921647c-069a-adee-0947-817260ea6774,walking,1001,29.89,1.743,35.95635,-83.93819,25.00,82.00,1,Partly Cloudy,,,0.0,TWC
2018-08-18,2018-08-18 00:37:00,2018,6748036b-bd57-41a1-bbfa-c9318701f3a1,walking,1001,11.11,0.779,35.95776,-83.934074,25.00,83.00,1,Rain Shower,10.0,WSW. 250,,TWC
2018-08-18,2018-08-18 23:54:58.572000,2018,7b11035f-ca55-fbea-b9a5-94e27c3643df,walking,1001,27.99,1.545,35.957676,-83.93751,26.00,78.00,1,Partly Cloudy,,,0.0,TWC
2018-08-20,2018-08-20 01:38:08.588000,2018,24bbb86b-2dac-5f65-562f-d7c1652172fb,walking,1001,13.33,0.700,35.949566,-83.94416,25.00,89.00,1,Mostly Cloudy,,,0.0,TWC
2018-08-21,2018-08-21 02:05:29.934000,2018,5bc36fad-184d-1fa6-1a9a-72540caa3d94,walking,1001,19.05,1.040,35.95716,-83.93869,25.00,90.00,1,Fair,,,0.0,TWC
2018-08-24,2018-08-24 23:53:57.635000,2018,299d01be-f4aa-20d8-a3f1-7c30e662f8a7,walking,1001,19.85,1.034,35.956272,-83.93851,24.00,59.00,1,Fair,,,0.0,TWC
2018-08-27,2018-08-27 01:07:39.824000,2018,748e0d32-0ec6-8d94-eaa3-44df841018fd,walking,1001,10.49,0.550,35.95538,-83.9382,26.00,80.00,1,Clear,,,0.0,TWC
2018-08-27,2018-08-27 01:43:30.850000,2018,acac444c-388f-0e99-cb14-1c25d7d9a641,walking,1001,19.67,1.087,35.953663,-83.9397,24.00,84.00,1,Clear,,,0.0,TWC
2018-08-27,2018-08-27 23:22:12.589000,2018,c96cb925-8ace-793d-5ee7-d392ab8305bf,walking,1001,10.52,0.565,35.925976,-84.03769,30.00,56.00,1,Partly Cloudy,,,0.0,TWC
2018-08-30,2018-08-30 00:09:56.692000,2018,9c3ab830-1e4d-2598-971e-ac3f41829aad,walking,1001,13.24,0.767,35.95754,-83.93755,28.00,68.00,1,Fair,,,0.0,TWC
2018-09-01,2018-09-01 02:00:24.667000,2018,dca88c25-b2cf-d580-8f0d-687e8eaa7f73,walking,1001,11.43,0.578,35.593243,-82.55128,22.00,92.00,1,Clear,,,0.0,TWC
2018-09-05,2018-09-05 23:17:48.484000,2018,5e18a821-6594-22e7-f05d-54361c80aa3f,walking,1001,10.36,0.586,35.966324,-83.91928,24.00,89.00,1,Partly Cloudy,,,0.0,TWC
2018-09-08,2018-09-08 23:40:39.138000,2018,8aff5919-6514-0e45-e86b-8bb97e534c26,walking,1001,11.10,0.606,35.956367,-83.93748,26.00,76.00,1,Partly Cloudy,,,0.0,TWC
2018-09-14,2018-09-14 23:12:20.101000,2018,a0b2e173-bb7c-dfa2-31b7-6d7f401ac8d3,walking,1001,12.67,0.639,35.944954,-83.95506,29.00,64.00,1,Partly Cloudy,,,0.0,TWC
2018-09-14,2018-09-14 23:26:09.307000,2018,a965290b-4a5a-fc2a-994f-89315ede5c91,walking,1001,11.78,0.660,35.941956,-83.951805,28.00,66.00,1,Partly Cloudy,,,0.0,TWC
2018-09-15,2018-09-15 01:57:04.268000,2018,07f69133-7292-d98d-cdcb-8fc25be53cd1,walking,1001,14.37,0.756,35.96513,-83.91939,27.00,76.00,1,Partly Cloudy,,,0.0,TWC
2018-09-22,2018-09-22 15:42:41.006000,2018,cff4d8a3-bb6d-4f4f-09b3-63d0bb2084d3,walking,1001,18.12,0.934,35.046623,-85.310555,29.00,56.00,1,Fair,,,6.0,TWC
2018-09-22,2018-09-22 16:16:30.185000,2018,317ef41d-3b7e-a981-33b0-c34b3b2eab40,walking,1001,15.53,0.902,35.042637,-85.30932,29.00,53.00,1,Partly Cloudy,,,7.0,TWC
2018-09-22,2018-09-22 17:56:31.051000,2018,a1278ea9-675e-1146-4a8b-047eb00faddd,walking,1001,17.91,0.937,35.041473,-85.30862,31.00,47.00,1,Partly Cloudy,,,7.0,TWC
2018-09-22,2018-09-22 18:55:29.733000,2018,ed0d8f2e-94ef-3532-0fb2-29c592f17cb6,walking,1001,16.16,0.859,35.050232,-85.30942,32.00,44.00,1,Partly Cloudy,,,6.0,TWC
2018-09-23,2018-09-23 18:50:18.988000,2018,eca5180a-9a67-f05a-2b57-a6ec8a43a6ae,walking,1001,14.20,0.823,35.04131,-85.30835,29.00,54.00,1,Partly Cloudy,,,6.0,TWC
2018-09-23,2018-09-23 22:47:23.058000,2018,1760d893-b001-9af9-2f29-52b70570efea,walking,1001,13.42,0.671,35.056046,-85.310555,24.00,72.00,1,Mostly Cloudy,,,0.0,TWC
2018-09-24,2018-09-24 00:06:45.833000,2018,2ec6929d-fea2-af1f-9d5c-eaa0e58b2fea,walking,1001,33.31,1.668,35.047554,-85.3096,24.00,74.00,1,Mostly Cloudy,,,0.0,TWC
2018-09-29,2018-09-29 15:23:01.439000,2018,f2fdf123-2801-70d6-b656-6059684974d2,walking,1001,19.01,1.091,35.95626,-83.93848,23.00,76.00,1,Partly Cloudy,,,4.0,TWC
2018-09-30,2018-09-30 19:57:30.575000,2018,fc602fca-083f-c69f-830b-d6cc6aa0dd08,walking,1001,10.65,0.544,35.956284,-83.93869,29.00,53.00,1,Partly Cloudy,,,3.0,TWC
2018-10-03,2018-10-03 23:21:18.968000,2018,b38eeced-1d25-98d2-34a0-65016e3d68fc,walking,1001,13.41,0.741,35.957825,-83.93679,25.00,73.00,1,Fair,,,0.0,TWC
2018-10-04,2018-10-04 20:25:15.121000,2018,0e933767-6ebb-ee99-13d4-0fdff1654f50,walking,1001,15.60,0.857,35.956074,-83.92151,30.00,55.00,1,Partly Cloudy,,,3.0,TWC
2018-10-06,2018-10-06 00:17:01.899000,2018,efb28d84-b4e4-4ce1-7af6-530193e72b93,walking,1001,14.00,0.749,35.96125,-83.917404,26.00,79.00,1,Clear,,,0.0,TWC
2018-10-06,2018-10-06 00:34:02.690000,2018,2e52609d-4113-5769-9335-9a562e5a9524,walking,1001,24.73,1.314,35.963245,-83.92102,25.00,82.00,1,Clear,,,0.0,TWC
2018-10-14,2018-10-14 23:31:10.578000,2018,724f2825-72a3-5647-7aad-2396c8041e05,walking,1001,12.04,0.664,42.76604,-84.52039,12.00,58.00,1,Clear,,,0.0,TWC
2018-10-16,2018-10-16 18:28:31.909000,2018,98fa5110-ac89-1091-5adf-f042f04748ed,walking,1001,14.55,0.635,39.101562,-84.51167,13.00,49.00,1,Sunny,,,4.0,TWC
2018-10-17,2018-10-17 23:00:05.957000,2018,78a76fe1-319a-188f-8b4c-2e7f7362cc99,walking,1001,22.03,1.261,35.95711,-83.93909,16.00,58.00,1,Fair,,,0.0,TWC
2018-10-28,2018-10-28 01:07:36.239000,2018,e6a246c7-63b9-5bfa-7e6f-7255cc8fd2d0,walking,1001,14.97,0.816,35.96168,-83.91871,9.00,84.00,1,Cloudy,,,0.0,TWC
2018-10-31,2018-10-31 20:25:28.793000,2018,6fc2ed57-93d8-1353-8b27-2494b742ab63,walking,1001,12.72,0.649,35.755543,-83.97033,23.00,59.00,1,Partly Cloudy,,,1.0,TWC
2018-11-19,2018-11-19 18:11:55.136000,2018,cb6496a3-cdf1-62ca-276a-4b0bd5493dbf,walking,1001,17.58,0.979,35.960014,-83.9283,17.00,55.00,1,Partly Cloudy,,,3.0,TWC
2018-11-19,2018-11-19 18:36:39.880000,2018,2581bf5c-942e-4757-ea1e-e50e8a452d87,walking,1001,14.22,0.789,35.962193,-83.92238,17.00,53.00,1,Partly Cloudy,,,3.0,TWC
2018-11-19,2018-11-19 20:04:31.001000,2018,d7e26694-59cb-ea47-adac-6d8129dc650f,walking,1001,24.53,1.430,35.963043,-83.920906,18.00,53.00,1,Mostly Cloudy,,,1.0,TWC
2018-12-01,2018-12-01 23:04:53.625000,2018,0d0ac08f-f165-1b5d-b0a0-459cf897fff5,walking,1001,13.68,0.785,35.92612,-84.03858,14.00,94.00,1,Cloudy,,,0.0,TWC
2018-12-02,2018-12-02 19:20:03.214000,2018,7fb9d926-7854-a0be-ff67-72ab591e85f7,walking,1001,29.63,1.855,35.947662,-83.95321,21.00,35.00,1,Sunny,,,2.0,TWC
2018-12-08,2018-12-08 01:36:38.012000,2018,6de905cb-be6a-ce0b-a059-423e0499fa01,walking,1001,15.72,0.867,35.924168,-84.03671,4.00,76.00,1,Cloudy,,,0.0,TWC
2019-01-05,2019-01-05 20:49:55.122000,2019,0722dbbf-f2c6-41d2-00aa-e5d1423582ac,walking,1001,43.57,2.328,35.946625,-83.95255,13.00,52.00,1,Sunny,,,0.0,TWC
2020-04-05,2020-04-05 19:13:02.236000,2020,a014578c-b343-0adb-b41a-38f507c888ff,walking,1001,36.51,2.152,35.93597,-83.95699,26.00,26.00,1,Fair,,,6.0,TWC
2020-04-05,2020-04-05 20:16:17.720000,2020,f09eb540-8a26-4f13-bafc-dd8ce50dad68,walking,1001,35.38,2.890,35.929012,-83.973755,27.00,25.00,1,Partly Cloudy,8.0,W. 270,,TWC
